PAIS,ANO,DEWEY PRINCIPAL,DECILE_LABEL,DECILE_ORDER,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES
Chile,2025,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,INGLÉS,8,2.4,0.89,5
Chile,2025,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,ITALIANO,1,2.4,0.89,5
Chile,2025,200 - Religión,10% - 20%,2,ESPAÑOL,1,2.5,2.12,2
Chile,2025,200 - Religión,10% - 20%,2,INGLÉS,4,2.5,2.12,2
Chile,2025,200 - Religión,20% - 30%,3,ESPAÑOL,1,2.0,1.41,2
Chile,2025,200 - Religión,20% - 30%,3,INGLÉS,3,2.0,1.41,2
Chile,2025,200 - Religión,30% - 40%,4,INGLÉS,2,2.0,0.0,1
Chile,2025,200 - Religión,50% - 60%,6,INGLÉS,1,1.0,0.0,1
Chile,2025,200 - Religión,60% - 70%,7,INGLÉS,3,1.0,0.0,3
Chile,2025,200 - Religión,80% - 90%,9,ESPAÑOL,1,1.0,0.0,4
Chile,2025,200 - Religión,80% - 90%,9,INGLÉS,1,1.0,0.0,4
Chile,2025,200 - Religión,80% - 90%,9,PORTUGUÉS,1,1.0,0.0,4
Chile,2025,200 - Religión,80% - 90%,9,ÁRABE,1,1.0,0.0,4
Chile,2025,200 - Religión,Larga Cola,10,INGLÉS,1,1.0,0.0,1
Chile,2025,200 - Religión,Top 10% (Grandes Motores),1,ALEMÁN,6,6.0,0.0,1
Chile,2025,300 - Ciencias sociales,10% - 20%,2,ALEMÁN,1,2.43,1.51,7
Chile,2025,300 - Ciencias sociales,10% - 20%,2,CHECO,1,2.43,1.51,7
Chile,2025,300 - Ciencias sociales,10% - 20%,2,ESPAÑOL,6,2.43,1.51,7
Chile,2025,300 - Ciencias sociales,10% - 20%,2,INGLÉS,8,2.43,1.51,7
Chile,2025,300 - Ciencias sociales,10% - 20%,2,RUSO,1,2.43,1.51,7
Chile,2025,300 - Ciencias sociales,20% - 30%,3,INGLÉS,6,2.0,0.0,3
Chile,2025,300 - Ciencias sociales,30% - 40%,4,CHINO,1,1.4,0.55,5
Chile,2025,300 - Ciencias sociales,30% - 40%,4,ESPAÑOL,5,1.4,0.55,5
Chile,2025,300 - Ciencias sociales,30% - 40%,4,INGLÉS,1,1.4,0.55,5
Chile,2025,300 - Ciencias sociales,40% - 50%,5,ESPAÑOL,2,2.0,0.0,2
Chile,2025,300 - Ciencias sociales,40% - 50%,5,INGLÉS,2,2.0,0.0,2
Chile,2025,300 - Ciencias sociales,50% - 60%,6,CHINO,1,1.0,0.0,2
Chile,2025,300 - Ciencias sociales,50% - 60%,6,INGLÉS,1,1.0,0.0,2
Chile,2025,300 - Ciencias sociales,70% - 80%,8,ESPAÑOL,1,1.0,0.0,4
Chile,2025,300 - Ciencias sociales,70% - 80%,8,FRANCÉS,1,1.0,0.0,4
Chile,2025,300 - Ciencias sociales,70% - 80%,8,INGLÉS,2,1.0,0.0,4
Chile,2025,300 - Ciencias sociales,80% - 90%,9,ESPAÑOL,2,1.0,0.0,3
Chile,2025,300 - Ciencias sociales,80% - 90%,9,FRANCÉS,1,1.0,0.0,3
Chile,2025,300 - Ciencias sociales,Larga Cola,10,ESPAÑOL,2,1.0,0.0,3
Chile,2025,300 - Ciencias sociales,Larga Cola,10,SUECO,1,1.0,0.0,3
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,ALEMÁN,2,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,CHINO,1,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,ESPAÑOL,1,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,FRANCÉS,2,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,INDONESIO,1,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,INGLÉS,22,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,ITALIANO,2,4.57,4.28,7
Chile,2025,300 - Ciencias sociales,Top 10% (Grandes Motores),1,PORTUGUÉS,1,4.57,4.28,7
Chile,2025,400 - Lenguas,40% - 50%,5,ESPAÑOL,1,1.0,0.0,2
Chile,2025,400 - Lenguas,40% - 50%,5,MAPUDUNGUN,1,1.0,0.0,2
Chile,2025,400 - Lenguas,Top 10% (Grandes Motores),1,INGLÉS,2,2.0,0.0,1
Chile,2025,500 - Ciencias naturales y matemáticas,10% - 20%,2,INGLÉS,2,2.0,0.0,1
Chile,2025,500 - Ciencias naturales y matemáticas,50% - 60%,6,ALEMÁN,1,1.0,0.0,1
Chile,2025,500 - Ciencias naturales y matemáticas,60% - 70%,7,ALEMÁN,1,1.0,0.0,2
Chile,2025,500 - Ciencias naturales y matemáticas,60% - 70%,7,FRANCÉS,1,1.0,0.0,2
Chile,2025,500 - Ciencias naturales y matemáticas,70% - 80%,8,ESPAÑOL,2,1.0,0.0,2
Chile,2025,500 - Ciencias naturales y matemáticas,Top 10% (Grandes Motores),1,FRANCÉS,1,2.0,1.41,2
Chile,2025,500 - Ciencias naturales y matemáticas,Top 10% (Grandes Motores),1,INGLÉS,3,2.0,1.41,2
Chile,2025,600 - Tecnología (Ciencias aplicadas),20% - 30%,3,INGLÉS,1,1.0,0.0,1
Chile,2025,600 - Tecnología (Ciencias aplicadas),30% - 40%,4,ESPAÑOL,2,2.0,0.0,1
Chile,2025,600 - Tecnología (Ciencias aplicadas),60% - 70%,7,ALEMÁN,1,1.0,0.0,1
Chile,2025,600 - Tecnología (Ciencias aplicadas),80% - 90%,9,INGLÉS,2,1.0,0.0,2
Chile,2025,600 - Tecnología (Ciencias aplicadas),Larga Cola,10,ESPAÑOL,1,1.0,0.0,1
Chile,2025,600 - Tecnología (Ciencias aplicadas),Top 10% (Grandes Motores),1,ESPAÑOL,1,2.67,0.58,3
Chile,2025,600 - Tecnología (Ciencias aplicadas),Top 10% (Grandes Motores),1,INGLÉS,7,2.67,0.58,3
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,10% - 20%,2,INGLÉS,2,2.0,0.0,1
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,20% - 30%,3,ESPAÑOL,2,2.0,0.0,2
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,20% - 30%,3,INGLÉS,2,2.0,0.0,2
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,30% - 40%,4,INGLÉS,2,2.0,0.0,1
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,40% - 50%,5,ITALIANO,1,1.0,0.0,1
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,50% - 60%,6,ESPAÑOL,1,1.0,0.0,2
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,50% - 60%,6,FRANCÉS,1,1.0,0.0,2
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,60% - 70%,7,ESPAÑOL,1,1.0,0.0,1
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,70% - 80%,8,ESPAÑOL,1,1.0,0.0,1
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,80% - 90%,9,HÚNGARO,1,1.0,0.0,1
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,Top 10% (Grandes Motores),1,ESPAÑOL,1,3.2,2.17,5
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,Top 10% (Grandes Motores),1,FRANCÉS,4,3.2,2.17,5
Chile,2025,700 - Las Artes Bellas artes y artes decorativas,Top 10% (Grandes Motores),1,INGLÉS,11,3.2,2.17,5
Chile,2025,800 - Literatura y retórica,10% - 20%,2,CATALÁN,2,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,COREANO,1,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,ESPAÑOL,13,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,FRANCÉS,4,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,HINDÍ,1,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,INGLÉS,9,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,ITALIANO,1,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,JAPONÉS,1,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,10% - 20%,2,LATÍN,1,2.54,1.2,13
Chile,2025,800 - Literatura y retórica,20% - 30%,3,ALEMÁN,2,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,COREANO,1,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,DANÉS,3,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,ESPAÑOL,7,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,FRANCÉS,1,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,INGLÉS,9,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,JAPONÉS,2,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,20% - 30%,3,SUECO,1,2.6,0.52,10
Chile,2025,800 - Literatura y retórica,30% - 40%,4,CHINO,1,1.75,0.46,8
Chile,2025,800 - Literatura y retórica,30% - 40%,4,ESPAÑOL,4,1.75,0.46,8
Chile,2025,800 - Literatura y retórica,30% - 40%,4,FRANCÉS,2,1.75,0.46,8
Chile,2025,800 - Literatura y retórica,30% - 40%,4,INGLÉS,6,1.75,0.46,8
Chile,2025,800 - Literatura y retórica,30% - 40%,4,RUSO,1,1.75,0.46,8
Chile,2025,800 - Literatura y retórica,40% - 50%,5,ALEMÁN,1,1.0,0.0,6
Chile,2025,800 - Literatura y retórica,40% - 50%,5,DANÉS,1,1.0,0.0,6
Chile,2025,800 - Literatura y retórica,40% - 50%,5,ESPAÑOL,2,1.0,0.0,6
Chile,2025,800 - Literatura y retórica,40% - 50%,5,INGLÉS,1,1.0,0.0,6
Chile,2025,800 - Literatura y retórica,40% - 50%,5,PORTUGUÉS,1,1.0,0.0,6
Chile,2025,800 - Literatura y retórica,50% - 60%,6,ALEMÁN,1,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,50% - 60%,6,FRANCÉS,3,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,50% - 60%,6,INGLÉS,3,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,50% - 60%,6,PORTUGUÉS,1,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,50% - 60%,6,SUECO,1,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,60% - 70%,7,CHINO,1,1.0,0.0,8
Chile,2025,800 - Literatura y retórica,60% - 70%,7,INGLÉS,5,1.0,0.0,8
Chile,2025,800 - Literatura y retórica,60% - 70%,7,JAPONÉS,1,1.0,0.0,8
Chile,2025,800 - Literatura y retórica,60% - 70%,7,SUECO,1,1.0,0.0,8
Chile,2025,800 - Literatura y retórica,70% - 80%,8,ALEMÁN,2,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,70% - 80%,8,DANÉS,1,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,70% - 80%,8,ESPAÑOL,3,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,70% - 80%,8,INGLÉS,3,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,80% - 90%,9,ESPAÑOL,3,1.0,0.0,4
Chile,2025,800 - Literatura y retórica,80% - 90%,9,FRANCÉS,1,1.0,0.0,4
Chile,2025,800 - Literatura y retórica,Larga Cola,10,ALEMÁN,1,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,Larga Cola,10,ESPAÑOL,4,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,Larga Cola,10,FRANCÉS,2,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,Larga Cola,10,INGLÉS,2,1.0,0.0,9
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,ALEMÁN,6,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,COREANO,1,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,DANÉS,2,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,ESPAÑOL,14,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,FRANCÉS,7,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,GRIEGO,1,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,INGLÉS,147,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,ITALIANO,1,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,JAPONÉS,5,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,NORUEGO,1,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,PORTUGUÉS,2,12.53,19.27,15
Chile,2025,800 - Literatura y retórica,Top 10% (Grandes Motores),1,RUSO,1,12.53,19.27,15
Chile,2025,900 - Geografía e historia,10% - 20%,2,ALEMÁN,3,4.0,0.0,1
Chile,2025,900 - Geografía e historia,10% - 20%,2,ITALIANO,1,4.0,0.0,1
Chile,2025,900 - Geografía e historia,40% - 50%,5,INGLÉS,1,1.0,0.0,1
Chile,2025,900 - Geografía e historia,50% - 60%,6,INGLÉS,1,1.0,0.0,1
Chile,2025,900 - Geografía e historia,Larga Cola,10,ESPAÑOL,1,1.0,0.0,2
Chile,2025,900 - Geografía e historia,Larga Cola,10,INGLÉS,1,1.0,0.0,2
Chile,2025,900 - Geografía e historia,Top 10% (Grandes Motores),1,ALEMÁN,1,1.8,1.3,5
Chile,2025,900 - Geografía e historia,Top 10% (Grandes Motores),1,ESPAÑOL,1,1.8,1.3,5
Chile,2025,900 - Geografía e historia,Top 10% (Grandes Motores),1,FRANCÉS,1,1.8,1.3,5
Chile,2025,900 - Geografía e historia,Top 10% (Grandes Motores),1,INGLÉS,5,1.8,1.3,5
Chile,2025,900 - Geografía e historia,Top 10% (Grandes Motores),1,PORTUGUÉS,1,1.8,1.3,5
Chile,2025,TODOS,10% - 20%,2,ALEMÁN,5,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,CATALÁN,2,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,CHECO,1,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,COREANO,1,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,ESPAÑOL,20,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,FRANCÉS,10,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,GRIEGO,4,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,HINDÍ,1,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,INGLÉS,26,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,ITALIANO,4,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,JAPONÉS,1,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,LATÍN,1,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,PORTUGUÉS,1,4.11,0.81,19
Chile,2025,TODOS,10% - 20%,2,RUSO,1,4.11,0.81,19
Chile,2025,TODOS,20% - 30%,3,ALEMÁN,2,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,COREANO,1,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,DANÉS,3,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,ESPAÑOL,14,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,FRANCÉS,1,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,INGLÉS,23,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,JAPONÉS,2,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,PORTUGUÉS,1,2.53,0.51,19
Chile,2025,TODOS,20% - 30%,3,SUECO,1,2.53,0.51,19
Chile,2025,TODOS,30% - 40%,4,ALEMÁN,1,2.0,0.0,18
Chile,2025,TODOS,30% - 40%,4,CHINO,2,2.0,0.0,18
Chile,2025,TODOS,30% - 40%,4,ESPAÑOL,13,2.0,0.0,18
Chile,2025,TODOS,30% - 40%,4,FRANCÉS,2,2.0,0.0,18
Chile,2025,TODOS,30% - 40%,4,INGLÉS,13,2.0,0.0,18
Chile,2025,TODOS,30% - 40%,4,ITALIANO,2,2.0,0.0,18
Chile,2025,TODOS,30% - 40%,4,RUSO,3,2.0,0.0,18
Chile,2025,TODOS,40% - 50%,5,ALEMÁN,2,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,DANÉS,1,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,ESPAÑOL,7,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,FRANCÉS,2,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,INGLÉS,6,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,ITALIANO,1,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,MAPUDUNGUN,1,1.11,0.32,19
Chile,2025,TODOS,40% - 50%,5,PORTUGUÉS,1,1.11,0.32,19
Chile,2025,TODOS,50% - 60%,6,ALEMÁN,3,1.0,0.0,19
Chile,2025,TODOS,50% - 60%,6,CHINO,1,1.0,0.0,19
Chile,2025,TODOS,50% - 60%,6,ESPAÑOL,1,1.0,0.0,19
Chile,2025,TODOS,50% - 60%,6,FRANCÉS,5,1.0,0.0,19
Chile,2025,TODOS,50% - 60%,6,INGLÉS,7,1.0,0.0,19
Chile,2025,TODOS,50% - 60%,6,PORTUGUÉS,1,1.0,0.0,19
Chile,2025,TODOS,50% - 60%,6,SUECO,1,1.0,0.0,19
Chile,2025,TODOS,60% - 70%,7,ALEMÁN,2,1.0,0.0,18
Chile,2025,TODOS,60% - 70%,7,CHINO,1,1.0,0.0,18
Chile,2025,TODOS,60% - 70%,7,ESPAÑOL,2,1.0,0.0,18
Chile,2025,TODOS,60% - 70%,7,FRANCÉS,2,1.0,0.0,18
Chile,2025,TODOS,60% - 70%,7,INGLÉS,9,1.0,0.0,18
Chile,2025,TODOS,60% - 70%,7,JAPONÉS,1,1.0,0.0,18
Chile,2025,TODOS,60% - 70%,7,SUECO,1,1.0,0.0,18
Chile,2025,TODOS,70% - 80%,8,ALEMÁN,2,1.0,0.0,19
Chile,2025,TODOS,70% - 80%,8,DANÉS,1,1.0,0.0,19
Chile,2025,TODOS,70% - 80%,8,ESPAÑOL,8,1.0,0.0,19
Chile,2025,TODOS,70% - 80%,8,FRANCÉS,2,1.0,0.0,19
Chile,2025,TODOS,70% - 80%,8,INGLÉS,6,1.0,0.0,19
Chile,2025,TODOS,80% - 90%,9,ESPAÑOL,9,1.0,0.0,19
Chile,2025,TODOS,80% - 90%,9,FRANCÉS,2,1.0,0.0,19
Chile,2025,TODOS,80% - 90%,9,HÚNGARO,1,1.0,0.0,19
Chile,2025,TODOS,80% - 90%,9,INGLÉS,5,1.0,0.0,19
Chile,2025,TODOS,80% - 90%,9,PORTUGUÉS,1,1.0,0.0,19
Chile,2025,TODOS,80% - 90%,9,ÁRABE,1,1.0,0.0,19
Chile,2025,TODOS,Larga Cola,10,ALEMÁN,1,1.0,0.0,19
Chile,2025,TODOS,Larga Cola,10,ESPAÑOL,8,1.0,0.0,19
Chile,2025,TODOS,Larga Cola,10,FRANCÉS,2,1.0,0.0,19
Chile,2025,TODOS,Larga Cola,10,INGLÉS,5,1.0,0.0,19
Chile,2025,TODOS,Larga Cola,10,RUSO,1,1.0,0.0,19
Chile,2025,TODOS,Larga Cola,10,SUECO,2,1.0,0.0,19
Chile,2025,TODOS,Top 10% (Grandes Motores),1,ALEMÁN,17,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,CHINO,1,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,COREANO,1,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,DANÉS,2,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,ESPAÑOL,25,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,FRANCÉS,16,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,GRIEGO,2,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,INDONESIO,1,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,INGLÉS,225,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,ITALIANO,5,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,JAPONÉS,5,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,NORUEGO,1,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,PORTUGUÉS,4,17.0,21.3,18
Chile,2025,TODOS,Top 10% (Grandes Motores),1,RUSO,1,17.0,21.3,18
Colombia,2010,0 - Generalidades,10% - 20%,2,INGLÉS,1,1.0,0.0,1
Colombia,2010,0 - Generalidades,20% - 30%,3,LENGUA NO DETERMINADA,1,1.0,0.0,1
Colombia,2010,0 - Generalidades,60% - 70%,7,LENGUA NO DETERMINADA,1,1.0,0.0,1
Colombia,2010,0 - Generalidades,70% - 80%,8,INGLÉS,1,1.0,0.0,2
Colombia,2010,0 - Generalidades,70% - 80%,8,LENGUA NO DETERMINADA,1,1.0,0.0,2
Colombia,2010,0 - Generalidades,80% - 90%,9,ESPAÑOL,1,1.0,0.0,1
Colombia,2010,0 - Generalidades,Larga Cola,10,ESPAÑOL,1,1.0,0.0,2
Colombia,2010,0 - Generalidades,Larga Cola,10,LENGUA NO DETERMINADA,1,1.0,0.0,2
Colombia,2010,0 - Generalidades,Top 10% (Grandes Motores),1,ALEMÁN,1,6.17,3.19,6
Colombia,2010,0 - Generalidades,Top 10% (Grandes Motores),1,ESPAÑOL,7,6.17,3.19,6
Colombia,2010,0 - Generalidades,Top 10% (Grandes Motores),1,FRANCÉS,2,6.17,3.19,6
Colombia,2010,0 - Generalidades,Top 10% (Grandes Motores),1,INGLÉS,20,6.17,3.19,6
Colombia,2010,0 - Generalidades,Top 10% (Grandes Motores),1,ITALIANO,6,6.17,3.19,6
Colombia,2010,0 - Generalidades,Top 10% (Grandes Motores),1,PORTUGUÉS,1,6.17,3.19,6
Colombia,2010,100 - Filosofía y psicología,10% - 20%,2,FRANCÉS,2,3.0,0.0,1
Colombia,2010,100 - Filosofía y psicología,10% - 20%,2,GRIEGO,1,3.0,0.0,1
Colombia,2010,100 - Filosofía y psicología,20% - 30%,3,INGLÉS,2,2.0,0.0,2
Colombia,2010,100 - Filosofía y psicología,20% - 30%,3,LENGUA NO DETERMINADA,2,2.0,0.0,2
Colombia,2010,100 - Filosofía y psicología,30% - 40%,4,ESPAÑOL,2,1.5,0.71,2
Colombia,2010,100 - Filosofía y psicología,30% - 40%,4,INGLÉS,1,1.5,0.71,2
Colombia,2010,100 - Filosofía y psicología,40% - 50%,5,ESPAÑOL,1,1.0,0.0,3
Colombia,2010,100 - Filosofía y psicología,40% - 50%,5,FRANCÉS,1,1.0,0.0,3
Colombia,2010,100 - Filosofía y psicología,40% - 50%,5,LENGUA NO DETERMINADA,1,1.0,0.0,3
Colombia,2010,100 - Filosofía y psicología,50% - 60%,6,INGLÉS,1,1.0,0.0,1
Colombia,2010,100 - Filosofía y psicología,60% - 70%,7,ESPAÑOL,1,1.0,0.0,2
Colombia,2010,100 - Filosofía y psicología,60% - 70%,7,INGLÉS,1,1.0,0.0,2
Colombia,2010,100 - Filosofía y psicología,70% - 80%,8,INGLÉS,1,1.0,0.0,1
Colombia,2010,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,ALEMÁN,3,8.86,7.56,7
Colombia,2010,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,CATALÁN,1,8.86,7.56,7
Colombia,2010,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,FRANCÉS,2,8.86,7.56,7
Colombia,2010,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,INGLÉS,41,8.86,7.56,7
Colombia,2010,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,ITALIANO,13,8.86,7.56,7
Colombia,2010,100 - Filosofía y psicología,Top 10% (Grandes Motores),1,PORTUGUÉS,2,8.86,7.56,7
Colombia,2010,200 - Religión,10% - 20%,2,ESPAÑOL,6,5.5,0.71,2
Colombia,2010,200 - Religión,10% - 20%,2,ITALIANO,5,5.5,0.71,2
Colombia,2010,200 - Religión,20% - 30%,3,COREANO,2,2.33,0.58,3
Colombia,2010,200 - Religión,20% - 30%,3,FRANCÉS,2,2.33,0.58,3
Colombia,2010,200 - Religión,20% - 30%,3,GRIEGO,1,2.33,0.58,3
Colombia,2010,200 - Religión,20% - 30%,3,HEBREO,1,2.33,0.58,3
Colombia,2010,200 - Religión,20% - 30%,3,ITALIANO,1,2.33,0.58,3
Colombia,2010,200 - Religión,30% - 40%,4,INGLÉS,1,1.0,0.0,1
Colombia,2010,200 - Religión,40% - 50%,5,ESPAÑOL,2,1.0,0.0,3
Colombia,2010,200 - Religión,40% - 50%,5,INGLÉS,1,1.0,0.0,3
Colombia,2010,200 - Religión,50% - 60%,6,INGLÉS,1,1.0,0.0,2
Colombia,2010,200 - Religión,50% - 60%,6,ITALIANO,1,1.0,0.0,2
Colombia,2010,200 - Religión,60% - 70%,7,ESPAÑOL,1,1.0,0.0,2
Colombia,2010,200 - Religión,60% - 70%,7,INGLÉS,1,1.0,0.0,2
Colombia,2010,200 - Religión,70% - 80%,8,ESPAÑOL,1,1.0,0.0,3
Colombia,2010,200 - Religión,70% - 80%,8,INGLÉS,1,1.0,0.0,3
Colombia,2010,200 - Religión,70% - 80%,8,ITALIANO,1,1.0,0.0,3
Colombia,2010,200 - Religión,80% - 90%,9,ESPAÑOL,1,1.0,0.0,2
Colombia,2010,200 - Religión,80% - 90%,9,LENGUA NO DETERMINADA,1,1.0,0.0,2
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,ALEMÁN,9,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,ESPAÑOL,14,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,FRANCÉS,4,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,INGLÉS,51,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,ITALIANO,16,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,LENGUA NO DETERMINADA,1,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,PERSA,1,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,POLACO,2,13.56,17.53,9
Colombia,2010,200 - Religión,Top 10% (Grandes Motores),1,PORTUGUÉS,24,13.56,17.53,9
Colombia,2010,300 - Ciencias sociales,10% - 20%,2,FRANCÉS,1,3.75,1.71,4
Colombia,2010,300 - Ciencias sociales,10% - 20%,2,INGLÉS,13,3.75,1.71,4
Colombia,2010,300 - Ciencias sociales,10% - 20%,2,LENGUA NO DETERMINADA,1,3.75,1.71,4
Colombia,2010,300 - Ciencias sociales,20% - 30%,3,INGLÉS,3,1.4,0.55,5
Colombia,2010,300 - Ciencias sociales,20% - 30%,3,ITALIANO,1,1.4,0.55,5
