PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
Perú,2019,100 - Filosofía y psicología,ITALIANO,ESPAÑOL,TRADUCCIONES JUNGUIANAS DE JUAN FRANCISCO GREGORIO BRAMBILLA VEGA,1
Perú,2019,100 - Filosofía y psicología,ITALIANO,ESPAÑOL,ZELA GRUPO EDITORIAL E.I.R.L.,1
Perú,2019,200 - Religión,COREANO,ESPAÑOL,PUBLICACIONES BUENAS NUEVAS,3
Perú,2019,200 - Religión,ESPAÑOL,QUECHUA,"SOCIEDAD BIBLICA PERUANA, ASOCIACION CULTURAL",1
Perú,2019,200 - Religión,HEBREO,QUECHUA,"SOCIEDAD BIBLICA PERUANA, ASOCIACION CULTURAL",1
Perú,2019,200 - Religión,INGLÉS,ESPAÑOL,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,4
Perú,2019,200 - Religión,INGLÉS,ESPAÑOL,IMPRENTA EDITORA EBENEZER DE RODOLFO QUINONES QUISPE,1
Perú,2019,200 - Religión,INGLÉS,ESPAÑOL,TEOLOGIAPARAVIVIR S.A.C.,4
Perú,2019,200 - Religión,INGLÉS,MULTILINGÜE,BUDISMO CAMINO DEL DIAMANTE PERU,1
Perú,2019,200 - Religión,JAPONÉS,ESPAÑOL,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL,1
Perú,2019,200 - Religión,LATÍN,ESPAÑOL,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,1
Perú,2019,200 - Religión,PORTUGUÉS,ESPAÑOL,"SOCIEDAD BIBLICA PERUANA, ASOCIACION CULTURAL",1
Perú,2019,300 - Ciencias sociales,ALEMÁN,ESPAÑOL,GRUPO EDITORIAL JURIDICA LEGALES PERU E.I.R.L.,1
Perú,2019,300 - Ciencias sociales,ALEMÁN,ESPAÑOL,INSTITUTO APOYO,12
Perú,2019,300 - Ciencias sociales,ALEMÁN,ESPAÑOL,INSTITUTO DE ESTUDIOS PERUANOS,1
Perú,2019,300 - Ciencias sociales,ALEMÁN,ESPAÑOL,PALESTRA EDITORES S.A.C.,2
Perú,2019,300 - Ciencias sociales,COREANO,ESPAÑOL,PUBLICACIONES BUENAS NUEVAS,2
Perú,2019,300 - Ciencias sociales,ESPAÑOL,ESPAÑOL,"HUANCA PALOMINO, VICTOR",1
Perú,2019,300 - Ciencias sociales,ESPAÑOL,ESPAÑOL,INSTITUTO APOYO,1
Perú,2019,300 - Ciencias sociales,ESPAÑOL,INGLÉS,UNIVERSIDAD SAN IGNACIO DE LOYOLA,1
Perú,2019,300 - Ciencias sociales,ESPAÑOL,MULTILINGÜE,ALFALIT EN EL PERU,1
Perú,2019,300 - Ciencias sociales,ESPAÑOL,MULTILINGÜE,KUSKIN EDITORES S.R.L.,1
Perú,2019,300 - Ciencias sociales,ESPAÑOL,MULTILINGÜE,LEZCANO E.I.R.L.,1
Perú,2019,300 - Ciencias sociales,FRANCÉS,ESPAÑOL,CEQUES EDITORES S.R.L.,1
Perú,2019,300 - Ciencias sociales,FRANCÉS,ESPAÑOL,INSTITUTO DE ESTUDIOS PERUANOS,5
Perú,2019,300 - Ciencias sociales,FRANCÉS,ESPAÑOL,KARTERGRAF S.R.L.,1
Perú,2019,300 - Ciencias sociales,FRANCÉS,ESPAÑOL,UNIVERSIDAD DE LIMA,2
Perú,2019,300 - Ciencias sociales,INGLÉS,ESPAÑOL,AVANTGARD EDICIONES S.A.C.,6
Perú,2019,300 - Ciencias sociales,INGLÉS,ESPAÑOL,EDITORA VUK S.A.C.,1
Perú,2019,300 - Ciencias sociales,INGLÉS,ESPAÑOL,INSTITUTO DE ESTUDIOS PERUANOS,21
Perú,2019,300 - Ciencias sociales,INGLÉS,ESPAÑOL,PALESTRA EDITORES S.A.C.,5
Perú,2019,300 - Ciencias sociales,INGLÉS,ESPAÑOL,UNIVERSIDAD DEL PACIFICO,3
Perú,2019,300 - Ciencias sociales,ITALIANO,ESPAÑOL,GRUPO TEXTOS S.A.C.,1
Perú,2019,300 - Ciencias sociales,ITALIANO,ESPAÑOL,PALESTRA EDITORES S.A.C.,2
Perú,2019,300 - Ciencias sociales,ITALIANO,ESPAÑOL,UNIVERSIDAD CATOLICA SAN PABLO,1
Perú,2019,300 - Ciencias sociales,ITALIANO,ESPAÑOL,ZELA GRUPO EDITORIAL E.I.R.L.,5
Perú,2019,300 - Ciencias sociales,PORTUGUÉS,ESPAÑOL,EDITORA Y DISTRIBUIDORA EDICIONES LEGALES E.I.R.L.,1
Perú,2019,300 - Ciencias sociales,PORTUGUÉS,ESPAÑOL,EDITORA Y LIBRERIA JURIDICA GRIJLEY E.I.R.L.,2
Perú,2019,300 - Ciencias sociales,PORTUGUÉS,ESPAÑOL,PALESTRA EDITORES S.A.C.,3
Perú,2019,400  - Lenguas,INGLÉS,ESPAÑOL,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2019,400  - Lenguas,QUECHUA,QUECHUA,"VALENZUELA TOMAIRO, EPIFANIO",1
Perú,2019,400 - Lenguas,ESPAÑOL,MULTILINGÜE,"CUYA ARANGO, NICOLAS",1
Perú,2019,400 - Lenguas,INGLÉS,ESPAÑOL,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,1
Perú,2019,500 - Ciencias naturales y matemáticas,ALEMÁN,ESPAÑOL,INSTITUTO APOYO,4
Perú,2019,500 - Ciencias naturales y matemáticas,ESPAÑOL,INGLÉS,"VELARDE VASQUEZ, OSCAR",1
Perú,2019,500 - Ciencias naturales y matemáticas,INGLÉS,ESPAÑOL,AVANTGARD EDICIONES S.A.C.,6
Perú,2019,500 - Ciencias naturales y matemáticas,INGLÉS,ESPAÑOL,EM EDICIONES S.A.C.,1
Perú,2019,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,INGLÉS,UNIVERSIDAD SAN IGNACIO DE LOYOLA,3
Perú,2019,600 - Tecnología (Ciencias aplicadas),ESPAÑOL,PORTUGUÉS,LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.,1
Perú,2019,600 - Tecnología (Ciencias aplicadas),INGLÉS,ESPAÑOL,ANTARES CULTURA Y DESARROLLO,1
Perú,2019,600 - Tecnología (Ciencias aplicadas),INGLÉS,ESPAÑOL,"PAREDES, BURGA & ASOCIADOS S. CIVIL DE R.L.",1
Perú,2019,600 - Tecnología (Ciencias aplicadas),INGLÉS,ESPAÑOL,UNIVERSIDAD MARIA AUXILIADORA,1
Perú,2019,600 - Tecnología (Ciencias aplicadas),INGLÉS,ESPAÑOL,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1
Perú,2019,700 - Las Artes  Bellas artes y artes decorativas,ESPAÑOL,INGLÉS,UNIVERSIDAD CATOLICA DE SANTA MARIA,1
Perú,2019,800 - Literatura y retórica,ALEMÁN,ESPAÑOL,CASCAHUESOS EDITORES S.A.C.,1
Perú,2019,800 - Literatura y retórica,ALEMÁN,ESPAÑOL,EDUCACTIVA,1
Perú,2019,800 - Literatura y retórica,ALEMÁN,ESPAÑOL,EM EDICIONES S.A.C.,2
Perú,2019,800 - Literatura y retórica,ALEMÁN,MULTILINGÜE,GRUPO EMPRESARIAL AMOTAPE S.A.C.,1
Perú,2019,800 - Literatura y retórica,ESPAÑOL,INGLÉS,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2019,800 - Literatura y retórica,ESPAÑOL,ITALIANO,LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.,1
Perú,2019,800 - Literatura y retórica,ESPAÑOL,MULTILINGÜE,ALALUNA S.A.C.,1
Perú,2019,800 - Literatura y retórica,ESPAÑOL,MULTILINGÜE,ALASTOR S.A.C.,1
Perú,2019,800 - Literatura y retórica,ESPAÑOL,MULTILINGÜE,EDICIONES CONDORPASA E.I.R.L.,1
Perú,2019,800 - Literatura y retórica,ESPAÑOL,MULTILINGÜE,INSTITUTO CULTURAL PERUANO NORTEAMERICANO,2
Perú,2019,800 - Literatura y retórica,ESPAÑOL,MULTILINGÜE,UNIVERSIDAD RICARDO PALMA,3
Perú,2019,800 - Literatura y retórica,FRANCÉS,ESPAÑOL,BIZARRO EDICIONES S.A.C.,1
Perú,2019,800 - Literatura y retórica,FRANCÉS,ESPAÑOL,EM EDICIONES S.A.C.,2
Perú,2019,800 - Literatura y retórica,FRANCÉS,ESPAÑOL,ENTIDAD PATAFISICA PARA LA PUBLICACION DE TEXTOS URGENTES Y EMERGENTES COLMENA EDITORES E.I.R.L.,1
Perú,2019,800 - Literatura y retórica,FRANCÉS,MULTILINGÜE,ABRIL EN LOS ARBOLES E.I.R.L.,1
Perú,2019,800 - Literatura y retórica,INGLÉS,ESPAÑOL,EDITORA VUK S.A.C.,2
Perú,2019,800 - Literatura y retórica,INGLÉS,ESPAÑOL,EDUCACTIVA,3
Perú,2019,800 - Literatura y retórica,INGLÉS,ESPAÑOL,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,4
Perú,2019,800 - Literatura y retórica,INGLÉS,ESPAÑOL,GRUPO PLANETA,3
Perú,2019,800 - Literatura y retórica,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,7
Perú,2019,800 - Literatura y retórica,INGLÉS,MULTILINGÜE,EL GATO DESCALZO DE GERMAN ATOCHE INTILI,2
Perú,2019,800 - Literatura y retórica,ITALIANO,ESPAÑOL,EDUCACTIVA,1
Perú,2019,800 - Literatura y retórica,JAPONÉS,ESPAÑOL,ASOCIACION PERUANO JAPONESA,1
Perú,2019,800 - Literatura y retórica,MULTILINGÜE,ESPAÑOL,ALASTOR S.A.C.,2
Perú,2019,800 - Literatura y retórica,PORTUGUÉS,ESPAÑOL,CANTERA EDITORES E.I.R.L.,2
Perú,2019,800 - Literatura y retórica,PORTUGUÉS,ESPAÑOL,EDUCACTIVA,1
Perú,2019,800 - Literatura y retórica,QUECHUA,MULTILINGÜE,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2019,800 - Literatura y retórica,QUECHUA,MULTILINGÜE,"REMON TENORIO, FLORENTINO FERREOL",1
Perú,2019,900 - Geografía e historia,ESPAÑOL,ALEMÁN,EDICIONES DEL HIPOCAMPO S.A.C.,1
Perú,2019,900 - Geografía e historia,ESPAÑOL,ESPAÑOL,UNIVERSIDAD NACIONAL DE INGENIERIA,1
Perú,2019,900 - Geografía e historia,ESPAÑOL,INGLÉS,APUS GRAPH EDICIONES S.A.C.,1
Perú,2019,900 - Geografía e historia,ESPAÑOL,INGLÉS,EDICIONES DEL HIPOCAMPO S.A.C.,1
Perú,2019,900 - Geografía e historia,ESPAÑOL,INGLÉS,KUSKIN EDITORES S.R.L.,1
Perú,2019,900 - Geografía e historia,ESPAÑOL,INGLÉS,"VILLENA VARGAS, JOSE MANUEL",1
Perú,2019,900 - Geografía e historia,FRANCÉS,ESPAÑOL,INSTITUTO DE ESTUDIOS PERUANOS,1
Perú,2019,900 - Geografía e historia,FRANCÉS,ESPAÑOL,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,1
Perú,2019,900 - Geografía e historia,INGLÉS,ESPAÑOL,EDICIONES EL LECTOR S.R.L.,1
Perú,2019,900 - Geografía e historia,INGLÉS,ESPAÑOL,INSTITUTO DE ESTUDIOS PERUANOS,3
Perú,2019,900 - Geografía e historia,INGLÉS,ESPAÑOL,INSTITUTO FRANCES DE ESTUDIOS ANDINOS,1
Perú,2020,0 - Generalidades,ESPAÑOL,INGLÉS,"MONCADA ORTEGA, SEGUNDO PEDRO",1
Perú,2020,0 - Generalidades,ESPAÑOL,MULTILINGÜE,APUS GRAPH EDICIONES S.A.C.,1
Perú,2020,0 - Generalidades,ESPAÑOL,MULTILINGÜE,PERU FONDO EDITORIAL S.R.L.,1
Perú,2020,0 - Generalidades,INGLÉS,MULTILINGÜE,APUS GRAPH EDICIONES S.A.C.,1
Perú,2020,100 - Filosofía y psicología,ALEMÁN,ESPAÑOL,UNIVERSIDAD CATOLICA SAN PABLO,1
Perú,2020,100 - Filosofía y psicología,ESPAÑOL,ESPAÑOL,MANUS SINISTRA DE PAUL NUNEZ SOLANO,2
Perú,2020,100 - Filosofía y psicología,INGLÉS,ESPAÑOL,ANDE DE MAXIMO OSCAR LUIS MARTINEZ SALIROSAS,1
Perú,2020,100 - Filosofía y psicología,INGLÉS,ESPAÑOL,MANUS SINISTRA DE PAUL NUNEZ SOLANO,4
Perú,2020,100 - Filosofía y psicología,INGLÉS,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Perú,2020,100 - Filosofía y psicología,ITALIANO,ESPAÑOL,ZELA GRUPO EDITORIAL E.I.R.L.,1
Perú,2020,200 - Religión,ALEMÁN,ESPAÑOL,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,2
Perú,2020,200 - Religión,ESPAÑOL,ESPAÑOL,TEOLOGIAPARAVIVIR S.A.C.,1
Perú,2020,200 - Religión,ESPAÑOL,QUECHUA,MISION WANCA,1
Perú,2020,200 - Religión,INGLÉS,ESPAÑOL,ASOCIACION PUBLICACIONES VIDA NUEVA,1
Perú,2020,200 - Religión,INGLÉS,ESPAÑOL,ASOCIACION SANTO TOMAS DE AQUINO,1
Perú,2020,200 - Religión,INGLÉS,ESPAÑOL,CENTRO DE INVESTIGACIONES Y PUBLICACIONES - EDICIONES PUMA,19
Perú,2020,200 - Religión,INGLÉS,ESPAÑOL,TEOLOGIAPARAVIVIR S.A.C.,18
Perú,2020,200 - Religión,ITALIANO,ESPAÑOL,ASOCIACION HIJAS DE SAN PABLO,3
Perú,2020,200 - Religión,JAPONÉS,ESPAÑOL,ASOCIACION LIBRERIA EDITORIAL SALESIANA,1
Perú,2020,200 - Religión,LENGUA NO DETERMINADA,ESPAÑOL,SERVICIOS GRAFICOS LITTON'S E.I.R.L.,1
Perú,2020,200 - Religión,NEERLANDÉS,ESPAÑOL,TEOLOGIAPARAVIVIR S.A.C.,2
Perú,2020,300 - Ciencias sociales,ALEMÁN,ESPAÑOL,INSTITUTO APOYO,2
Perú,2020,300 - Ciencias sociales,ALEMÁN,ESPAÑOL,PALESTRA EDITORES S.A.C.,3
Perú,2020,300 - Ciencias sociales,ESPAÑOL,ESPAÑOL,GRUPO DE ANALISIS PARA EL DESARROLLO,1
Perú,2020,300 - Ciencias sociales,ESPAÑOL,FRANCÉS,FUNDACION BBVA PERU,1
Perú,2020,300 - Ciencias sociales,ESPAÑOL,INGLÉS,ERNST & YOUNG CONSULTORES S. CIVIL DE R. L.,1
Perú,2020,300 - Ciencias sociales,ESPAÑOL,INGLÉS,FUNDACION BBVA PERU,1
Perú,2020,300 - Ciencias sociales,ESPAÑOL,INGLÉS,GRUPO DE ANALISIS PARA EL DESARROLLO,1
Perú,2020,300 - Ciencias sociales,ESPAÑOL,INGLÉS,SOCIEDAD PERUANA DE DERECHO AMBIENTAL,2
Perú,2020,300 - Ciencias sociales,ESPAÑOL,MULTILINGÜE,ASOCIACION FE Y ALEGRIA DEL PERU,1
Perú,2020,300 - Ciencias sociales,ESPAÑOL,MULTILINGÜE,ZELA GRUPO EDITORIAL E.I.R.L.,1
Perú,2020,300 - Ciencias sociales,FRANCÉS,ESPAÑOL,UNIVERSIDAD DE LIMA,2
Perú,2020,300 - Ciencias sociales,INGLÉS,ESPAÑOL,AVANTGARD EDICIONES S.A.C.,11
Perú,2020,300 - Ciencias sociales,INGLÉS,ESPAÑOL,ERNST & YOUNG CONSULTORES S. CIVIL DE R. L.,1
Perú,2020,300 - Ciencias sociales,INGLÉS,ESPAÑOL,FONTANA EDITORES S.A.C.,1
Perú,2020,300 - Ciencias sociales,INGLÉS,ESPAÑOL,INSTITUTO DE ESTUDIOS PERUANOS,8
Perú,2020,300 - Ciencias sociales,INGLÉS,ESPAÑOL,UNIVERSIDAD DEL PACIFICO,3
Perú,2020,300 - Ciencias sociales,INGLÉS,INGLÉS,"LARICO PAUCARA, BEATRIZ",1
Perú,2020,300 - Ciencias sociales,INGLÉS,INGLÉS,PENGUIN RANDOM HOUSE,1
Perú,2020,300 - Ciencias sociales,INGLÉS,MULTILINGÜE,"CONSEJO NACIONAL DE CIENCIA, TECNOLOGIA E INNOVACION TECNOLOGICA",1
Perú,2020,300 - Ciencias sociales,ITALIANO,ESPAÑOL,CARAL EDITORES E.I.R.L.,1
Perú,2020,300 - Ciencias sociales,ITALIANO,ESPAÑOL,GRUPO EDITORIAL JURIDICA LEGALES PERU E.I.R.L.,3
Perú,2020,300 - Ciencias sociales,ITALIANO,ESPAÑOL,PALESTRA EDITORES S.A.C.,2
Perú,2020,300 - Ciencias sociales,ITALIANO,ESPAÑOL,ZELA GRUPO EDITORIAL E.I.R.L.,8
Perú,2020,300 - Ciencias sociales,JAPONÉS,ESPAÑOL,LLUVIA EDITORES DE ESTEBAN QUIROZ CISNEROS,1
Perú,2020,300 - Ciencias sociales,PORTUGUÉS,ESPAÑOL,ASOCIACION SANTO TOMAS DE AQUINO,1
Perú,2020,300 - Ciencias sociales,PORTUGUÉS,ESPAÑOL,ZELA GRUPO EDITORIAL E.I.R.L.,1
Perú,2020,400  - Lenguas,INGLÉS,ESPAÑOL,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,2
Perú,2020,500 - Ciencias naturales y matemáticas,ESPAÑOL,JAPONÉS,"OTA NAKAYAMA, SAYAKA",1
