PAIS,ANO,DEWEY PRINCIPAL,ESTADO_TRADUCCION,EDITORIAL,CANTIDAD
Guatemala,2016,900 - Geografía e historia,NO TRADUCIDO,DIRECCION GENERAL DEL DIARIO DE CENTRO AMERICA Y TIPOGRAFIA NACIONAL,2
Guatemala,2016,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL CAZAM AH,3
Guatemala,2016,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL EPISTEME,1
Guatemala,2016,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA -UNIVERSIDAD DE SAN CARLOS DE GUATEMALA,4
Guatemala,2016,900 - Geografía e historia,NO TRADUCIDO,"SERVIPRENSA, S.A.",2
Guatemala,2016,900 - Geografía e historia,TRADUCIDO,"EDICIONES POLYMITA, SOCIEDAD ANONIMA",1
Guatemala,2016,900 - Geografía e historia,TRADUCIDO,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,1
Guatemala,2017,0 - Generalidades,NO TRADUCIDO,ASOCIACION DE SERVICIOS EDUCATIVOS Y CULTURALES-INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA,29
Guatemala,2017,0 - Generalidades,NO TRADUCIDO,GRUPO SANTILLANA,44
Guatemala,2017,0 - Generalidades,NO TRADUCIDO,INSTITUTO CENTROAMERICANO DE ESTUDIOS FISCALES,15
Guatemala,2017,0 - Generalidades,NO TRADUCIDO,"SERVIPRENSA, S.A.",27
Guatemala,2017,0 - Generalidades,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,33
Guatemala,2017,0 - Generalidades,TRADUCIDO,"SERVIPRENSA, S.A.",1
Guatemala,2017,0 - Generalidades,TRADUCIDO,"SOPHOS, S.A.",1
Guatemala,2017,0 - Generalidades,TRADUCIDO,"SORG SOTO, ANA PATRICIA",1
Guatemala,2017,100 - Filosofía y psicología,NO TRADUCIDO,"CAMPOS GODOY, XIOMARA LIZETH",7
Guatemala,2017,100 - Filosofía y psicología,NO TRADUCIDO,"EDITORIAL Y CENTRO DE CAPACITACION ALMMAR, S.A.",18
Guatemala,2017,100 - Filosofía y psicología,NO TRADUCIDO,"FIGUEROA CHEESMAN, MARIA DE LOS ANGELES",4
Guatemala,2017,100 - Filosofía y psicología,NO TRADUCIDO,"MALDONADO GONZALEZ, ANA GABRIELA",6
Guatemala,2017,100 - Filosofía y psicología,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,9
Guatemala,2017,100 - Filosofía y psicología,TRADUCIDO,EDICIONES MAYA' NA'OJ,1
Guatemala,2017,200 - Religión,NO TRADUCIDO,"BRACAMONTE DE MADRID, NINOSCHKA",6
Guatemala,2017,200 - Religión,NO TRADUCIDO,CASA DE DIOS,4
Guatemala,2017,200 - Religión,NO TRADUCIDO,"FLORES LEON, JOSE CARLOS",6
Guatemala,2017,200 - Religión,NO TRADUCIDO,"GRUPO EDITORIAL REMA, SOCIEDAD ANONIMA",5
Guatemala,2017,200 - Religión,NO TRADUCIDO,"LOPEZ CARRANZA, JULIO ALEJANDRO",5
Guatemala,2017,200 - Religión,TRADUCIDO,"ARZU RAMIREZ, CESAR DONALDO",1
Guatemala,2017,200 - Religión,TRADUCIDO,"BARAHONA ROLDAN, JUAN CARLOS",1
Guatemala,2017,200 - Religión,TRADUCIDO,"CAMPANA VIRGEN DE FATIMA, FUNDENAL",1
Guatemala,2017,200 - Religión,TRADUCIDO,EDITORIAL LLAMADA DE MEDIANOCHE,2
Guatemala,2017,200 - Religión,TRADUCIDO,"RECURSOS EDUCATIVOS ACSI, S.A.",8
Guatemala,2017,300 - Ciencias sociales,NO TRADUCIDO,ASOCIACION DE INVESTIGACION Y ESTUDIOS SOCIALES,12
Guatemala,2017,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL ESTUDIANTIL FENIX,12
Guatemala,2017,300 - Ciencias sociales,NO TRADUCIDO,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,7
Guatemala,2017,300 - Ciencias sociales,NO TRADUCIDO,FUNDACION CHOLSAMAJ,6
Guatemala,2017,300 - Ciencias sociales,NO TRADUCIDO,USAID LEER Y APRENDER,7
Guatemala,2017,300 - Ciencias sociales,TRADUCIDO,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA,2
Guatemala,2017,300 - Ciencias sociales,TRADUCIDO,"EDICIONES SUPERIORES, S.A.",7
Guatemala,2017,300 - Ciencias sociales,TRADUCIDO,EDITORIAL ESTUDIANTIL FENIX,1
Guatemala,2017,300 - Ciencias sociales,TRADUCIDO,MISION TECNICA ALEMANA,2
Guatemala,2017,300 - Ciencias sociales,TRADUCIDO,POPULATION COUNCIL,2
Guatemala,2017,400 - Lenguas,NO TRADUCIDO,GRUPO SANTILLANA,15
Guatemala,2017,400 - Lenguas,NO TRADUCIDO,"INDUSTRIA EDITORIAL GUATEMALTECA, S. A.",8
Guatemala,2017,400 - Lenguas,NO TRADUCIDO,"MALDONADO GONZALEZ, ANA GABRIELA",9
Guatemala,2017,400 - Lenguas,NO TRADUCIDO,"SUSAETA EDICIONES GUATEMALA,S.A.",7
Guatemala,2017,400 - Lenguas,NO TRADUCIDO,USAID LEER Y APRENDER,17
Guatemala,2017,400 - Lenguas,TRADUCIDO,EDITORIAL MAYA' WUJ,4
Guatemala,2017,400 - Lenguas,TRADUCIDO,MISION TECNICA ALEMANA,1
Guatemala,2017,400 - Lenguas,TRADUCIDO,USAID LEER Y APRENDER,15
Guatemala,2017,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,5
Guatemala,2017,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,DIDACTICA S.A.,21
Guatemala,2017,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,GRUPO SANTILLANA,21
Guatemala,2017,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,INSTITUTO DE NUTRICION DE CENTROAMERICA Y PANAMA,3
Guatemala,2017,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,"SUSAETA EDICIONES GUATEMALA,S.A.",12
Guatemala,2017,500 - Ciencias naturales y matemáticas,TRADUCIDO,GARE DE CREACION,1
Guatemala,2017,500 - Ciencias naturales y matemáticas,TRADUCIDO,"JUAREZ SANCHEZ, ANTONIO DIEGO ALEJANDRO",1
Guatemala,2017,500 - Ciencias naturales y matemáticas,TRADUCIDO,UNIVERSIDAD DEL VALLE DE GUATEMALA,1
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"BLANCO SILVA CONSULTORIA INFORMATICA, S. A.",1
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,GRAFIAETC S.A.,2
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"MOLINA LEIVA, JOSE ERNESTO",2
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"PROYECTOS DE EDUCACION DE INFORMATICA, S.A.",6
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"VILLEDA OLIVA, CARLOS ALFREDO",2
Guatemala,2017,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,GRAFIAETC S.A.,1
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ARCASAVI,1
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"BERGER WIDMANN, JUAN ESTEBAN",1
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,FUNDACION PAIZ PARA LA EDUCACION Y LA CULTURA,2
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"SUSAETA EDICIONES GUATEMALA,S.A.",6
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,4
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"COMPANIA EDITORA DE REVISTAS DE CENTROAMERICA, S.A.",1
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"E NOTTEBOHM, PRENTISS",1
Guatemala,2017,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"EDICIONES POLYMITA, SOCIEDAD ANONIMA",2
Guatemala,2017,800 - Literatura y retórica,NO TRADUCIDO,DIRECCION GENERAL DE LAS ARTES,14
Guatemala,2017,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA -UNIVERSIDAD DE SAN CARLOS DE GUATEMALA,10
Guatemala,2017,800 - Literatura y retórica,NO TRADUCIDO,GRUPO SANTILLANA,29
Guatemala,2017,800 - Literatura y retórica,NO TRADUCIDO,MAGNA TERRA EDITORES,11
Guatemala,2017,800 - Literatura y retórica,NO TRADUCIDO,"MORALES BARCO, FRIEDA LILIANA",10
Guatemala,2017,800 - Literatura y retórica,TRADUCIDO,"BERGER WIDMANN, JUAN ESTEBAN",2
Guatemala,2017,800 - Literatura y retórica,TRADUCIDO,"BOLANOS SANTOS, VERA PATRICIA",1
Guatemala,2017,800 - Literatura y retórica,TRADUCIDO,GARE DE CREACION,2
Guatemala,2017,800 - Literatura y retórica,TRADUCIDO,"SOPHOS, S.A.",2
Guatemala,2017,800 - Literatura y retórica,TRADUCIDO,TUJAAL EDICIONES,2
Guatemala,2017,900 - Geografía e historia,NO TRADUCIDO,"APARICIO FLEISHMAN, ANITA",1
Guatemala,2017,900 - Geografía e historia,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,10
Guatemala,2017,900 - Geografía e historia,NO TRADUCIDO,"EDICIONES PAPIRO, S.A.",3
Guatemala,2017,900 - Geografía e historia,NO TRADUCIDO,"FLAMENCO RIECKMANN, MARIA XIMENA",3
Guatemala,2017,900 - Geografía e historia,NO TRADUCIDO,GRAFIAETC S.A.,4
Guatemala,2017,900 - Geografía e historia,TRADUCIDO,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,1
Guatemala,2017,900 - Geografía e historia,TRADUCIDO,GRAFIAETC S.A.,2
Guatemala,2017,900 - Geografía e historia,TRADUCIDO,"SERVIPRENSA, S.A.",1
Guatemala,2018,0 - Generalidades,NO TRADUCIDO,ASOCIACION DE SERVICIOS EDUCATIVOS Y CULTURALES-INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA,33
Guatemala,2018,0 - Generalidades,NO TRADUCIDO,INSTITUTO CENTROAMERICANO DE ESTUDIOS FISCALES,10
Guatemala,2018,0 - Generalidades,NO TRADUCIDO,"MATTA CONSUEGRA, DANIEL",10
Guatemala,2018,0 - Generalidades,NO TRADUCIDO,"SERVIPRENSA, S.A.",20
Guatemala,2018,0 - Generalidades,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,12
Guatemala,2018,0 - Generalidades,TRADUCIDO,EDICIONES MAYA' NA'OJ,1
Guatemala,2018,0 - Generalidades,TRADUCIDO,INDEPENDIENTE EDITORIAL DIGITAL,1
Guatemala,2018,100 - Filosofía y psicología,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,3
Guatemala,2018,100 - Filosofía y psicología,NO TRADUCIDO,EDITORIAL PINILLOS,2
Guatemala,2018,100 - Filosofía y psicología,NO TRADUCIDO,"EDITORIAL Y CENTRO DE CAPACITACION ALMMAR, S.A.",3
Guatemala,2018,100 - Filosofía y psicología,NO TRADUCIDO,"FIGUEROA CHEESMAN, MARIA DE LOS ANGELES",5
Guatemala,2018,100 - Filosofía y psicología,NO TRADUCIDO,"GESTORA DE RECURSOS PARA EL DESARROLLO EMPRESARIAL, S.A.",2
Guatemala,2018,200 - Religión,NO TRADUCIDO,ADORACION Y ALABANZA DISTRIBUCIONES S.A.,6
Guatemala,2018,200 - Religión,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,5
Guatemala,2018,200 - Religión,NO TRADUCIDO,EL ATICO,3
Guatemala,2018,200 - Religión,NO TRADUCIDO,"RECURSOS EDUCATIVOS ACSI, S.A.",12
Guatemala,2018,200 - Religión,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,4
Guatemala,2018,200 - Religión,TRADUCIDO,EDITORIAL LLAMADA DE MEDIANOCHE,11
Guatemala,2018,200 - Religión,TRADUCIDO,"RECURSOS EDUCATIVOS ACSI, S.A.",1
Guatemala,2018,300 - Ciencias sociales,NO TRADUCIDO,ACTIVA EDUCA S.A.,13
Guatemala,2018,300 - Ciencias sociales,NO TRADUCIDO,ASOCIACION DE INVESTIGACION Y ESTUDIOS SOCIALES,13
Guatemala,2018,300 - Ciencias sociales,NO TRADUCIDO,GARE DE CREACION,14
Guatemala,2018,300 - Ciencias sociales,NO TRADUCIDO,GRUPO SANTILLANA,33
Guatemala,2018,300 - Ciencias sociales,NO TRADUCIDO,JUAREZ & ASOCIADOS.,24
Guatemala,2018,300 - Ciencias sociales,TRADUCIDO,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA,1
Guatemala,2018,300 - Ciencias sociales,TRADUCIDO,JUAREZ & ASOCIADOS.,1
Guatemala,2018,300 - Ciencias sociales,TRADUCIDO,UNIVERSIDAD FRANCISCO MARROQUIN,2
Guatemala,2018,300 - Ciencias sociales,TRADUCIDO,USAC/ESCUELA DE CIENCIA POLITICA,1
Guatemala,2018,400 - Lenguas,NO TRADUCIDO,ACTIVA EDUCA S.A.,13
Guatemala,2018,400 - Lenguas,NO TRADUCIDO,ASOCIACION DE SERVICIOS EDUCATIVOS Y CULTURALES-INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA,10
Guatemala,2018,400 - Lenguas,NO TRADUCIDO,EDITORIAL MAYA' WUJ,6
Guatemala,2018,400 - Lenguas,NO TRADUCIDO,GRUPO SANTILLANA,36
Guatemala,2018,400 - Lenguas,NO TRADUCIDO,JUAREZ & ASOCIADOS.,36
Guatemala,2018,400 - Lenguas,TRADUCIDO,EDICIONES MAYA' NA'OJ,1
Guatemala,2018,400 - Lenguas,TRADUCIDO,EDITORIAL MAYA' WUJ,1
Guatemala,2018,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ACTIVA EDUCA S.A.,24
Guatemala,2018,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,6
Guatemala,2018,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,CENTRO DE ESTUDIOS CONSERVACIONISTAS,6
Guatemala,2018,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,GARE DE CREACION,12
Guatemala,2018,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,GRUPO SANTILLANA,63
Guatemala,2018,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"EDITORIAL DE LA DIRECCION GENERAL DE INVESTIGACION, UNIVERSIDAD DE SAN CARLOS DE GUATEMALA",2
Guatemala,2018,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA -UNIVERSIDAD DE SAN CARLOS DE GUATEMALA,2
Guatemala,2018,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,FUNDACION CHOLSAMAJ,7
Guatemala,2018,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"PROYECTOS DE EDUCACION DE INFORMATICA, S.A.",3
Guatemala,2018,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"SERVIPRENSA, S.A.",4
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"GESTORA DE RECURSOS PARA EL DESARROLLO EMPRESARIAL, S.A.",9
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,LA FOTOTECA,2
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,MISION DE TAIWAN,3
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"MORALES, LILIAN",2
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"PRADO COBOS, ROBERTO ANTONIO",4
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"EDITORIAL DE LA DIRECCION GENERAL DE INVESTIGACION, UNIVERSIDAD DE SAN CARLOS DE GUATEMALA",1
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"RUDY ARNOLDO, COTTON CASTILLO",1
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"SOPHOS, S.A.",1
Guatemala,2018,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,"VILLANUEVA ROSADA, ANA RITA MARIA ISABEL",1
Guatemala,2018,800 - Literatura y retórica,NO TRADUCIDO,DIRECCION GENERAL DE LAS ARTES,13
Guatemala,2018,800 - Literatura y retórica,NO TRADUCIDO,GARE DE CREACION,20
Guatemala,2018,800 - Literatura y retórica,NO TRADUCIDO,GRUPO SANTILLANA,14
Guatemala,2018,800 - Literatura y retórica,NO TRADUCIDO,MAGNA TERRA EDITORES,12
Guatemala,2018,800 - Literatura y retórica,NO TRADUCIDO,"SERVIPRENSA, S.A.",12
Guatemala,2018,800 - Literatura y retórica,TRADUCIDO,"EDITORIAL PALO DE HORMIGO, SRL",1
Guatemala,2018,800 - Literatura y retórica,TRADUCIDO,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,1
Guatemala,2018,800 - Literatura y retórica,TRADUCIDO,FUNDACION DE ESPECIALIDADES MATERNO INFANTIL,1
Guatemala,2018,800 - Literatura y retórica,TRADUCIDO,PEQUENA OSUTNCALCO EDITORIAL,2
Guatemala,2018,800 - Literatura y retórica,TRADUCIDO,SILABARIO,3
Guatemala,2018,900 - Geografía e historia,NO TRADUCIDO,"ALESSIO AMEZQUITA, NERY EDUARDO",4
Guatemala,2018,900 - Geografía e historia,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,3
Guatemala,2018,900 - Geografía e historia,NO TRADUCIDO,"EDICIONES POLYMITA, SOCIEDAD ANONIMA",5
Guatemala,2018,900 - Geografía e historia,NO TRADUCIDO,GRAFIAETC S.A.,5
Guatemala,2018,900 - Geografía e historia,NO TRADUCIDO,"SERVIPRENSA, S.A.",8
Guatemala,2018,900 - Geografía e historia,TRADUCIDO,"EDICIONES POLYMITA, SOCIEDAD ANONIMA",3
Guatemala,2018,900 - Geografía e historia,TRADUCIDO,INSTITUTO DE NUTRICION DE CENTROAMERICA Y PANAMA,1
Guatemala,2019,0 - Generalidades,NO TRADUCIDO,ASOCIACION DE INVESTIGACION Y ESTUDIOS SOCIALES,9
Guatemala,2019,0 - Generalidades,NO TRADUCIDO,"CORPORACION PRINT-COLOR, S.A.",6
Guatemala,2019,0 - Generalidades,NO TRADUCIDO,EDITORIAL SAQIL TZIJ,21
Guatemala,2019,0 - Generalidades,NO TRADUCIDO,INDEPENDIENTE EDITORIAL DIGITAL,7
Guatemala,2019,0 - Generalidades,NO TRADUCIDO,INSTITUTO CENTROAMERICANO DE ESTUDIOS FISCALES,16
Guatemala,2019,0 - Generalidades,TRADUCIDO,CORPORACION GRAFICA DE CALENDARIOS S.A.,1
Guatemala,2019,0 - Generalidades,TRADUCIDO,INSTITUTO DE NUTRICION DE CENTROAMERICA Y PANAMA,1
Guatemala,2019,0 - Generalidades,TRADUCIDO,"KESTLER GIRON, EDGAR ERNESTO",1
Guatemala,2019,0 - Generalidades,TRADUCIDO,UNIVERSIDAD FRANCISCO MARROQUIN,2
Guatemala,2019,100 - Filosofía y psicología,NO TRADUCIDO,ASOCIACION DE INVESTIGACION Y ESTUDIOS SOCIALES,2
Guatemala,2019,100 - Filosofía y psicología,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,25
Guatemala,2019,100 - Filosofía y psicología,NO TRADUCIDO,"BENITEZ CANALES, EZEQUIEL",2
Guatemala,2019,100 - Filosofía y psicología,NO TRADUCIDO,"EDITORIAL Y CENTRO DE CAPACITACION ALMMAR, S.A.",3
Guatemala,2019,100 - Filosofía y psicología,NO TRADUCIDO,"ROMERO CASADO, ANA MARIA",8
Guatemala,2019,200 - Religión,NO TRADUCIDO,ADORACION Y ALABANZA DISTRIBUCIONES S.A.,3
Guatemala,2019,200 - Religión,NO TRADUCIDO,GP EDITORES,4
Guatemala,2019,200 - Religión,NO TRADUCIDO,MINISTERIO DE EDUCACION / DIGECADE,19
Guatemala,2019,200 - Religión,NO TRADUCIDO,"MONTES GAMBOA, GIOVANNI ARFIE",6
Guatemala,2019,200 - Religión,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,4
Guatemala,2019,200 - Religión,TRADUCIDO,EDITORIAL LLAMADA DE MEDIANOCHE,10
Guatemala,2019,200 - Religión,TRADUCIDO,"RECURSOS EDUCATIVOS ACSI, S.A.",1
Guatemala,2019,300 - Ciencias sociales,NO TRADUCIDO,GRUPO SANTILLANA,55
Guatemala,2019,300 - Ciencias sociales,NO TRADUCIDO,JUAREZ & ASOCIADOS.,14
Guatemala,2019,300 - Ciencias sociales,NO TRADUCIDO,"SERVIPRENSA, S.A.",15
Guatemala,2019,300 - Ciencias sociales,NO TRADUCIDO,"SUSAETA EDICIONES GUATEMALA,S.A.",21
Guatemala,2019,300 - Ciencias sociales,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,23
Guatemala,2019,300 - Ciencias sociales,TRADUCIDO,EDITORIAL MAYA' WUJ,1
Guatemala,2019,300 - Ciencias sociales,TRADUCIDO,GRAFIAETC S.A.,2
Guatemala,2019,300 - Ciencias sociales,TRADUCIDO,SECRETARIA DE PLANIFICACION Y PROGRAMACION DE LA PRESIDENCIA,1
Guatemala,2019,400 - Lenguas,NO TRADUCIDO,ACTIVA EDUCA S.A.,6
Guatemala,2019,400 - Lenguas,NO TRADUCIDO,EDITORIAL MAYA' WUJ,5
Guatemala,2019,400 - Lenguas,NO TRADUCIDO,GRUPO SANTILLANA,35
Guatemala,2019,400 - Lenguas,NO TRADUCIDO,JUAREZ & ASOCIADOS.,234
Guatemala,2019,400 - Lenguas,NO TRADUCIDO,TEXTOS ESCOLARES SOCIEDAD ANONIMA,5
Guatemala,2019,400 - Lenguas,TRADUCIDO,EDITORIAL MAYA' WUJ,2
Guatemala,2019,400 - Lenguas,TRADUCIDO,FUNDACION CHOLSAMAJ,1
Guatemala,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ACTIVA EDUCA S.A.,12
Guatemala,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ASOCIACION DE SERVICIOS EDUCATIVOS Y CULTURALES-INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA,4
Guatemala,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,CENTRO DE ESTUDIOS CONSERVACIONISTAS,9
Guatemala,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,"EDUNORTE, S.A.",6
Guatemala,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,GRUPO SANTILLANA,34
Guatemala,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"ALVAREZ MARROQUIN, JESSIE JONATHAN",1
Guatemala,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ASOCIACION DE SERVICIOS EDUCATIVOS Y CULTURALES-INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA,1
Guatemala,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"CAJAS RUANO, RITALUCIA",1
Guatemala,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,"SERVIPRENSA, S.A.",10
Guatemala,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TEXTOS ESCOLARES SOCIEDAD ANONIMA,4
Guatemala,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"BARRIOS ESCALANTE, SERGIO ADOLFO",2
Guatemala,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ELVA DEL CARMEN MEDINA,3
Guatemala,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,"GESTORA DE RECURSOS PARA EL DESARROLLO EMPRESARIAL, S.A.",3
Guatemala,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TEXTOS ESCOLARES SOCIEDAD ANONIMA,4
Guatemala,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,11
Guatemala,2019,800 - Literatura y retórica,NO TRADUCIDO,DIRECCION GENERAL DE LAS ARTES,17
Guatemala,2019,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL MAYA' WUJ,15
Guatemala,2019,800 - Literatura y retórica,NO TRADUCIDO,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,8
Guatemala,2019,800 - Literatura y retórica,NO TRADUCIDO,GRUPO SANTILLANA,29
Guatemala,2019,800 - Literatura y retórica,NO TRADUCIDO,JUAREZ & ASOCIADOS.,95
Guatemala,2019,800 - Literatura y retórica,TRADUCIDO,EDITORIAL OSCAR DE LEON CASTILLO,1
Guatemala,2019,800 - Literatura y retórica,TRADUCIDO,GARE DE CREACION,14
Guatemala,2019,800 - Literatura y retórica,TRADUCIDO,LUIS ALBERTO MENDEZ SALINAS,1
Guatemala,2019,800 - Literatura y retórica,TRADUCIDO,SILABARIO,5
Guatemala,2019,800 - Literatura y retórica,TRADUCIDO,UNIVERSIDAD RAFAEL LANDIVAR,2
Guatemala,2019,900 - Geografía e historia,NO TRADUCIDO,"EDICIONES POLYMITA, SOCIEDAD ANONIMA",2
Guatemala,2019,900 - Geografía e historia,NO TRADUCIDO,F&G EDITORES DE GUATEMALA SOCIEDAD ANONIMA,5
Guatemala,2019,900 - Geografía e historia,NO TRADUCIDO,"GARCIA CORDOVA, LUIS ADOLFO",2
Guatemala,2019,900 - Geografía e historia,NO TRADUCIDO,GRAFIAETC S.A.,9
Guatemala,2019,900 - Geografía e historia,NO TRADUCIDO,"SUSAETA EDICIONES GUATEMALA,S.A.",6
Guatemala,2019,900 - Geografía e historia,TRADUCIDO,"FONDO DE CULTURA ECONOMICA DE GUATEMALA, S. A.",1
Guatemala,2019,900 - Geografía e historia,TRADUCIDO,PUNTO CREATIVO,1
Guatemala,2019,900 - Geografía e historia,TRADUCIDO,"SOPHOS, S.A.",2
Guatemala,2020,0 - Generalidades,NO TRADUCIDO,ACTIVA EDUCA S.A.,12
Guatemala,2020,0 - Generalidades,NO TRADUCIDO,"ALFA EDICIONES, S.A.",29
Guatemala,2020,0 - Generalidades,NO TRADUCIDO,ASOCIACION DE INVESTIGACION Y ESTUDIOS SOCIALES,13
Guatemala,2020,0 - Generalidades,NO TRADUCIDO,PUNTO CREATIVO,7
Guatemala,2020,0 - Generalidades,NO TRADUCIDO,"SERVIPRENSA, S.A.",24
Guatemala,2020,0 - Generalidades,TRADUCIDO,ASOCIACION PARA EL AVANCE DE LAS CIENCIAS SOCIALES EN GUATEMALA,1
Guatemala,2020,0 - Generalidades,TRADUCIDO,INDEPENDIENTE EDITORIAL DIGITAL,2
Guatemala,2020,0 - Generalidades,TRADUCIDO,"KESTLER GIRON, EDGAR ERNESTO",1
Guatemala,2020,100 - Filosofía y psicología,NO TRADUCIDO,ASOCIACION DE INVESTIGACION Y ESTUDIOS SOCIALES,3
Guatemala,2020,100 - Filosofía y psicología,NO TRADUCIDO,ASOCIACION RAFAEL AYAU,29
Guatemala,2020,100 - Filosofía y psicología,NO TRADUCIDO,"EDITORIAL Y CENTRO DE CAPACITACION ALMMAR, S.A.",2
Guatemala,2020,100 - Filosofía y psicología,NO TRADUCIDO,"FIGUEROA CHEESMAN, MARIA DE LOS ANGELES",7
