PAIS,ANO,DEWEY PRINCIPAL,IDIOMA DE ORIGEN,EDITORIAL,CANTIDAD
Colombia,2019,0 - Generalidades,ESPAÑOL,FUNDACION GUARDAGUAS DE CARTAGENA (FAGUCAR) Y/O CARTAGENA BAYKEEPER (CBK),1
Colombia,2019,0 - Generalidades,ESPAÑOL,FUNDACION PARA LA LIBERTAD DE PRENSA,1
Colombia,2019,0 - Generalidades,ESPAÑOL,MISION DE APOYO AL PROCESO DE PAZ EN COLOMBIA DE LA ORGANIZACION DE LOS ESTADOS AMERICANOS,5
Colombia,2019,0 - Generalidades,ESPAÑOL,"MUNOZ LOPEZ, OSCAR ALFONSO",1
Colombia,2019,0 - Generalidades,FRANCÉS,UNIVERSIDAD DE LOS ANDES,2
Colombia,2019,0 - Generalidades,INGLÉS,ASOCIACION COLOMBIANA DE USUARIOS DE INTERNET,4
Colombia,2019,0 - Generalidades,INGLÉS,EDITORIAL 3J MEDIA SAS,2
Colombia,2019,0 - Generalidades,INGLÉS,EDITORIAL TALLER DEL EXITO S.A.S.,23
Colombia,2019,0 - Generalidades,INGLÉS,GRUPO PLANETA,8
Colombia,2019,0 - Generalidades,INGLÉS,PENGUIN RANDOM HOUSE,4
Colombia,2019,0 - Generalidades,PERSA,EDITORIAL EL FARO INTERNACIONAL SAS,1
Colombia,2019,0 - Generalidades,PORTUGUÉS,UNIVERSIDAD DE LOS ANDES,1
Colombia,2019,0 - Generalidades,RUMANO,"GOMEZ MENDOZA, MIGUEL ANGEL",1
Colombia,2019,0 - Generalidades,RUSO,POKLONKA EDITORES (PLE) SAS,1
Colombia,2019,100 - Filosofía y psicología,ALEMÁN,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO,1
Colombia,2019,100 - Filosofía y psicología,ALEMÁN,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,8
Colombia,2019,100 - Filosofía y psicología,ALEMÁN,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2019,100 - Filosofía y psicología,ALEMÁN,"SANCHEZ, LEANDRO",1
Colombia,2019,100 - Filosofía y psicología,ALEMÁN,SIGLO DEL HOMBRE EDITORES LTDA,1
Colombia,2019,100 - Filosofía y psicología,ESPAÑOL,"AGUDELO CASTANO, ANDREA",1
Colombia,2019,100 - Filosofía y psicología,ESPAÑOL,FUNDACION UNIVERSIDAD DEL NORTE,2
Colombia,2019,100 - Filosofía y psicología,ESPAÑOL,GARAVITO PINZON JOSE GERMAN,1
Colombia,2019,100 - Filosofía y psicología,ESPAÑOL,"ROLDAN, MARIA CLAUDIA",1
Colombia,2019,100 - Filosofía y psicología,ESPAÑOL,WICCA,2
Colombia,2019,100 - Filosofía y psicología,FRANCÉS,EDITORIAL AULA DE HUMANIDADES SAS,4
Colombia,2019,100 - Filosofía y psicología,FRANCÉS,GRUPO PLANETA,5
Colombia,2019,100 - Filosofía y psicología,FRANCÉS,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2019,100 - Filosofía y psicología,FRANCÉS,"SANCHEZ, LEANDRO",6
Colombia,2019,100 - Filosofía y psicología,FRANCÉS,UNIVERSIDAD DEL VALLE,6
Colombia,2019,100 - Filosofía y psicología,INGLÉS,ACADEMIA DE YOGA SATYANANDA,2
Colombia,2019,100 - Filosofía y psicología,INGLÉS,CIENCIA DE LA ESPIRITUALIDAD COLOMBIA,7
Colombia,2019,100 - Filosofía y psicología,INGLÉS,COMERCIALIZADORA CONO SUR LTDA,4
Colombia,2019,100 - Filosofía y psicología,INGLÉS,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,11
Colombia,2019,100 - Filosofía y psicología,INGLÉS,GRUPO PLANETA,13
Colombia,2019,100 - Filosofía y psicología,ITALIANO,SIGLO DEL HOMBRE EDITORES LTDA,1
Colombia,2019,100 - Filosofía y psicología,JAPONÉS,GRUPO PLANETA,2
Colombia,2019,100 - Filosofía y psicología,PERSA,EDITORIAL EL FARO INTERNACIONAL SAS,1
Colombia,2019,100 - Filosofía y psicología,POLACO,GRUPO PLANETA,1
Colombia,2019,100 - Filosofía y psicología,PORTUGUÉS,GRUPO PLANETA,1
Colombia,2019,100 - Filosofía y psicología,PORTUGUÉS,UNIVERSIDAD DE SAN BUENAVENTURA CALI,1
Colombia,2019,100 - Filosofía y psicología,RUMANO,UNIVERSIDAD TECNOLOGICA DE PEREIRA,2
Colombia,2019,200 - Religión,ALEMÁN,FUNDACION SEMILLAS,1
Colombia,2019,200 - Religión,ALEMÁN,UNIVERSIDAD SANTO TOMAS,2
Colombia,2019,200 - Religión,COREANO,CENTRO DE LITERATURA CRISTIANA,1
Colombia,2019,200 - Religión,ESPAÑOL,"CASTELLANOS BRICENO, WILLIAM EDUARDO",1
Colombia,2019,200 - Religión,ESPAÑOL,G12 EDITORES SAS,4
Colombia,2019,200 - Religión,ESPAÑOL,IGLESIA CRISTIANA NUEVOS HORIZONTES,1
Colombia,2019,200 - Religión,ESPAÑOL,LIBRERIA Y PAPELERIA FUTURO LTDA.,1
Colombia,2019,200 - Religión,ESPAÑOL,VISIONART INC SAS,2
Colombia,2019,200 - Religión,FRANCÉS,COMPANIA DE MARIA PADRES MONTFORTIANOS - EDIMONTFORTIANOS,3
Colombia,2019,200 - Religión,FRANCÉS,CONGREGACION DE JESUS Y MARIA PADRES EUDISTAS,1
Colombia,2019,200 - Religión,FRANCÉS,CORPORACION CENTRO CARISMATICO MINUTO DE DIOS,1
Colombia,2019,200 - Religión,FRANCÉS,EQUIPOS DE NUESTRA SENORA-COLOMBIA,1
Colombia,2019,200 - Religión,GRIEGO,EDICIONES THEOSIS S.A.S.,2
Colombia,2019,200 - Religión,HEBREO,"PORTILLA YEPES, EDNA VIVIANA / CASA EDITORIAL FUNDAMENTOS DE VIDA",2
Colombia,2019,200 - Religión,INGLÉS,ASOCIACION MINISTERIOS KENNETH COPELAND,19
Colombia,2019,200 - Religión,INGLÉS,GRUPO PLANETA,9
Colombia,2019,200 - Religión,INGLÉS,INTER AMERICAN DIVISION PUBLISHING ASSOCIATION,7
Colombia,2019,200 - Religión,INGLÉS,"OROZCO PATINO, BEATRIZ / BLAZE EDITORIAL",4
Colombia,2019,200 - Religión,INGLÉS,SOCIEDAD DE SAN PABLO,4
Colombia,2019,200 - Religión,ITALIANO,INSTITUTO MISIONERO HIJAS DE SAN PABLO,1
Colombia,2019,200 - Religión,ITALIANO,SOCIEDAD DE SAN PABLO,3
Colombia,2019,200 - Religión,NEERLANDÉS,FUNDACION ROSACRUZ COLOMBIA,1
Colombia,2019,200 - Religión,PERSA,EDITORIAL EL FARO INTERNACIONAL SAS,2
Colombia,2019,200 - Religión,PORTUGUÉS,ASOCIACION ESPIRITA TERCERA REVELACION,6
Colombia,2019,200 - Religión,PORTUGUÉS,CENTRO DE LITERATURA CRISTIANA,1
Colombia,2019,200 - Religión,PORTUGUÉS,COOPERATIVA DE PORTADORES DE LIBROS CRISTIANOS LTDA,12
Colombia,2019,200 - Religión,PORTUGUÉS,EQUIPOS DE NUESTRA SENORA-COLOMBIA,1
Colombia,2019,200 - Religión,PORTUGUÉS,FUNDACION PLINIO CORREA DE OLIVEIRA,1
Colombia,2019,200 - Religión,ÁRABE,EDITORIAL EL FARO INTERNACIONAL SAS,1
Colombia,2019,300 - Ciencias sociales,ALEMÁN,ARISMA S.A,1
Colombia,2019,300 - Ciencias sociales,ALEMÁN,BANCO DE LA REPUBLICA,1
Colombia,2019,300 - Ciencias sociales,ALEMÁN,EDITORIAL SKLA-JORGE JAVIER VALENCIA QUINTERO,1
Colombia,2019,300 - Ciencias sociales,ALEMÁN,EDITORIAL TEMIS,1
Colombia,2019,300 - Ciencias sociales,ALEMÁN,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2019,300 - Ciencias sociales,CHINO,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2019,300 - Ciencias sociales,ESPAÑOL,ASOCIACION PROFAMILIA,2
Colombia,2019,300 - Ciencias sociales,ESPAÑOL,"CENTRO DE ESTUDIOS DE DERECHO, JUSTICIA Y SOCIEDAD",13
Colombia,2019,300 - Ciencias sociales,ESPAÑOL,CORPORACION RED LOCAL DEL PACTO GLOBAL EN COLOMBIA,2
Colombia,2019,300 - Ciencias sociales,ESPAÑOL,FUNDACION PLAN,4
Colombia,2019,300 - Ciencias sociales,ESPAÑOL,UNIVERSIDAD DE LOS ANDES,3
Colombia,2019,300 - Ciencias sociales,FRANCÉS,ABC EDITORES LIBRERIA LTDA.,2
Colombia,2019,300 - Ciencias sociales,FRANCÉS,ALIANZA DISTRIBUIDORA DE COLOMBIA LTDA.,1
Colombia,2019,300 - Ciencias sociales,FRANCÉS,DIFUNDIR LTDA,1
Colombia,2019,300 - Ciencias sociales,FRANCÉS,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,3
Colombia,2019,300 - Ciencias sociales,FRANCÉS,UNIVERSIDAD SIMON BOLIVAR,2
Colombia,2019,300 - Ciencias sociales,INGLÉS,EDUCACTIVA,6
Colombia,2019,300 - Ciencias sociales,INGLÉS,GRUPO PLANETA,28
Colombia,2019,300 - Ciencias sociales,INGLÉS,SIGLO DEL HOMBRE EDITORES LTDA,13
Colombia,2019,300 - Ciencias sociales,INGLÉS,TERRE DES HOMMES DEUTSCHLAND E.V.,6
Colombia,2019,300 - Ciencias sociales,INGLÉS,UNIVERSIDAD DEL ROSARIO,9
Colombia,2019,300 - Ciencias sociales,ITALIANO,CORPORACION INSTITUTO LATINOAMERICANO DE ALTOS ESTUDIOS,2
Colombia,2019,300 - Ciencias sociales,ITALIANO,EDICIONES DE LA U,1
