PAIS,ANO,DEWEY PRINCIPAL,TRADUCCIÓN,EDITORIAL,CANTIDAD
Panamá,2021,600 - Tecnología (Ciencias aplicadas),NO,"CASTILLERO DE SANTOS , LILIBETH DEL CARMEN",3
Panamá,2021,600 - Tecnología (Ciencias aplicadas),NO,FUNDACION MARVIVA,3
Panamá,2021,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO CONMEMORATIVO GORGAS DE ESTUDIOS DE LA SALUD,5
Panamá,2021,600 - Tecnología (Ciencias aplicadas),NO,MAGRAO INVESTMENT S. A.,3
Panamá,2021,600 - Tecnología (Ciencias aplicadas),NO,"ORTIZ, FABIAN AMIR",4
Panamá,2021,600 - Tecnología (Ciencias aplicadas),SÍ,LIBROS DE GUARDA,2
Panamá,2021,700 - Las Artes  Bellas artes y artes decorativas,NO,"EDITORA NOVO ART, S.A.",1
Panamá,2021,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORA SIBAUSTE,2
Panamá,2021,700 - Las Artes  Bellas artes y artes decorativas,NO,"EDITORIAL MENA, S.A.",6
Panamá,2021,700 - Las Artes  Bellas artes y artes decorativas,NO,"ESPINO CAMARANO, ERIC EDUARDO",1
Panamá,2021,700 - Las Artes  Bellas artes y artes decorativas,NO,"HORNA ALZAMORA, JORGE ENRIQUE BOSCO",1
Panamá,2021,700 - Las Artes Bellas artes y artes decorativas,NO,"AGUILAR, SEBASTIAN",1
Panamá,2021,700 - Las Artes Bellas artes y artes decorativas,NO,"DURAN HERRERA, DIANA DIANETH",1
Panamá,2021,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL PORTOBELO,1
Panamá,2021,700 - Las Artes Bellas artes y artes decorativas,NO,LEXUS EDITORES,8
Panamá,2021,700 - Las Artes Bellas artes y artes decorativas,NO,"SEALY HIGGINS, INES VIRGINIA",2
Panamá,2021,700 - Las Artes Bellas artes y artes decorativas,SÍ,FUNDACION CIUDAD DEL SABER,1
Panamá,2021,800 - Literatura y retórica,NO,EDITORIAL D' MC PHERSON,56
Panamá,2021,800 - Literatura y retórica,NO,EDITORIAL PORTOBELO,10
Panamá,2021,800 - Literatura y retórica,NO,"FABREGA LOPEZ , DEMETRIO JOSE",12
Panamá,2021,800 - Literatura y retórica,NO,PANBOSISIO SA,148
Panamá,2021,800 - Literatura y retórica,NO,PIGGY PRESS,11
Panamá,2021,800 - Literatura y retórica,SÍ,"ARROCHA GORDILLO, GABRIEL",3
Panamá,2021,800 - Literatura y retórica,SÍ,"BURILLO YOUNG, MICHELLE",1
Panamá,2021,800 - Literatura y retórica,SÍ,FORMACION UNIVERSAL Y GESTION ARTISTICA EDITORIAL,1
Panamá,2021,800 - Literatura y retórica,SÍ,LEXUS EDITORES,2
Panamá,2021,800 - Literatura y retórica,SÍ,PIGGY PRESS,5
Panamá,2021,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",5
Panamá,2021,900 - Geografía e historia,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,3
Panamá,2021,900 - Geografía e historia,NO,MINISTERIO DE EDUCACION,3
Panamá,2021,900 - Geografía e historia,NO,"SALAMIN CARDENAS, MARCEL ANTONIO",12
Panamá,2021,900 - Geografía e historia,NO,UNIVERSIDAD DE PANAMA,4
Panamá,2021,900 - Geografía e historia,SÍ,"BOUDREAULT, IANICK",8
Panamá,2021,900 - Geografía e historia,SÍ,"PEREZ CARDENAS , ALVARO ENRIQUE",1
Panamá,2022,0 - Generalidades,NO,ASOCIACION DE UNIVERSIDADES PRIVADAS DE PANAMA,2
Panamá,2022,0 - Generalidades,NO,CENTRO DE INVESTIGACIONES CIENTIFICAS DE LAS CIENCIAS SOCIALES,4
Panamá,2022,0 - Generalidades,NO,CENTRO DE INVESTIGACIONES EDUCATIVAS Y NACIONALES,3
Panamá,2022,0 - Generalidades,NO,"CHEREM LANIADO, ISAAC",2
Panamá,2022,0 - Generalidades,NO,UNIVERSIDAD INTERNACIONAL DE CIENCIA Y TECNOLOGIA,3
Panamá,2022,0 - Generalidades,SÍ,CENTRO DE INVESTIGACIONES CIENTIFICAS DE LAS CIENCIAS SOCIALES,1
Panamá,2022,0 - Generalidades,SÍ,FUNDACION KONRAD ADENAUER,2
Panamá,2022,0 - Generalidades,SÍ,LEXUS EDITORES,42
Panamá,2022,100 - Filosofía y psicología,NO,"CORDOBA GARCIA, NANCY",2
Panamá,2022,100 - Filosofía y psicología,NO,"DIAZ MONTILLA, FRANCISCO",2
Panamá,2022,100 - Filosofía y psicología,NO,EDITORIAL PORTOBELO,4
Panamá,2022,100 - Filosofía y psicología,NO,"LUENGO HERNANDEZ, KATHERINE CRISTINA",2
Panamá,2022,100 - Filosofía y psicología,NO,"VALMON MAYNARD, LINET ADELA",3
Panamá,2022,200 - Religión,NO,"CHONG , ALICIA",3
Panamá,2022,200 - Religión,NO,KADI INTERNATIONAL S.A,3
Panamá,2022,200 - Religión,NO,"LEACOCK SANGUILLEN, LYSETTE DE LOS ANGELES",3
Panamá,2022,200 - Religión,NO,"PEREZ VERGARA, MARGGIE BELINDA",4
Panamá,2022,200 - Religión,NO,"YANEZ GONZALEZ, CRISTOBAL",6
Panamá,2022,200 - Religión,SÍ,LEXUS EDITORES,244
Panamá,2022,300 - Ciencias sociales,NO,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,18
Panamá,2022,300 - Ciencias sociales,NO,EDITORIAL PORTOBELO,20
Panamá,2022,300 - Ciencias sociales,NO,LIBRERIA Y EDITORIAL BARRIOS & BARRIOS,21
Panamá,2022,300 - Ciencias sociales,NO,MINISTERIO DE EDUCACION,61
Panamá,2022,300 - Ciencias sociales,NO,RUTH CASA EDITORIAL,18
Panamá,2022,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,11
Panamá,2022,300 - Ciencias sociales,SÍ,"CORDERO PARIENTE, CLAUDIA MONSERRAT",1
Panamá,2022,300 - Ciencias sociales,SÍ,FUNDACION MARVIVA,1
Panamá,2022,300 - Ciencias sociales,SÍ,ORGANO JUDICIAL,1
Panamá,2022,400  - Lenguas,NO,EDITORIAL PORTOBELO,1
Panamá,2022,400  - Lenguas,NO,MINISTERIO DE EDUCACION,5
Panamá,2022,400  - Lenguas,NO,"VERGARA ARENAS, ITALIA",2
Panamá,2022,400 - Lenguas,NO,"ARCHIBOLD SUAREZ, RAUL ARMODIO",2
Panamá,2022,400 - Lenguas,NO,"ARCIA AVILES, KAROLYNS NICOLLE",1
Panamá,2022,400 - Lenguas,NO,EDITORIAL PORTOBELO,1
Panamá,2022,400 - Lenguas,NO,EUREKA LIBROS PANAMA S.A.,2
Panamá,2022,400 - Lenguas,NO,MINISTERIO DE EDUCACION,7
Panamá,2022,500 - Ciencias naturales y matemáticas,NO,INSTITUTO CONMEMORATIVO GORGAS DE ESTUDIOS DE LA SALUD,2
Panamá,2022,500 - Ciencias naturales y matemáticas,NO,MINISTERIO DE AMBIENTE,2
Panamá,2022,500 - Ciencias naturales y matemáticas,NO,MINISTERIO DE EDUCACION,57
Panamá,2022,500 - Ciencias naturales y matemáticas,NO,"MORAN MONTANO, MIROSLAVA",2
Panamá,2022,500 - Ciencias naturales y matemáticas,NO,UNIVERSIDAD DE PANAMA,3
Panamá,2022,600 - Tecnología (Ciencias aplicadas),NO,"DEBUTAUD WALTER, RICAURTE",3
Panamá,2022,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,3
Panamá,2022,600 - Tecnología (Ciencias aplicadas),NO,FUNDACION PARA LA CONSERVACION DE LOS RECURSOS NATURALES,9
Panamá,2022,600 - Tecnología (Ciencias aplicadas),NO,MAGRAO INVESTMENT S. A.,10
Panamá,2022,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD INTERNACIONAL DE CIENCIA Y TECNOLOGIA,8
Panamá,2022,600 - Tecnología (Ciencias aplicadas),SÍ,LEXUS EDITORES,1
Panamá,2022,600 - Tecnología (Ciencias aplicadas),SÍ,LIBROS DE GUARDA,1
Panamá,2022,600 - Tecnología (Ciencias aplicadas),SÍ,PIGGY PRESS,2
Panamá,2022,700 - Las Artes  Bellas artes y artes decorativas,NO,"DEL BUSTO ARIZA, DELFIN AQUILEO",1
Panamá,2022,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL PORTOBELO,3
Panamá,2022,700 - Las Artes  Bellas artes y artes decorativas,NO,"GONZALEZ CEDENO, DAYSI AYADETH",1
Panamá,2022,700 - Las Artes  Bellas artes y artes decorativas,NO,"MORALES CORNEJO, ELIZABETH MARIA",1
Panamá,2022,700 - Las Artes  Bellas artes y artes decorativas,NO,"RISCO CORTES, RICARDO GUSTAVO",3
Panamá,2022,700 - Las Artes Bellas artes y artes decorativas,NO,"ARROYO DUARTE, SILVIA IRENE",1
Panamá,2022,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL D' MC PHERSON,1
Panamá,2022,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL MANAGEMENT DEVELOPMENT CORPORATION,1
Panamá,2022,700 - Las Artes Bellas artes y artes decorativas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,2
Panamá,2022,700 - Las Artes Bellas artes y artes decorativas,NO,"WOO MOJICA, MIGDALIA",2
Panamá,2022,800 - Literatura y retórica,NO,EDITORIAL D' MC PHERSON,46
Panamá,2022,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (MI CULTURA),8
Panamá,2022,800 - Literatura y retórica,NO,EDITORIAL PORTOBELO,10
Panamá,2022,800 - Literatura y retórica,NO,KADI INTERNATIONAL S.A,9
Panamá,2022,800 - Literatura y retórica,NO,PIGGY PRESS,9
Panamá,2022,800 - Literatura y retórica,SÍ,"CHAVES SANCHEZ, JENNIFER",1
Panamá,2022,800 - Literatura y retórica,SÍ,"RIOS LASSO, EDUARDO ALBERTO",2
Panamá,2022,800 - Literatura y retórica,SÍ,SUMINISTROS ASAP S.A,4
Panamá,2022,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",8
Panamá,2022,900 - Geografía e historia,NO,EDITORIAL PORTOBELO,5
Panamá,2022,900 - Geografía e historia,NO,INSTITUTO PANAMENO DE ESTUDIOS LABORALES,4
Panamá,2022,900 - Geografía e historia,NO,PIGGY PRESS,6
Panamá,2022,900 - Geografía e historia,NO,RUTH CASA EDITORIAL,7
Panamá,2023,0 - Generalidades,NO,"BERNAL MARRUGO, KAREN",3
Panamá,2023,0 - Generalidades,NO,CENTRO NACIONAL DE COMPETITIVIDAD,2
Panamá,2023,0 - Generalidades,NO,FUNDACION PARA EL DESARROLLO INTEGRADO SUSTENTABLE (FUDIS),4
Panamá,2023,0 - Generalidades,NO,KADI INTERNATIONAL S.A,3
Panamá,2023,0 - Generalidades,NO,UNIVERSIDAD INTERNACIONAL DE CIENCIA Y TECNOLOGIA,3
Panamá,2023,0 - Generalidades,SÍ,LEXUS EDITORES,53
Panamá,2023,0 - Generalidades,SÍ,"YVONNE, SNAIDER",1
Panamá,2023,100 - Filosofía y psicología,NO,"ATENCIO HERRERA, DAGMARIS",1
Panamá,2023,100 - Filosofía y psicología,NO,"BAUM RUBIO, ROBERT MULLEN",3
Panamá,2023,100 - Filosofía y psicología,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,2
Panamá,2023,100 - Filosofía y psicología,NO,PIGGY PRESS,3
Panamá,2023,100 - Filosofía y psicología,NO,TRIBUNAL ELECTORAL,2
Panamá,2023,100 - Filosofía y psicología,SÍ,FONDO DE POBLACION DE LAS NACIONES UNIDAS,1
Panamá,2023,100 - Filosofía y psicología,SÍ,"MAZUERA SARRIA, CARLOS ALBERTO",1
Panamá,2023,100 - Filosofía y psicología,SÍ,SERAPIS BEY EDITORES,1
Panamá,2023,200 - Religión,NO,ARQUIDIOCESIS DE PANAMA,1
Panamá,2023,200 - Religión,NO,"ESCUDERO CHAVEZ, KENIBETH CRISTALIN",3
Panamá,2023,200 - Religión,NO,LEXUS EDITORES,7
Panamá,2023,200 - Religión,NO,"SERVICIOS LEGALES INTEGRALES BGE & ASOCIADOS, S.A.",2
Panamá,2023,200 - Religión,NO,TODOLIBRO EDUCACION S.A,35
Panamá,2023,200 - Religión,SÍ,LEXUS EDITORES,236
Panamá,2023,200 - Religión,SÍ,PANAMENOS ALCANZANDO AL MUNDO,8
Panamá,2023,200 - Religión,SÍ,TODOLIBRO EDUCACION S.A,129
Panamá,2023,300 - Ciencias sociales,NO,EDITORIAL PORTOBELO,20
Panamá,2023,300 - Ciencias sociales,NO,"EDITORIAL SUSAETA EDICIONES PANAMA, S A.",18
Panamá,2023,300 - Ciencias sociales,NO,KADI INTERNATIONAL S.A,40
Panamá,2023,300 - Ciencias sociales,NO,LIBRERIA Y EDITORIAL BARRIOS & BARRIOS,26
Panamá,2023,300 - Ciencias sociales,NO,MINISTERIO DE EDUCACION,111
Panamá,2023,300 - Ciencias sociales,SÍ,"ARENAS CASTRO, WAYKER MAURICIO",1
Panamá,2023,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,1
Panamá,2023,300 - Ciencias sociales,SÍ,FUNDACION CIUDAD DEL SABER,1
Panamá,2023,300 - Ciencias sociales,SÍ,MINISTERIO DE AMBIENTE,1
Panamá,2023,400  - Lenguas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,1
Panamá,2023,400 - Lenguas,NO,EDITORIAL PORTOBELO,1
Panamá,2023,400 - Lenguas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,2
Panamá,2023,400 - Lenguas,NO,"HERRERA GUILLEN, NIMIA MARIA",1
Panamá,2023,400 - Lenguas,NO,LEXUS EDITORES,2
Panamá,2023,400 - Lenguas,NO,"POWELL MORENO, ENEIDA",1
Panamá,2023,500 - Ciencias naturales y matemáticas,NO,"CORNEJO, AYDEE",2
Panamá,2023,500 - Ciencias naturales y matemáticas,NO,"ELTON DE SPALDING, CHARLOTTE",2
Panamá,2023,500 - Ciencias naturales y matemáticas,NO,"FRANCO , ANGELA YANETH",4
Panamá,2023,500 - Ciencias naturales y matemáticas,NO,MINISTERIO DE EDUCACION,8
Panamá,2023,500 - Ciencias naturales y matemáticas,NO,PIGGY PRESS,2
Panamá,2023,500 - Ciencias naturales y matemáticas,SÍ,LEXUS EDITORES,2
Panamá,2023,500 - Ciencias naturales y matemáticas,SÍ,PIGGY PRESS,2
Panamá,2023,600 - Tecnología (Ciencias aplicadas),NO,"CHIODI ENRICO, ANDRES",4
Panamá,2023,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,3
Panamá,2023,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO CONMEMORATIVO GORGAS DE ESTUDIOS DE LA SALUD,5
Panamá,2023,600 - Tecnología (Ciencias aplicadas),NO,MAGRAO INVESTMENT S. A.,10
Panamá,2023,600 - Tecnología (Ciencias aplicadas),NO,UNIVERSIDAD INTERNACIONAL DE CIENCIA Y TECNOLOGIA,4
Panamá,2023,600 - Tecnología (Ciencias aplicadas),SÍ,LEXUS EDITORES,2
Panamá,2023,600 - Tecnología (Ciencias aplicadas),SÍ,LIBROS DE GUARDA,1
Panamá,2023,600 - Tecnología (Ciencias aplicadas),SÍ,"ROGERS HARPER, JUAN IVAN",2
Panamá,2023,700 - Las Artes  Bellas artes y artes decorativas,NO,"ALVARADO DE YCAZA, QUERUBE ELENA",1
Panamá,2023,700 - Las Artes  Bellas artes y artes decorativas,NO,"AROSEMENA DIAZ, GRACIELA MERCEDES",1
Panamá,2023,700 - Las Artes  Bellas artes y artes decorativas,NO,"BENAIM SCHWARTZ, ABNER",1
Panamá,2023,700 - Las Artes  Bellas artes y artes decorativas,NO,"CARBALLEDA CARBALLEDA , MARIA AURELIA",1
Panamá,2023,700 - Las Artes  Bellas artes y artes decorativas,NO,"CORNEJO RUIZ , ORLANDO FELIPE",1
Panamá,2023,700 - Las Artes  Bellas artes y artes decorativas,SÍ,LEXUS EDITORES,1
Panamá,2023,700 - Las Artes Bellas artes y artes decorativas,NO,"BERETTA, RICCARDO",1
Panamá,2023,700 - Las Artes Bellas artes y artes decorativas,NO,"DE OBALDIA LANEYRIE, MARIA ISABEL LORRAINE",1
Panamá,2023,700 - Las Artes Bellas artes y artes decorativas,NO,"EDITORA NOVO ART, S.A.",1
Panamá,2023,700 - Las Artes Bellas artes y artes decorativas,NO,LEXUS EDITORES,4
Panamá,2023,700 - Las Artes Bellas artes y artes decorativas,NO,"NG-ART AND GALLERY, CORP. (NG EDICIONES)",5
Panamá,2023,700 - Las Artes Bellas artes y artes decorativas,SÍ,"HERNANDEZ URRIOLA, ELGIDIO",1
Panamá,2023,800 - Literatura y retórica,NO,BITACORA DEL ESCRITOR,10
Panamá,2023,800 - Literatura y retórica,NO,EDITORIAL D' MC PHERSON,12
Panamá,2023,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (MI CULTURA),8
Panamá,2023,800 - Literatura y retórica,NO,EDITORIAL PORTOBELO,12
Panamá,2023,800 - Literatura y retórica,NO,PIGGY PRESS,10
Panamá,2023,800 - Literatura y retórica,SÍ,"ARCHIBOLD SUAREZ, RAUL ARMODIO",1
Panamá,2023,800 - Literatura y retórica,SÍ,EDITORIAL D' MC PHERSON,1
Panamá,2023,800 - Literatura y retórica,SÍ,EDITORIAL MERCURIO,2
Panamá,2023,800 - Literatura y retórica,SÍ,EDITORIAL PORTOBELO,1
Panamá,2023,800 - Literatura y retórica,SÍ,LEXUS EDITORES,6
Panamá,2023,900 - Geografía e historia,NO,ASOCIACION CONOCIMIENTOS CREATIVOS,11
Panamá,2023,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",8
Panamá,2023,900 - Geografía e historia,NO,EDITORIAL PORTOBELO,7
Panamá,2023,900 - Geografía e historia,NO,PIGGY PRESS,12
Panamá,2023,900 - Geografía e historia,NO,RUTH CASA EDITORIAL,7
Panamá,2023,900 - Geografía e historia,SÍ,"CHERNITZKY ZAJARIAS, RONIT",2
Panamá,2023,900 - Geografía e historia,SÍ,PIGGY PRESS,2
Panamá,2024,0 - Generalidades,NO,CENTRO DE INVESTIGACION EDUCATIVA - AIP,6
Panamá,2024,0 - Generalidades,NO,"FELIX DE SOUZA, ALEJANDRO",3
Panamá,2024,0 - Generalidades,NO,"MORA ZAPATA, JORGE IVAN",3
Panamá,2024,0 - Generalidades,NO,ORGANIZACION DEL CONVENIO ANDRES BELLO,3
Panamá,2024,0 - Generalidades,NO,SISTEMAS JURIDICOS,5
Panamá,2024,0 - Generalidades,SÍ,LEXUS EDITORES,43
Panamá,2024,100 - Filosofía y psicología,NO,"BARRIOS, YANILETH",2
Panamá,2024,100 - Filosofía y psicología,NO,"CABALLERO RIVERA, RODOLFO ENRIQUE",2
Panamá,2024,100 - Filosofía y psicología,NO,EDITORIAL D' MC PHERSON,2
Panamá,2024,100 - Filosofía y psicología,NO,"GONZALEZ SAGEL, MANUEL JOSE",4
Panamá,2024,100 - Filosofía y psicología,NO,"HAFEZ AZRAK DE SOUED, FRIDA",2
Panamá,2024,100 - Filosofía y psicología,SÍ,BITACORA DEL ESCRITOR,1
Panamá,2024,100 - Filosofía y psicología,SÍ,"DE LA GUARDIA DE CORRO, MARIA MERCEDES",1
Panamá,2024,100 - Filosofía y psicología,SÍ,EDITORIAL EL HOMBRE DE LA MANCHA,1
Panamá,2024,100 - Filosofía y psicología,SÍ,"MITCHELL HARPER, JANET YVETTE",1
Panamá,2024,200 - Religión,NO,"ALONSO COYE, ZULEYKA VIRGINIA",2
Panamá,2024,200 - Religión,NO,"CHIMUCO, ZACARIAS CUFUNDALA",3
Panamá,2024,200 - Religión,NO,LEXUS EDITORES,6
Panamá,2024,200 - Religión,NO,"ORTEGA TORRERO, ANIBAL ALEXANDER",5
Panamá,2024,200 - Religión,NO,TODOLIBRO EDUCACION S.A,22
Panamá,2024,200 - Religión,SÍ,LEXUS EDITORES,228
Panamá,2024,200 - Religión,SÍ,TODOLIBRO EDUCACION S.A,329
Panamá,2024,300 - Ciencias sociales,NO,GRUPO SANTILLANA,96
Panamá,2024,300 - Ciencias sociales,NO,KADI INTERNATIONAL S.A,40
Panamá,2024,300 - Ciencias sociales,NO,RUTH CASA EDITORIAL,29
Panamá,2024,300 - Ciencias sociales,NO,TRIBUNAL ELECTORAL,22
Panamá,2024,300 - Ciencias sociales,NO,"VEGA AGUIRRE DE BUSTOS, YOMARE",27
Panamá,2024,300 - Ciencias sociales,SÍ,CENTRO INTERAMERICANO DE ADMINISTRACIONES TRIBUTARIAS,5
Panamá,2024,300 - Ciencias sociales,SÍ,"EDITORA NOVO ART, S.A.",4
Panamá,2024,300 - Ciencias sociales,SÍ,FUNDACION MARVIVA,1
Panamá,2024,300 - Ciencias sociales,SÍ,"HO LEI, CRISTINA",1
Panamá,2024,300 - Ciencias sociales,SÍ,TODOLIBRO EDUCACION S.A,4
Panamá,2024,400  - Lenguas,NO,"RICHARD, ELADIO",1
Panamá,2024,400 - Lenguas,NO,"BOX DE LOPEZ, LETICIA HERCILIA",7
Panamá,2024,400 - Lenguas,NO,EDITORIAL PORTOBELO,1
Panamá,2024,400 - Lenguas,NO,"HUANG, SSU CHIEH",1
Panamá,2024,400 - Lenguas,NO,"WU YI, JUNHUI",1
Panamá,2024,500 - Ciencias naturales y matemáticas,NO,"EDITORA NOVO ART, S.A.",2
Panamá,2024,500 - Ciencias naturales y matemáticas,NO,EDITORIAL PORTOBELO,2
Panamá,2024,500 - Ciencias naturales y matemáticas,NO,EUREKA LIBROS PANAMA S.A.,6
Panamá,2024,500 - Ciencias naturales y matemáticas,NO,FUNDACION ALMANAQUE AZUL,2
Panamá,2024,500 - Ciencias naturales y matemáticas,NO,"TORRES LANZAS, ROLANDO",3
Panamá,2024,500 - Ciencias naturales y matemáticas,SÍ,LEXUS EDITORES,4
Panamá,2024,600 - Tecnología (Ciencias aplicadas),NO,"BOTBOL GABAY, MERCEDES ANN",14
Panamá,2024,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL APRENDER STEAM S.A.,12
Panamá,2024,600 - Tecnología (Ciencias aplicadas),NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,4
Panamá,2024,600 - Tecnología (Ciencias aplicadas),NO,INSTITUTO CONMEMORATIVO GORGAS DE ESTUDIOS DE LA SALUD,4
Panamá,2024,600 - Tecnología (Ciencias aplicadas),NO,RUTH CASA EDITORIAL,6
Panamá,2024,600 - Tecnología (Ciencias aplicadas),SÍ,"CHIODI ENRICO, ANDRES",4
Panamá,2024,600 - Tecnología (Ciencias aplicadas),SÍ,LIBROS DE GUARDA,1
Panamá,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL EL HOMBRE DE LA MANCHA,1
Panamá,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,1
Panamá,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,"LEE HUDSON, FAUSTINO",1
Panamá,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,"MARIN ROBERTS, THAYRA VERONICA",2
Panamá,2024,700 - Las Artes  Bellas artes y artes decorativas,NO,"NG-ART AND GALLERY, CORP. (NG EDICIONES)",2
Panamá,2024,700 - Las Artes Bellas artes y artes decorativas,NO,"GONZALEZ SAGEL, MANUEL JOSE",5
Panamá,2024,700 - Las Artes Bellas artes y artes decorativas,NO,"MORALES GONZALEZ, YEXANIA INES",2
Panamá,2024,700 - Las Artes Bellas artes y artes decorativas,NO,"MUNOZ PUGA, DELIA MARIANNE",2
Panamá,2024,700 - Las Artes Bellas artes y artes decorativas,NO,RUTH CASA EDITORIAL,4
Panamá,2024,700 - Las Artes Bellas artes y artes decorativas,NO,"THOMAS MORALES, EDUARDO JESUS",2
Panamá,2024,700 - Las Artes Bellas artes y artes decorativas,SÍ,LEXUS EDITORES,2
Panamá,2024,800 - Literatura y retórica,NO,BITACORA DEL ESCRITOR,21
Panamá,2024,800 - Literatura y retórica,NO,EDITORIAL D' MC PHERSON,34
Panamá,2024,800 - Literatura y retórica,NO,EDITORIAL MARIANO AROSEMENA (MI CULTURA),12
Panamá,2024,800 - Literatura y retórica,NO,EDITORIAL PORTOBELO,13
Panamá,2024,800 - Literatura y retórica,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,8
Panamá,2024,800 - Literatura y retórica,SÍ,"GASNELL ACUNA, CARLOS ALBERTO",2
Panamá,2024,800 - Literatura y retórica,SÍ,LEXUS EDITORES,6
Panamá,2024,800 - Literatura y retórica,SÍ,"MENDOZA CASAS, ETTY EORY",2
Panamá,2024,800 - Literatura y retórica,SÍ,PIGGY PRESS,2
Panamá,2024,800 - Literatura y retórica,SÍ,"RAKOVER CHOCRON, LEONARDO DANIEL",7
Panamá,2024,900 - Geografía e historia,NO,"EDITORA NOVO ART, S.A.",6
Panamá,2024,900 - Geografía e historia,NO,EDITORIAL PORTOBELO,9
Panamá,2024,900 - Geografía e historia,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,3
Panamá,2024,900 - Geografía e historia,NO,PIGGY PRESS,6
Panamá,2024,900 - Geografía e historia,NO,RUTH CASA EDITORIAL,9
Panamá,2024,900 - Geografía e historia,SÍ,"ABOUGANEM MORHAIN, DANIEL",2
Panamá,2024,900 - Geografía e historia,SÍ,ASOCIACION CONOCIMIENTOS CREATIVOS,11
Panamá,2024,900 - Geografía e historia,SÍ,PIGGY PRESS,2
Panamá,2024,900 - Geografía e historia,SÍ,"RIOS LASSO, EDUARDO ALBERTO",1
Panamá,2025,0 - Generalidades,NO,KADI INTERNATIONAL S.A,8
Panamá,2025,0 - Generalidades,NO,LEXUS EDITORES,57
Panamá,2025,0 - Generalidades,NO,TODOLIBRO EDUCACION S.A,505
Panamá,2025,0 - Generalidades,NO,UNIVERSIDAD INTERNACIONAL DE CIENCIA Y TECNOLOGIA,4
Panamá,2025,0 - Generalidades,NO,"URBANEJA HERNANDEZ, NELSON JESUS",3
Panamá,2025,0 - Generalidades,SÍ,"CHANIS BARAHONA, JORGE",1
Panamá,2025,0 - Generalidades,SÍ,"HERRERA PANTIN, LUISA ELENA",1
Panamá,2025,0 - Generalidades,SÍ,LEXUS EDITORES,185
Panamá,2025,0 - Generalidades,SÍ,"MEDINA MENDOZA, RENE RAFAEL",1
Panamá,2025,0 - Generalidades,SÍ,"MOONLIGHT EDITORS, S.A.",3
Panamá,2025,100 - Filosofía y psicología,NO,"AGUILAR HEREDIA, VANNER ALEXANDER",1
Panamá,2025,100 - Filosofía y psicología,NO,"DONDERIS LOUISON, FRANCISCO JAVIER",4
Panamá,2025,100 - Filosofía y psicología,NO,EDITORIAL PORTOBELO,3
Panamá,2025,100 - Filosofía y psicología,NO,"NUÑEZ MORENO, MAGDA GICELA",2
Panamá,2025,100 - Filosofía y psicología,NO,"VERA BONILLA, ROMER ENRIQUE",2
Panamá,2025,100 - Filosofía y psicología,SÍ,BITACORA DEL ESCRITOR,1
Panamá,2025,100 - Filosofía y psicología,SÍ,"SAAVEDRA PEREZ, HEIDI CECILIA",2
Panamá,2025,100 - Filosofía y psicología,SÍ,"WENDT, KATIA SILVANA",2
Panamá,2025,200 - Religión,NO,"BARBA UBARTE, ERICK MANUEL",2
Panamá,2025,200 - Religión,NO,EDITORA SIBAUSTE,2
Panamá,2025,200 - Religión,NO,EDITORIAL UNIVERSITARIA CARLOS MANUEL GASTEAZORO,2
