ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,BRASIL,FRANCÉS,5,PORTUGUÉS::5,UNIVERSIDADE FEDERAL FLUMINENSE::2~~FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS::1~~FUNDACAO UNIVERSITARIA DE DESENVOLVIMENTO E PESQUISA::1~~UNIVERSIDADE DE SAO PAULO::1,
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,BRASIL,INGLÉS,3,PORTUGUÉS::3,FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE::1~~UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO::1~~UNIVERSIDADE FEDERAL DO PARANA::1,
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,BRASIL,ITALIANO,1,PORTUGUÉS::1,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO::1,
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,BRASIL,LENGUA NO DETERMINADA,9,LENGUA NO DETERMINADA::9,UNIVERSIDADE FEDERAL DE PERNAMBUCO::2~~EDITORA E GRAFICA UNIVERSITARIA - UFPEL::1~~FUNDACAO DE AMPARO A PESQUISA E EXTENSAO UNIVERSITARIA::1~~FUNDACAO UNIVERSIDADE DE CAXIAS DO SUL::1~~UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO::1,
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,BRASIL,PORTUGUÉS,1,INGLÉS::1,UNIVERSIDADE DE SAO PAULO::1,
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ALEMÁN,2,ESPAÑOL::2,EDICIONES UNIVERSIDAD DIEGO PORTALES::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1,Ensayos alemanes::1~~LITERATURA Y RETÓRICA::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY::1,Poesía española::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ESPAÑOL,3,ESPAÑOL::3,EDICIONES UNIVERSITARIAS VENEZOLANAS::1~~EDITORIAL UNIVERSIDAD DON BOSCO::1~~PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE::1,LITERATURA Y RETÓRICA::1~~Narración de cuentos::1~~Novelística española::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,FRANCÉS,12,ESPAÑOL::11~~MULTILINGÜE::1,UNIVERSIDAD VERACRUZANA::3~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::2~~PONTIFICIA UNIVERSIDAD JAVERIANA::1~~UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES /ARCIS::1~~UNIVERSIDAD DEL VALLE::1,Novelística francesa::3~~Retórica de la poesía::2~~Educación. investigación. temas relacionados con la literatura::1~~Ensayos franceses::1~~LITERATURA Y RETÓRICA::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,GRIEGO,5,ESPAÑOL::3~~MULTILINGÜE::2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~UNIVERSIDAD RICARDO PALMA::2~~UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ::1,LITERATURA Y RETÓRICA::2~~Literaturas helénicas  Literatura griega clásica::2~~Poesía y teatro dramáticos griegos clásicos::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,INGLÉS,13,ESPAÑOL::11~~INGLÉS::1~~MULTILINGÜE::1,UNIVERSIDAD AUTONOMA DE NUEVO LEON::3~~UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO::2~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~UNIVERSIDAD PERUANA UNION::2~~UNIVERSIDAD VERACRUZANA::2,Narración de cuentos::3~~Retórica de la poesía::3~~LITERATURA Y RETÓRICA::2~~Poesía inglesa::2~~Ensayos ingleses::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ITALIANO,1,ESPAÑOL::1,EDICIONES UNIVERSIDAD DIEGO PORTALES::1,Literatura inglesa e inglesa antigua::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,LENGUA NO DETERMINADA,3,ESPAÑOL::3,EDITORIAL UNIVERSIDAD DE CALDAS::2~~UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS::1,Colecciones de textos literarios de más de dos literaturas::1~~Poesía española::1~~Retórica y colecciones de literatura::1
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,MULTILINGÜE,2,ESPAÑOL::2,EL COLEGIO DE MEXICO::2,Del Asia oriental y sudoriental::2
2011,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,PORTUGUÉS,4,ESPAÑOL::3~~PORTUGUÉS::1,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC)::1~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::1~~UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1,Literaturas de otras lenguas::1~~Narración de cuentos::1~~Poesía portuguesa::1~~Retórica de la poesía::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ALEMÁN,6,PORTUGUÉS::5~~INGLÉS::1,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL::2~~COMPANHIA MELHORAMENTOS DE SAO PAULO::1~~INSTITUTO LUDWIG VON MISES BRASIL::1~~LIVRARIA ARGUMENTO RIO LTDA::1~~MISSAO EVANGELICA UNIAO CRISTA::1,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ESPAÑOL,15,PORTUGUÉS::15,"ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS::2~~C SS R CONGREGACAO DO SANTISSIMO REDENTOR::2~~AGEAC - ASSOCIACAO GNOSTICA DE ESTUDOS ANTROPOLOGICOS, CULTURAIS E CIENTIFICOS::1~~ASSOCIACAO NOBREGA DE EDUCACAO E ASSISTENCIA SOCIAL - ANEAS::1~~CATOLICAS PELO DIREITO DE DECIDIR::1",
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,FRANCÉS,23,PORTUGUÉS::23,INSTITUTO LUDWIG VON MISES BRASIL::4~~CENTRO ESPIRITA LEON DENIS::3~~FACULDADES CATOLICAS::3~~COMPANHIA MELHORAMENTOS DE SAO PAULO::2~~ASSOCIACAO CULTURAL UNIVERCIDADE DE DEUS::1,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,GRIEGO,8,PORTUGUÉS::8,SOCIEDADE BIBLICA TRINITARIANA DO BRASIL::8,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,HEBREO,4,PORTUGUÉS::4,SOCIEDADE BIBLICA TRINITARIANA DO BRASIL::4,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,INGLÉS,194,PORTUGUÉS::193~~ESPAÑOL::1,"COMPANHIA MELHORAMENTOS DE SAO PAULO::65~~ASSOCIACAO BRASILEIRA DE NORMAS TECNICAS::27~~INSTITUTO LUDWIG VON MISES BRASIL::24~~BARROS, FISCHER E ASSOCIADOS LTDA::14~~ICLEI-BRASIL::9",
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ITALIANO,6,PORTUGUÉS::6,ESCOLAS PROFISSIONAIS SALESIANAS::2~~C SS R CONGREGACAO DO SANTISSIMO REDENTOR::1~~INSTITUTO LUDWIG VON MISES BRASIL::1~~INSTITUTO MOREIRA SALLES::1~~UNIAO SOCIAL CAMILIANA::1,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,JAPONÉS,2,PORTUGUÉS::2,A CAMARA CLARA - INSTITUTO DE MEMORIA E IMAGEM::1~~FUNDACAO MOKITI OKADA-M O A::1,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,LENGUA NO DETERMINADA,59,LENGUA NO DETERMINADA::59,COMPANHIA MELHORAMENTOS DE SAO PAULO::33~~ASSOCIACAO INTERNACIONAL DE ESCRITORES E ARTISTAS::4~~FUNDACAO NACIONAL DE ARTE::2~~MISSAO EVANGELICA LITERARIA::2~~PANAVIEW PRODUCOES LTDA::2,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,PORTUGUÉS,23,INGLÉS::12~~ESPAÑOL::8~~ALEMÁN::2~~SUECO::1,CENTRO ESPIRITA CAMINHO DA REDENCAO::3~~COMPANHIA MELHORAMENTOS DE SAO PAULO::3~~ASSOCIACAO PINACOTECA ARTE  E CULTURA - APAC::2~~ESCOLA DE EDUCACAO TEOLOGICA DAS ASSEMBLEIAS DE DEUS::2~~INSTITUTO CULTURAL ALETRIA LTDA::2,
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,CELISTIA::1,Literatura infantil::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,COREANO,1,MULTILINGÜE::1,FUNDACION CASA DE POESIA::1,LITERATURA Y RETÓRICA::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,DANÉS,2,ESPAÑOL::2,OBRA GRANDE S. A::2,LITERATURA Y RETÓRICA::2
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ESPAÑOL,11,INGLÉS::7~~ESPAÑOL::2~~MULTILINGÜE::2,FUNDACION HERDEZ::2~~MULTIPLE PERSONALITY ENTERTAINMENT::2~~ADVANCED MARKETING::1~~ARKABAS S.A.C.::1~~CENTRO CULTURAL DECIMA MUSA::1,Literatura infantil::5~~Literaturas española y portuguesa::3~~Narración de cuentos::1~~Novelística española::1~~Poesía española::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,FRANCÉS,13,ESPAÑOL::12~~MULTILINGÜE::1,"CASA DE ESTUDIOS DE LITERATURA Y TALLERES ARTISTICOS AMAQUEMECAN::3~~COMPANIA LOS ENDEBLES::3~~MEDICINA ESTETICA KAROLINA LANDAETA C.A::3~~IMPORTADORA Y COMERCIALIZADORA KAROLINGCHANTILLY, C.A.::2~~CELISTIA::1",Literatura infantil::9~~Teatro francés::3~~Educación. investigación. temas relacionados con la literatura::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,GRIEGO,1,MULTILINGÜE::1,PALABRA EN VUELO::1,Poesía española::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,INGLÉS,165,ESPAÑOL::162~~MULTILINGÜE::3,ADVANCED MARKETING::114~~TARJEAL CIA. LTDA.::28~~CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS::8~~MONTEMIRA::4~~ARKABAS S.A.C.::1,Literatura infantil::117~~Retórica y colecciones de literatura::23~~Literaturas española y portuguesa::12~~Poesía inglesa::6~~Narración de cuentos::2
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ITALIANO,1,MULTILINGÜE::1,FUNDACION CASA DE POESIA::1,Poesía italiana::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,JAPONÉS,1,ESPAÑOL::1,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::1,Del Asia oriental y sudoriental::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,LENGUA NO DETERMINADA,4,ESPAÑOL::4,ADVANCED MARKETING::2~~INSTITUTO NACIONAL PARA CIEGOS::1~~SAROVAR S.A::1,Literatura infantil::4
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,MULTILINGÜE,2,ESPAÑOL::2,ESCRITORES EN LENGUAS INDIGENAS::2,Literatura infantil::1~~Literaturas española y portuguesa::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::5~~MULTILINGÜE::1,"INTERNATIONAL BECAN::2~~NEXOS-SOCIEDAD, CIENCIA Y LITERATURA::2~~CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA::1~~FUNDACION CASA DE POESIA::1",Literatura infantil::2~~Literatura portuguesa::2~~Literaturas española y portuguesa::1~~Novelística portuguesa::1
2011,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ÁRABE,4,MULTILINGÜE::3~~ESPAÑOL::1,FUNDACION CASA DE POESIA::2~~EMBAJADA DEL REINO DE MARRUECOS::1~~FERIA CHILENA DEL LIBRO::1,Literaturas de las lenguas árabe y maltesa::2~~LITERATURA Y RETÓRICA::1~~Literaturas indoiranias::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,BRASIL,INGLÉS,12,PORTUGUÉS::12,IBC INSTITUTO BRASILEIRO DE CULTURA LTDA::10~~AGENCIA NACIONAL DE AGUAS::2,
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,BRASIL,ITALIANO,5,PORTUGUÉS::5,IBC INSTITUTO BRASILEIRO DE CULTURA LTDA::5,
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,BRASIL,LENGUA NO DETERMINADA,5,LENGUA NO DETERMINADA::5,IBC INSTITUTO BRASILEIRO DE CULTURA LTDA::2~~MINAS GERAIS SECRETARIA DE ESTADO DA CULTURA::2~~MUSEU DE ARTE MODERNA DE SAO PAULO::1,
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,BRASIL,PORTUGUÉS,7,PORTUGUÉS::5~~INGLÉS::2,IBC INSTITUTO BRASILEIRO DE CULTURA LTDA::5~~FUNDACAO BIBLIOTECA NACIONAL::1~~IMPRENSA OFICIAL DO ESTADO S/A IMESP::1,
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,ALEMÁN,2,ESPAÑOL::1~~MULTILINGÜE::1,MONTE AVILA EDITORES LATINOAMERICANA::1~~SECRETARIA DE CULTURA DEL ESTADO DE MEXICO::1,LITERATURA Y RETÓRICA::1~~Novelística alemana::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,ESPAÑOL,6,ESPAÑOL::5~~MULTILINGÜE::1,SECRETARIA DE PUEBLOS Y CULTURAS INDIGENAS::3~~FUNDACION EDITORIAL EL PERRO Y LA RANA- MINISTERIO DE LA CULTURA::1~~INSTITUTO ESTATAL DE LA CULTURA::1~~MINISTERIO DEL PODER POPULAR PARA LA EDUCACION::1,LITERATURA Y RETÓRICA::2~~Literaturas de otras lenguas::2~~Literatura infantil::1~~Narración de cuentos::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,INGLÉS,2,ESPAÑOL::2,INSTITUTO DISTRITAL DE LAS ARTES::1~~SECRETARIA DE CULTURA DEL ESTADO DE MORELOS::1,Literatura japonesa::1~~Poesía inglesa::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,ITALIANO,3,ESPAÑOL::2~~MULTILINGÜE::1,SECRETARIA DE CULTURA DEL ESTADO DE MEXICO::2~~MONTE AVILA EDITORES LATINOAMERICANA::1,LITERATURA Y RETÓRICA::1~~Literatura italiana. rumana. retorromana::1~~Teatro italiano::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,LENGUA NO DETERMINADA,16,ESPAÑOL::14~~MULTILINGÜE::2,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::14~~INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR::1~~INSTITUTO CULTURAL BRASIL VENEZUELA::1,Literatura infantil::8~~Literaturas española y portuguesa::3~~Narración de cuentos::1~~Novelística alemana::1~~Novelística francesa::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,PORTUGUÉS,1,MULTILINGÜE::1,MONTE AVILA EDITORES LATINOAMERICANA::1,LITERATURA Y RETÓRICA::1
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,Q’ANJOB’AL,2,MULTILINGÜE::2,DIRECCION GENERAL DE LAS ARTES::2,LITERATURA Y RETÓRICA::2
2011,800 - Literatura y retórica,ENTIDAD PÚBLICA,RESTO DE LATAM,RUSO,2,ESPAÑOL::2,TORRE DE LETRAS::2,Literaturas eslavas orientales  Literatura rusa::1~~Poesía española::1
2011,800 - Literatura y retórica,OTROS,BRASIL,ALEMÁN,4,PORTUGUÉS::4,A PAGINA DISTRIBUIDORA DE LIVROS::4,
2011,800 - Literatura y retórica,OTROS,BRASIL,ESPAÑOL,1,PORTUGUÉS::1,GRAFICA EDITORA STAMPPA LTDA::1,
2011,800 - Literatura y retórica,OTROS,BRASIL,FRANCÉS,8,PORTUGUÉS::8,A PAGINA DISTRIBUIDORA DE LIVROS::7~~GRAFICA EDITORA STAMPPA LTDA::1,
2011,800 - Literatura y retórica,OTROS,BRASIL,INGLÉS,10,PORTUGUÉS::10,A PAGINA DISTRIBUIDORA DE LIVROS::6~~GRAFICA EDITORA STAMPPA LTDA::4,
2011,800 - Literatura y retórica,OTROS,BRASIL,LENGUA NO DETERMINADA,4,LENGUA NO DETERMINADA::4,"A PAGINA DISTRIBUIDORA DE LIVROS::1~~ALMEDINA BRASIL IMPORTACAO, EDICAO E COMERCIO DE LIVROS LTDA::1~~CIDADE GRAFICA E EDITORA LTDA::1~~FAC FORM IMPRESSOS LTDA::1",
2011,800 - Literatura y retórica,OTROS,BRASIL,POLACO,1,PORTUGUÉS::1,GRAFICA EDITORA STAMPPA LTDA::1,
2011,800 - Literatura y retórica,OTROS,BRASIL,PORTUGUÉS,3,ESPERANTO::1~~INGLÉS::1~~ITALIANO::1,CONEL - COMERCIO NACIONAL E EDITORA DE LIVROS LTDA::1~~IMPRESSAO DIGITAL DO BRASIL GRAFICA E EDITORA LTDA::1~~ROSA DE BASSI GRAFICA E EDITORA LTDA::1,
2011,800 - Literatura y retórica,OTROS,RESTO DE LATAM,ESPAÑOL,1,ESPAÑOL::1,LIBRERIA FRANCESA::1,Literaturas española y portuguesa::1
2011,800 - Literatura y retórica,OTROS,RESTO DE LATAM,ITALIANO,1,MULTILINGÜE::1,"GRANISES, SERVICIOS DE EDICION Y COMUNICACION::1",Poesía italiana::1
2011,800 - Literatura y retórica,TODOS,BRASIL,ALEMÁN,98,PORTUGUÉS::97~~INGLÉS::1,EDITORA VOZES::24~~EDITORA WMF MARTINS FONTES::9~~EDITORA ANTROPOSOFICA LTDA::7~~JINKINGS EDITORES ASSOCIADOS LTDA-EPP::7~~A PAGINA DISTRIBUIDORA DE LIVROS::4,
2011,800 - Literatura y retórica,TODOS,BRASIL,COREANO,14,PORTUGUÉS::14,"CALLIS EDITORA LTDA::11~~COMBOIO DO CORDA EDITORA LTDA::1~~COSAC & NAIFY EDICOES LTDA::1~~NACL - NUCLEO DE ARTES, COMUNICACAO E LITERATURA LTDA::1",
2011,800 - Literatura y retórica,TODOS,BRASIL,ESPAÑOL,174,PORTUGUÉS::171~~ITALIANO::1~~MULTILINGÜE::1~~RUSO::1,VERGARA & RIBA EDITORAS S.A.::20~~COSAC & NAIFY EDICOES LTDA::12~~SISAL EDITORA LTDA::10~~CIRANDA CULTURAL::9~~GRUPO PLANETA::8,
2011,800 - Literatura y retórica,TODOS,BRASIL,FRANCÉS,220,PORTUGUÉS::200~~HÚNGARO::5~~MULTILINGÜE::4~~SUECO::3~~ESPAÑOL::2,CONSELHO ESPIRITA INTERNACIONAL::46~~COSAC & NAIFY EDICOES LTDA::26~~L&PM EDITORES::20~~EDITORA VOZES::14~~A PAGINA DISTRIBUIDORA DE LIVROS::7,
2011,800 - Literatura y retórica,TODOS,BRASIL,GRIEGO,28,PORTUGUÉS::28,EDIPRO EDICOES PROFISSIONAIS LTDA::10~~SOCIEDADE BIBLICA TRINITARIANA DO BRASIL::8~~ODYSSEUS EDITORA LTDA::2~~ALI CELESTINO COMUNICACAO E MARKETING LTDA::1~~ANNABLUME EDITORA E COMUNICACAO LTDA.::1,
2011,800 - Literatura y retórica,TODOS,BRASIL,INGLÉS,2077,PORTUGUÉS::2069~~INGLÉS::4~~ESPAÑOL::3~~GONDI::1,CIRANDA CULTURAL::349~~ARTMED EDITORA::132~~EDITORA FUNDAMENTO EDUCACIONAL LTDA::102~~SARAIVA SA LIVREIROS EDITORES::97~~EDITORA ROCCO::85,
2011,800 - Literatura y retórica,TODOS,BRASIL,ITALIANO,102,PORTUGUÉS::102,EDITORA FUNDAMENTO EDUCACIONAL LTDA::22~~EDITORA ROCCO::13~~EDITORA VALE DAS LETRAS::10~~PIA SOCIEDADE FILHAS DE SAO PAULO::9~~IBC INSTITUTO BRASILEIRO DE CULTURA LTDA::5,
2011,800 - Literatura y retórica,TODOS,BRASIL,JAPONÉS,27,PORTUGUÉS::27,NEW POP EDITORA LTDA-ME::15~~LUX ORIENS EDITORA LTDA::4~~GRUPO PANINI::3~~COSAC & NAIFY EDICOES LTDA::2~~A CAMARA CLARA - INSTITUTO DE MEMORIA E IMAGEM::1,
2011,800 - Literatura y retórica,TODOS,BRASIL,LENGUA NO DETERMINADA,446,LENGUA NO DETERMINADA::443~~PORTUGUÉS::3,CIRANDA CULTURAL::41~~COMPANHIA MELHORAMENTOS DE SAO PAULO::33~~SARAIVA SA LIVREIROS EDITORES::27~~EDITORA FUNDAMENTO EDUCACIONAL LTDA::22~~ELSEVIER::12,
2011,800 - Literatura y retórica,TODOS,BRASIL,PORTUGUÉS,330,PORTUGUÉS::128~~INGLÉS::93~~ESPAÑOL::65~~MULTILINGÜE::26~~ALEMÁN::4,CONSELHO ESPIRITA INTERNACIONAL::126~~CIRANDA CULTURAL::52~~CENTRO DIFUSOR DE CULTURA LTDA::38~~ZOOM EDITORA EDUCACIONAL LTDA::9~~TODOLIVRO::7,
2011,800 - Literatura y retórica,TODOS,BRASIL,RUSO,12,PORTUGUÉS::12,ALGOL EDITORA LTDA::6~~COSAC & NAIFY EDICOES LTDA::4~~EDITORA WMF MARTINS FONTES::1~~L&PM EDITORES::1,
2011,800 - Literatura y retórica,TODOS,BRASIL,SUECO,4,PORTUGUÉS::4,SARAIVA SA LIVREIROS EDITORES::2~~EDITORA SCHWARCZ::1~~TEXTO EDITORES LTDA::1,
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,ALEMÁN,52,ESPAÑOL::50~~MULTILINGÜE::2,PANAMERICANA LIBRERIA Y PAPELERIA::8~~GRUPO SM::6~~SANTILLANA EDICIONES GENERALES::6~~GRUPO PLANETA::3~~PUNTO Y COMA EDITORES S.A.C.::3,Literatura infantil::26~~LITERATURA Y RETÓRICA::10~~Novelística alemana::7~~Literatura de las lenguas germánicas::6~~Ensayos alemanes::1
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,COREANO,1,MULTILINGÜE::1,FUNDACION CASA DE POESIA::1,LITERATURA Y RETÓRICA::1
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,ESPAÑOL,216,ESPAÑOL::127~~INGLÉS::38~~MULTILINGÜE::31~~PORTUGUÉS::9~~PAPIAMENTO::6,LATINBOOKS INTERNATIONAL::26~~AUDIBLES LTDA::10~~EDITORA GEMINIS::10~~GRUPO EDITORIAL KIPUS::10~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::10,Literatura infantil::96~~LITERATURA Y RETÓRICA::50~~Literaturas española y portuguesa::21~~Poesía española::16~~Ensayos españoles::5
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,FRANCÉS,154,ESPAÑOL::146~~MULTILINGÜE::8,EDITORIAL OCEANO::21~~GRUPO EDITORIAL PEISA S.A.C.::12~~EDITORA LEALTAD S.A.C.::10~~GRUPO PLANETA::7~~TUSQUETS EDITORES MEXICO::7,Literatura infantil::74~~Novelística francesa::29~~LITERATURA Y RETÓRICA::10~~Teatro francés::9~~Poesía francesa::8
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,GRIEGO,13,ESPAÑOL::7~~MULTILINGÜE::6,ORIGO EDICIONES Y COMUNICACIONES LTDA.::2~~TEXTOFILIA::2~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~UNIVERSIDAD RICARDO PALMA::2~~EDICIONES CRUZ DEL SUR::1,Literaturas helénicas  Literatura griega clásica::4~~LITERATURA Y RETÓRICA::3~~Poesía griega clásica::2~~Poesía y teatro dramáticos griegos clásicos::2~~Literatura griega moderna::1
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,INGLÉS,842,ESPAÑOL::827~~MULTILINGÜE::12~~INGLÉS::3,ADVANCED MARKETING::114~~PANAMERICANA LIBRERIA Y PAPELERIA::79~~SANTILLANA EDICIONES GENERALES::63~~EDICIONES LAROUSSE::54~~EDUCACTIVA::50,Literatura infantil::430~~LITERATURA Y RETÓRICA::113~~Novelística inglesa::73~~Literatura inglesa e inglesa antigua::54~~Literaturas española y portuguesa::28
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,ITALIANO,40,ESPAÑOL::35~~MULTILINGÜE::5,PANAMERICANA LIBRERIA Y PAPELERIA::10~~FONDO DE CULTURA ECONOMICA MEXICO::7~~EDICIONES CUBANAS-ARTEX::3~~GRUPO PLANETA::3~~SECRETARIA DE CULTURA DEL ESTADO DE MEXICO::2,LITERATURA Y RETÓRICA::11~~Literatura italiana. rumana. retorromana::6~~Literaturas española y portuguesa::5~~Novelística italiana::5~~Poesía italiana::5
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,JAPONÉS,11,ESPAÑOL::11,TUSQUETS EDITORES MEXICO::7~~SANTILLANA EDICIONES GENERALES::2~~ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::1~~EDICIONES MONSERRATE SAS::1,Literatura japonesa::4~~LITERATURA Y RETÓRICA::2~~Del Asia oriental y sudoriental::1~~Indoeuropeas. orientales y célticas::1~~Literatura infantil::1
2011,800 - Literatura y retórica,TODOS,RESTO DE LATAM,LENGUA NO DETERMINADA,89,ESPAÑOL::61~~MULTILINGÜE::28,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::14~~PIGGY PRESS::14~~GRUPO SANTILLANA::10~~GRUPO PLANETA::9~~PUNTO Y COMA EDITORES S.A.C.::7,Literatura infantil::43~~Literaturas española y portuguesa::9~~Literaturas nativas norteamericanas::7~~Novelística inglesa::7~~LITERATURA Y RETÓRICA::6
