PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN,NOMBRE_DEWEY,CANTIDAD,TOP_EDITORIALES
Argentina,2012,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Química y ciencias afines,1,EDITORIAL MEDICA PANAMERICANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,AMBAS,LENGUA NO DETERMINADA,Temblores de tierra,1,SIGLO XXI EDITORES::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Animales,1,V & R EDITORAS S.A.::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Astronomía y ciencias afines,1,ANTROPOSOFICA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,CIENCIAS NATURALES Y MATEMÁTICAS,2,CATAPULTA::2
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con las ciencias naturales,2,EDITORIAL GUADAL::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Física,4,GRUPO PAIDOS::2~~EDITORIAL SUDAMERICANA::1~~TUSQUETS EDITORES::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Matemáticas,1,GRUPO PAIDOS::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Química y ciencias afines,1,EDITORIAL MEDICA PANAMERICANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Temblores de tierra,1,SIGLO XXI EDITORES::1
Argentina,2012,500 - Ciencias naturales y matemáticas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Física moderna,1,SOCIEDAD ARGENTINA DE RADIOPROTECCION ASOCIACION CIVIL::1
Argentina,2012,500 - Ciencias naturales y matemáticas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,SIN IDENTIFICAR,1,DE LA CAMPANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Animales,1,V & R EDITORAS S.A.::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Astronomía y ciencias afines,1,ANTROPOSOFICA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,CIENCIAS NATURALES Y MATEMÁTICAS,2,CATAPULTA::2
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Educación. investigación. temas relacionados con las ciencias naturales,2,EDITORIAL GUADAL::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Física,4,GRUPO PAIDOS::2~~EDITORIAL SUDAMERICANA::1~~TUSQUETS EDITORES::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Física moderna,1,SOCIEDAD ARGENTINA DE RADIOPROTECCION ASOCIACION CIVIL::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Matemáticas,1,GRUPO PAIDOS::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Química y ciencias afines,1,EDITORIAL MEDICA PANAMERICANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,SIN IDENTIFICAR,1,DE LA CAMPANA::1
Argentina,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,Temblores de tierra,1,SIGLO XXI EDITORES::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Alimentos y bebidas,7,EDICIONES LEA::2~~EDITORIAL GUADAL::2~~EDITORIAL SUDAMERICANA::1~~GABA::1~~V & R EDITORAS S.A.::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Anatomía humana. citología. histología,5,EDITORIAL MEDICA PANAMERICANA::5
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Dietética,5,ANTROPOSOFICA::2~~READER'S DIGEST ARGENTINA S.R.L.::2~~CAPITAL INTELECTUAL::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Enfermedades del sistema nervioso y trastornos mentales,4,FONDO DE CULTURA ECONOMICA MEXICO::2~~EDITORIAL MEDICA PANAMERICANA::1~~GRUPO PAIDOS::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Gerencia general,4,GRUPO PAIDOS::2~~ANTROPOSOFICA::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Gerencia y servicios auxiliares,4,GRUPO PAIDOS::4
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Medicina popular,4,URIEL SATORI EDITORES::2~~ALBATROS::1~~ESENCIA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Odontología,3,EDITORIAL MEDICA PANAMERICANA::2~~ANTROPOSOFICA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Pediatría,3,EDIMED-EDICIONES MEDICAS::2~~ANTROPOSOFICA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,Producción animal (Zootecnia),5,INTER-MEDICA::3~~ESENCIA::1~~PLANETA DE AGOSTINI::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Alimentos y bebidas,7,EDICIONES LEA::2~~EDITORIAL GUADAL::2~~EDITORIAL SUDAMERICANA::1~~GABA::1~~V & R EDITORAS S.A.::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Anatomía humana. citología. histología,5,EDITORIAL MEDICA PANAMERICANA::5
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Dietética,5,ANTROPOSOFICA::2~~READER'S DIGEST ARGENTINA S.R.L.::2~~CAPITAL INTELECTUAL::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Enfermedades del sistema nervioso y trastornos mentales,4,FONDO DE CULTURA ECONOMICA MEXICO::2~~EDITORIAL MEDICA PANAMERICANA::1~~GRUPO PAIDOS::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Gerencia general,4,GRUPO PAIDOS::2~~ANTROPOSOFICA::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Gerencia y servicios auxiliares,4,GRUPO PAIDOS::4
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Medicina popular,4,URIEL SATORI EDITORES::2~~ALBATROS::1~~ESENCIA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Odontología,3,EDITORIAL MEDICA PANAMERICANA::2~~ANTROPOSOFICA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Pediatría,3,EDIMED-EDICIONES MEDICAS::2~~ANTROPOSOFICA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Producción animal (Zootecnia),5,INTER-MEDICA::3~~ESENCIA::1~~PLANETA DE AGOSTINI::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Medicina popular,2,SIRIO::2
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Alimentos y bebidas,7,EDICIONES LEA::2~~EDITORIAL GUADAL::2~~EDITORIAL SUDAMERICANA::1~~GABA::1~~V & R EDITORAS S.A.::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Anatomía humana. citología. histología,5,EDITORIAL MEDICA PANAMERICANA::5
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Dietética,5,ANTROPOSOFICA::2~~READER'S DIGEST ARGENTINA S.R.L.::2~~CAPITAL INTELECTUAL::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Enfermedades del sistema nervioso y trastornos mentales,4,FONDO DE CULTURA ECONOMICA MEXICO::2~~EDITORIAL MEDICA PANAMERICANA::1~~GRUPO PAIDOS::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Gerencia general,4,GRUPO PAIDOS::2~~ANTROPOSOFICA::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Gerencia y servicios auxiliares,4,GRUPO PAIDOS::4
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Medicina popular,6,SIRIO::2~~URIEL SATORI EDITORES::2~~ALBATROS::1~~ESENCIA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Odontología,3,EDITORIAL MEDICA PANAMERICANA::2~~ANTROPOSOFICA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Pediatría,3,EDIMED-EDICIONES MEDICAS::2~~ANTROPOSOFICA::1
Argentina,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,Producción animal (Zootecnia),5,INTER-MEDICA::3~~ESENCIA::1~~PLANETA DE AGOSTINI::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Artesanías,10,CATAPULTA::7~~BARCELBAIRES EDICIONES S.A.::2~~CYPRES::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Cinematografía. producción de video. actividades relacionadas,3,LA MARCA EDITORA::2~~UNIVERSIDAD NACIONAL DE TRES DE FEBRERO::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Corte y plegado de papel,5,CATAPULTA::5
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Dibujos animados. caricaturas. tiras caminas,52,OVNI PRESS::41~~CYPRES::4~~V & R EDITORAS S.A.::4~~LARP EDITORES::2~~CATAPULTA::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Fiestas y entretenimientos,25,EDITORIAL GUADAL::9~~CATAPULTA::7~~PLANETA DE AGOSTINI::6~~LA BRUJITA DE PAPEL S.A.::2~~IAMIQUE::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Filosofía de las bellas artes y artes decorativas,2,GRUPO PAIDOS::1~~LIBRARIA::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Galerías. museos. colecciones privadas,3,ANTROPOSOFICA::1~~GRUPO PAIDOS::1~~SIGLO XXI EDITORES::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Juegos y diversiones bajo techo,18,EDITORIAL GUADAL::7~~CYPRES::4~~ESENCIA::3~~CATAPULTA::2~~BARCELBAIRES EDICIONES S.A.::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Tradiciones de la música,3,GRUPO PAIDOS::2~~ROBINBOOK::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en la pintura,2,BARCELBAIRES EDICIONES S.A.::1~~TERRAMAR::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Fotografía y fotografías,1,JEDBANGERS::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Artesanías,10,CATAPULTA::7~~BARCELBAIRES EDICIONES S.A.::2~~CYPRES::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Cinematografía. producción de video. actividades relacionadas,2,LA MARCA EDITORA::2
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Corte y plegado de papel,5,CATAPULTA::5
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Dibujos animados. caricaturas. tiras caminas,52,OVNI PRESS::41~~CYPRES::4~~V & R EDITORAS S.A.::4~~LARP EDITORES::2~~CATAPULTA::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Fiestas y entretenimientos,25,EDITORIAL GUADAL::9~~CATAPULTA::7~~PLANETA DE AGOSTINI::6~~LA BRUJITA DE PAPEL S.A.::2~~IAMIQUE::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Filosofía de las bellas artes y artes decorativas,2,GRUPO PAIDOS::1~~LIBRARIA::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Galerías. museos. colecciones privadas,3,ANTROPOSOFICA::1~~GRUPO PAIDOS::1~~SIGLO XXI EDITORES::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Juegos y diversiones bajo techo,18,EDITORIAL GUADAL::7~~CYPRES::4~~ESENCIA::3~~CATAPULTA::2~~BARCELBAIRES EDICIONES S.A.::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Tradiciones de la música,3,GRUPO PAIDOS::2~~ROBINBOOK::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en la pintura,2,BARCELBAIRES EDICIONES S.A.::1~~TERRAMAR::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Cinematografía. producción de video. actividades relacionadas,1,UNIVERSIDAD NACIONAL DE TRES DE FEBRERO::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Danzas sociales. folclóricas. nacionales,1,TANGONLINE.COM::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Fútbol,1,ORMOBOOK::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Instrumentos y su música,1,A FUEGO LENTO::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Artesanías,10,CATAPULTA::7~~BARCELBAIRES EDICIONES S.A.::2~~CYPRES::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Cinematografía. producción de video. actividades relacionadas,3,LA MARCA EDITORA::2~~UNIVERSIDAD NACIONAL DE TRES DE FEBRERO::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Corte y plegado de papel,5,CATAPULTA::5
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Dibujos animados. caricaturas. tiras caminas,52,OVNI PRESS::41~~CYPRES::4~~V & R EDITORAS S.A.::4~~LARP EDITORES::2~~CATAPULTA::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Fiestas y entretenimientos,25,EDITORIAL GUADAL::9~~CATAPULTA::7~~PLANETA DE AGOSTINI::6~~LA BRUJITA DE PAPEL S.A.::2~~IAMIQUE::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Filosofía de las bellas artes y artes decorativas,2,GRUPO PAIDOS::1~~LIBRARIA::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Galerías. museos. colecciones privadas,3,ANTROPOSOFICA::1~~GRUPO PAIDOS::1~~SIGLO XXI EDITORES::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Juegos y diversiones bajo techo,18,EDITORIAL GUADAL::7~~CYPRES::4~~ESENCIA::3~~CATAPULTA::2~~BARCELBAIRES EDICIONES S.A.::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Tradiciones de la música,3,GRUPO PAIDOS::2~~ROBINBOOK::1
Argentina,2012,700 - Las Artes Bellas artes y artes decorativas,TODOS,LENGUA NO DETERMINADA,Tratamiento histórico. geográfico. de personas en la pintura,2,BARCELBAIRES EDICIONES S.A.::1~~TERRAMAR::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Colecciones de textos literarios de más de dos literaturas,49,EDITORIAL GUADAL::33~~V & R EDITORAS S.A.::7~~CATAPULTA::3~~ADRIANA HIDALGO EDITORA::2~~EDITORIAL SUDAMERICANA::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Ensayos italianos,9,EDITORIAL SUDAMERICANA::7~~ESENCIA::1~~LA BESTIA EQUILATERA S.R.L.::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística alemana,11,LOSADA::3~~ESENCIA::2~~CONTINENTE::1~~CYPRES::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística española,106,EDITORIAL GUADAL::46~~ESENCIA::10~~V & R EDITORAS S.A.::9~~EDITORIAL SUDAMERICANA::7~~ADRIANA HIDALGO EDITORA::6
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística francesa,20,EDITORIAL SUDAMERICANA::3~~ESENCIA::3~~LOSADA::3~~TUSQUETS EDITORES::3~~CONTINENTE::2
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística inglesa,132,ESENCIA::40~~EDITORIAL SUDAMERICANA::18~~V & R EDITORAS S.A.::16~~LOSADA::10~~LA BESTIA EQUILATERA S.R.L.::9
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística italiana,25,EDITORIAL SUDAMERICANA::21~~ESENCIA::1~~LOSADA::1~~PUERTO DE PALOS::1~~SALIM::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística portuguesa,17,ESENCIA::14~~CONTINENTE::1~~LEVIATAN::1~~LOSADA::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,Novelística rusa,11,LOSADA::7~~CORREGIDOR::3~~ALIANZA EDITORIAL::1
Argentina,2012,800 - Literatura y retórica,AMBAS,LENGUA NO DETERMINADA,SIN IDENTIFICAR,141,EDITORIAL SUDAMERICANA::70~~ESENCIA::24~~V & R EDITORAS S.A.::14~~TUSQUETS EDITORES::6~~LOSADA::5
Argentina,2012,800 - Literatura y retórica,AUTOR-EDITOR,LENGUA NO DETERMINADA,Novelística española,1,LA PINTA::1
Argentina,2012,800 - Literatura y retórica,AUTOR-EDITOR,LENGUA NO DETERMINADA,SIN IDENTIFICAR,1,ANDROMEDA::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Colecciones de textos literarios de más de dos literaturas,49,EDITORIAL GUADAL::33~~V & R EDITORAS S.A.::7~~CATAPULTA::3~~ADRIANA HIDALGO EDITORA::2~~EDITORIAL SUDAMERICANA::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Ensayos italianos,9,EDITORIAL SUDAMERICANA::7~~ESENCIA::1~~LA BESTIA EQUILATERA S.R.L.::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística alemana,11,LOSADA::3~~ESENCIA::2~~CONTINENTE::1~~CYPRES::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística española,106,EDITORIAL GUADAL::46~~ESENCIA::10~~V & R EDITORAS S.A.::9~~EDITORIAL SUDAMERICANA::7~~ADRIANA HIDALGO EDITORA::6
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística francesa,20,EDITORIAL SUDAMERICANA::3~~ESENCIA::3~~LOSADA::3~~TUSQUETS EDITORES::3~~CONTINENTE::2
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística inglesa,132,ESENCIA::40~~EDITORIAL SUDAMERICANA::18~~V & R EDITORAS S.A.::16~~LOSADA::10~~LA BESTIA EQUILATERA S.R.L.::9
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística italiana,25,EDITORIAL SUDAMERICANA::21~~ESENCIA::1~~LOSADA::1~~PUERTO DE PALOS::1~~SALIM::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística portuguesa,17,ESENCIA::14~~CONTINENTE::1~~LEVIATAN::1~~LOSADA::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Novelística rusa,11,LOSADA::7~~CORREGIDOR::3~~ALIANZA EDITORIAL::1
Argentina,2012,800 - Literatura y retórica,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,SIN IDENTIFICAR,141,EDITORIAL SUDAMERICANA::70~~ESENCIA::24~~V & R EDITORAS S.A.::14~~TUSQUETS EDITORES::6~~LOSADA::5
Argentina,2012,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Teatro inglés,1,EUDEM - EDITORIAL DE LA UNIVERSIDAD NACIONAL DE MAR DEL PLATA::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Cartas francesas,1,DE LA MIRANDOLA::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Literatura china,2,CHINOZHONG::2
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Literatura de las lenguas romances,2,DE LA MIRANDOLA::2
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Literatura inglesa e inglesa antigua,1,CYGNUS REGALIS::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Literaturas española y portuguesa,2,ATHIUS::1~~SHOLEM BUENOS AIRES::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Novelística española,8,SHOLEM BUENOS AIRES::5~~13X13::1~~DE LA MAGNOLIA::1~~LUZ SUBLIME::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Novelística francesa,7,DE LA MIRANDOLA::6~~DEL CRONOPIO AZUL::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Novelística inglesa,1,FIORDO::1
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Poesía española,4,ATHIUS::2~~DE LA MIRANDOLA::2
Argentina,2012,800 - Literatura y retórica,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Teatro español,2,SHOLEM BUENOS AIRES::2
Argentina,2012,800 - Literatura y retórica,OTROS,LENGUA NO DETERMINADA,Novelística inglesa,2,GRADIFCO::2
Argentina,2012,800 - Literatura y retórica,OTROS,LENGUA NO DETERMINADA,Novelística rusa,1,GRADIFCO::1
Argentina,2012,800 - Literatura y retórica,OTROS,LENGUA NO DETERMINADA,SIN IDENTIFICAR,1,GRADIFCO::1
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Colecciones de textos literarios de más de dos literaturas,49,EDITORIAL GUADAL::33~~V & R EDITORAS S.A.::7~~CATAPULTA::3~~ADRIANA HIDALGO EDITORA::2~~EDITORIAL SUDAMERICANA::1
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Ensayos italianos,9,EDITORIAL SUDAMERICANA::7~~ESENCIA::1~~LA BESTIA EQUILATERA S.R.L.::1
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Novelística alemana,11,LOSADA::3~~ESENCIA::2~~CONTINENTE::1~~CYPRES::1~~EDITORIAL SUDAMERICANA::1
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Novelística española,115,EDITORIAL GUADAL::46~~ESENCIA::10~~V & R EDITORAS S.A.::9~~EDITORIAL SUDAMERICANA::7~~ADRIANA HIDALGO EDITORA::6
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Novelística francesa,27,DE LA MIRANDOLA::6~~EDITORIAL SUDAMERICANA::3~~ESENCIA::3~~LOSADA::3~~TUSQUETS EDITORES::3
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Novelística inglesa,135,ESENCIA::40~~EDITORIAL SUDAMERICANA::18~~V & R EDITORAS S.A.::16~~LOSADA::10~~LA BESTIA EQUILATERA S.R.L.::9
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Novelística italiana,26,EDITORIAL SUDAMERICANA::21~~DE LA MIRANDOLA::1~~ESENCIA::1~~LOSADA::1~~PUERTO DE PALOS::1
Argentina,2012,800 - Literatura y retórica,TODOS,LENGUA NO DETERMINADA,Novelística portuguesa,17,ESENCIA::14~~CONTINENTE::1~~LEVIATAN::1~~LOSADA::1
