PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,EDITORIAL,CANTIDAD
México,2018,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,INVESTIGACIONES Y ESTUDIOS SUPERIORES,3
México,2018,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE SINALOA,3
México,2018,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE GUADALAJARA,3
México,2018,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,12
México,2018,200 - Religión,EDITORIAL COMERCIAL,AGENCIA DE PUBLICACIONES MEXICO CENTRAL,5
México,2018,200 - Religión,EDITORIAL COMERCIAL,EDICIONES PAULINAS,5
México,2018,200 - Religión,EDITORIAL COMERCIAL,GRUPO PLANETA,13
México,2018,200 - Religión,EDITORIAL COMERCIAL,LA TORRE DEL VIGIA,24
México,2018,200 - Religión,EDITORIAL COMERCIAL,OBRA NACIONAL DE LA BUENA PRENSA,13
México,2018,200 - Religión,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2018,200 - Religión,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE GUADALAJARA,2
México,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,COLOFON,56
México,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,36
México,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,GRUPO PAIDOS,33
México,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,GRUPO PLANETA,25
México,2018,300 - Ciencias sociales,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,483
México,2018,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS,5
México,2018,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,7
México,2018,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,12
México,2018,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INSTITUTO NACIONAL DE CIENCIAS PENALES,3
México,2018,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,15
México,2018,400  - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE YUCATAN,1
México,2018,400  - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2
México,2018,400  - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD VERACRUZANA,1
México,2018,400 - Lenguas,EDITORIAL COMERCIAL,ALMADIA EDICIONES,1
México,2018,400 - Lenguas,EDITORIAL COMERCIAL,BONILLA ARTIGAS EDITORES,1
México,2018,400 - Lenguas,EDITORIAL COMERCIAL,EDITORIAL ALGARABIA,1
México,2018,400 - Lenguas,EDITORIAL COMERCIAL,EDITORIAL RESISTENCIA,1
México,2018,400 - Lenguas,EDITORIAL COMERCIAL,LOPEZ MATEOS MANUEL,2
México,2018,400 - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,3
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,CENGAGE LEARNING,52
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,EDITORES MEXICANOS UNIDOS,14
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,13
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,GRUPO PAIDOS,26
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,PEARSON,14
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE LA FRONTERA SUR,1
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MICHOACAN,1
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD IBEROAMERICANA,1
México,2018,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,12
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL EL MANUAL MODERNO,8
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL OCEANO,5
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL TRILLAS,8
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,GRUPO PAIDOS,8
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,GRUPO PLANETA,13
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,INSTITUTO POLITECNICO NACIONAL,1
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,2
México,2018,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2018,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,ALMADIA EDICIONES,6
México,2018,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,AM EDITORES,10
México,2018,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,EDICIONES MP,3
México,2018,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,EDITORES MEXICANOS UNIDOS,12
México,2018,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,EDITORIAL TRILLAS,3
México,2018,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DEL ESTADO DE BAJA CALIFORNIA,2
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,AM EDITORES,4
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,EDICIONES LAROUSSE,2
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,EDITORIAL TRILLAS,2
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,GRUPO PAIDOS,3
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,"TOMA, EDICIONES Y PRODUCCIONES ESCENICAS Y CINEMATOGRAFICAS",6
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MICHOACAN,1
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE SAN LUIS,1
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE QUERETARO,1
México,2018,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,17
México,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,EDITORES MEXICANOS UNIDOS,112
México,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,EDITORIAL OCEANO,224
México,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,GRUPO PANINI,814
México,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,GRUPO PLANETA,307
México,2018,800 - Literatura y retórica,EDITORIAL COMERCIAL,GRUPO SM,66
México,2018,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,7
México,2018,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE GUADALAJARA,10
México,2018,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE GUANAJUATO,13
México,2018,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,21
México,2018,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD VERACRUZANA,8
México,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,EDITORIAL HIPERLIBRO,4
México,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,36
México,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,GRUPO PAIDOS,19
México,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,GRUPO PLANETA,4
México,2018,900 - Geografía e historia,EDITORIAL COMERCIAL,LIBROS GRANO DE SAL,4
México,2018,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2018,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,EL COLEGIO DE SONORA,2
México,2018,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DEL ESTADO DE BAJA CALIFORNIA,1
México,2018,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,10
México,2018,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,UNIVERSIDAD VERACRUZANA,1
México,2019,0 - Generalidades,EDITORIAL COMERCIAL,EDITORIAL LECTORUM,1
México,2019,0 - Generalidades,EDITORIAL COMERCIAL,EDITORIAL SANTA TERESA MEXICO,1
México,2019,0 - Generalidades,EDITORIAL COMERCIAL,EK EDITORES,2
México,2019,0 - Generalidades,EDITORIAL COMERCIAL,HARPERCOLLINS MEXICO,3
México,2019,0 - Generalidades,EDITORIAL COMERCIAL,PEARSON,6
México,2019,0 - Generalidades,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,EDITORIAL EL MANUAL MODERNO,27
México,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,17
México,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,GRUPO PAIDOS,36
México,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,GRUPO PLANETA,27
México,2019,100 - Filosofía y psicología,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,47
México,2019,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2019,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE CHIAPAS,1
México,2019,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1
México,2019,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,5
México,2019,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD VERACRUZANA,3
México,2019,200 - Religión,EDITORIAL COMERCIAL,AGENCIA DE PUBLICACIONES MEXICO CENTRAL,5
México,2019,200 - Religión,EDITORIAL COMERCIAL,EDICIONES DABAR,9
México,2019,200 - Religión,EDITORIAL COMERCIAL,GRUPO PAIDOS,5
México,2019,200 - Religión,EDITORIAL COMERCIAL,LA TORRE DEL VIGIA,17
México,2019,200 - Religión,EDITORIAL COMERCIAL,OBRA NACIONAL DE LA BUENA PRENSA,6
México,2019,200 - Religión,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2019,200 - Religión,EDITORIAL UNIVERSITARIA,INVESTIGACIONES Y ESTUDIOS SUPERIORES,1
México,2019,200 - Religión,EDITORIAL UNIVERSITARIA,UNIVERSIDAD IBEROAMERICANA,2
México,2019,200 - Religión,EDITORIAL UNIVERSITARIA,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,1
México,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,COLOFON,22
México,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,31
México,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,GRUPO PAIDOS,52
México,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,GRUPO PLANETA,41
México,2019,300 - Ciencias sociales,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,319
México,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS,4
México,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,4
México,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,15
México,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,EL COLEGIO DE SAN LUIS,5
México,2019,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,11
México,2019,400  - Lenguas,EDITORIAL COMERCIAL,EDICIONES LAROUSSE,1
México,2019,400  - Lenguas,EDITORIAL COMERCIAL,EDICIONESAKAL MEXICO,1
México,2019,400  - Lenguas,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,2
México,2019,400  - Lenguas,EDITORIAL COMERCIAL,SELECTOR,7
México,2019,400  - Lenguas,EDITORIAL COMERCIAL,U.D. PUBLISHING,3
México,2019,400  - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2019,400 - Lenguas,EDITORIAL COMERCIAL,AGORA MEDIOS,3
México,2019,400 - Lenguas,EDITORIAL COMERCIAL,EDICIONES DE LAUREL,1
México,2019,400 - Lenguas,EDITORIAL COMERCIAL,MENDEZ CORTES EDITORES,1
México,2019,400 - Lenguas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2019,400 - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,CENGAGE LEARNING,50
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,EDICIONES DE LAUREL,7
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,GRUPO EDITORIAL PATRIA,7
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,GRUPO PAIDOS,26
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,LIBROS GRANO DE SAL,7
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,ACADEMIA MEXICANA DE CIENCIAS,1
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,23
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE NUEVAS CIENCIAS MEDICAS,3
México,2019,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,5
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL EL MANUAL MODERNO,6
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL OCEANO,7
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL TRILLAS,19
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,6
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,MCGRAW-HILL,12
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA BENITO JUAREZ DE OAXACA,1
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE CHIHUAHUA,1
México,2019,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,2
México,2019,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,AM EDITORES,7
México,2019,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,EDITORIAL TRILLAS,2
México,2019,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,SIGLO XXI EDITORES,2
México,2019,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,TALAMONTES EDITORES,2
México,2019,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL COMERCIAL,VESTALIA EDICIONES,3
México,2019,700 - Las Artes  Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,1
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,AGENCIA PROMOTORA DE PUBLICACIONES,2
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,AM EDITORES,2
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,CENGAGE LEARNING,2
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,5
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,HASTINGS GARCIA ISADORA,3
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA METROPOLITANA,1
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE GUADALAJARA,3
México,2019,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,35
México,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,EDITORES MEXICANOS UNIDOS,305
México,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,EDITORIAL OCEANO,193
México,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,72
México,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,GRUPO PANINI,916
México,2019,800 - Literatura y retórica,EDITORIAL COMERCIAL,GRUPO PLANETA,376
México,2019,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,5
México,2019,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,6
México,2019,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE QUERETARO,4
México,2019,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,26
México,2019,800 - Literatura y retórica,EDITORIAL UNIVERSITARIA,UNIVERSIDAD VERACRUZANA,8
México,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,EDITORES MEXICANOS UNIDOS,4
México,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,37
México,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,GRUPO PAIDOS,21
México,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,GRUPO PLANETA,20
México,2019,900 - Geografía e historia,EDITORIAL COMERCIAL,LIBROS GRANO DE SAL,5
México,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,1
México,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,7
México,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE SINALOA,2
México,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,UNIVERSIDAD IBEROAMERICANA,2
México,2019,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,16
México,2020,0 - Generalidades,EDITORIAL COMERCIAL,DERECHO GLOBAL EDITORES,1
México,2020,0 - Generalidades,EDITORIAL COMERCIAL,EDICIONES CON ESTILO,4
México,2020,0 - Generalidades,EDITORIAL COMERCIAL,GRUPO PLANETA,16
México,2020,0 - Generalidades,EDITORIAL COMERCIAL,HARPERCOLLINS MEXICO,2
México,2020,0 - Generalidades,EDITORIAL COMERCIAL,MCGRAW-HILL,2
México,2020,0 - Generalidades,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE NUEVAS CIENCIAS MEDICAS,2
México,2020,0 - Generalidades,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DEL MAR,2
México,2020,0 - Generalidades,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2
México,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,GRUPO PAIDOS,43
México,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,GRUPO PLANETA,55
México,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,HAMUI PICCIOTTO JEANNETTE,14
México,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,HARPERCOLLINS MEXICO,9
México,2020,100 - Filosofía y psicología,EDITORIAL COMERCIAL,PEARSON,24
México,2020,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD IBEROAMERICANA,4
México,2020,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2
México,2020,100 - Filosofía y psicología,EDITORIAL UNIVERSITARIA,UNIVERSIDAD VERACRUZANA,2
México,2020,200 - Religión,EDITORIAL COMERCIAL,AGENCIA DE PUBLICACIONES MEXICO CENTRAL,5
México,2020,200 - Religión,EDITORIAL COMERCIAL,EDICIONES DABAR,11
México,2020,200 - Religión,EDITORIAL COMERCIAL,GRUPO PLANETA,5
México,2020,200 - Religión,EDITORIAL COMERCIAL,LA TORRE DEL VIGIA,21
México,2020,200 - Religión,EDITORIAL COMERCIAL,OBRA NACIONAL DE LA BUENA PRENSA,4
México,2020,200 - Religión,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2
México,2020,200 - Religión,EDITORIAL UNIVERSITARIA,UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,1
México,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,EDITORIAL OCEANO,13
México,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,21
México,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,GRUPO PAIDOS,23
México,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,LIBROS GRANO DE SAL,12
México,2020,300 - Ciencias sociales,EDITORIAL COMERCIAL,PENGUIN RANDOM HOUSE,359
México,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS,6
México,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,7
México,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES,3
México,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INSTITUTO NACIONAL DE CIENCIAS PENALES,3
México,2020,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,8
México,2020,400  - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE SONORA,1
México,2020,400 - Lenguas,EDITORIAL COMERCIAL,AGENCIA PROMOTORA DE PUBLICACIONES,15
México,2020,400 - Lenguas,EDITORIAL COMERCIAL,EDICIONES DE LAUREL,2
México,2020,400 - Lenguas,EDITORIAL COMERCIAL,EDICIONES DEL LIRIO,1
México,2020,400 - Lenguas,EDITORIAL COMERCIAL,EDITORIAL NOTAS UNIVERSITARIAS,2
México,2020,400 - Lenguas,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,1
México,2020,400 - Lenguas,EDITORIAL UNIVERSITARIA,EL COLEGIO DE MEXICO,1
México,2020,400 - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE NUEVO LEON,2
México,2020,400 - Lenguas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,CENGAGE LEARNING,38
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,EDITORIAL TRILLAS,11
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,FONDO DE CULTURA ECONOMICA MEXICO,7
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,GRUPO PAIDOS,15
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,MCGRAW-HILL,9
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DE CAMPECHE,1
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,1
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE GUADALAJARA,1
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE NUEVAS CIENCIAS MEDICAS,7
México,2020,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE SONORA,1
México,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL CAZE,9
México,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL MEDICA PANAMERICANA,6
México,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,EDITORIAL TRILLAS,10
México,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,GRUPO PAIDOS,6
México,2020,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,GRUPO PLANETA,7
