PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN_ST,IDIOMA_DESTINO_ST,EDITORIAL,CANTIDAD
Brasil,2021,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,FABBRICA DE IDEIAS EDITORA,1
Brasil,2021,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,"NAVEGARE ART & DESIGN MANOSANTA, CAPITANO",3
Brasil,2021,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,UNIVERSO DA LITERATURA,2
Brasil,2021,0 - Generalidades,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,CATAPULTA,1
Brasil,2021,0 - Generalidades,TODOS,Español,Portugués,CAROCHINHA,6
Brasil,2021,0 - Generalidades,TODOS,Español,Portugués,CATAPULTA,6
Brasil,2021,0 - Generalidades,TODOS,Español,Portugués,EDITORA FTD,3
Brasil,2021,0 - Generalidades,TODOS,Español,Portugués,"NAVEGARE ART & DESIGN MANOSANTA, CAPITANO",3
Brasil,2021,0 - Generalidades,TODOS,Español,Portugués,TRIADA EDITORIAL LTDA.,5
Brasil,2021,0 - Generalidades,TODOS,Portugués,Español,CAROCHINHA,14
Brasil,2021,0 - Generalidades,TODOS,Portugués,Español,CATAPULTA,1
Brasil,2021,0 - Generalidades,TODOS,Portugués,Español,CIRANDA CULTURAL,1
Brasil,2021,0 - Generalidades,TODOS,Portugués,Español,EDITORA INVERSO,1
Brasil,2021,0 - Generalidades,TODOS,Portugués,Español,FALCONI EDITORA,3
Brasil,2021,100 - Filosofía y psicología,AMBAS,Español,Portugués,EDITORA PAULINAS,3
Brasil,2021,100 - Filosofía y psicología,AMBAS,Español,Portugués,EDITORA TIMO,2
Brasil,2021,100 - Filosofía y psicología,AMBAS,Español,Portugués,GRUPO PLANETA,6
Brasil,2021,100 - Filosofía y psicología,AMBAS,Español,Portugués,IGA FENIX EDITORA,4
Brasil,2021,100 - Filosofía y psicología,AMBAS,Español,Portugués,SIM A VIDA EDITORA,4
Brasil,2021,100 - Filosofía y psicología,AMBAS,Portugués,Español,ASSOCIACAO IRDIN EDITORA,2
Brasil,2021,100 - Filosofía y psicología,AMBAS,Portugués,Español,EDITORA ALINEA,1
Brasil,2021,100 - Filosofía y psicología,AMBAS,Portugués,Español,EDITORA GENTE,1
Brasil,2021,100 - Filosofía y psicología,AMBAS,Portugués,Español,EDITORA MANOLE,2
Brasil,2021,100 - Filosofía y psicología,AMBAS,Portugués,Español,FEB,6
Brasil,2021,100 - Filosofía y psicología,AUTOR-EDITOR,Portugués,Español,FRANCISCO PROSDOCIMI,1
Brasil,2021,100 - Filosofía y psicología,AUTOR-EDITOR,Portugués,Español,JUCELINO NOBREGA DA LUZ LUZ,1
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,EDITORA PAULINAS,3
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,EDITORA TIMO,2
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,GRUPO PLANETA,6
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,IGA FENIX EDITORA,4
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Español,Portugués,SIM A VIDA EDITORA,4
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,ASSOCIACAO IRDIN EDITORA,2
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,EDITORA ALINEA,1
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,EDITORA GENTE,1
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,EDITORA MANOLE,2
Brasil,2021,100 - Filosofía y psicología,EDITORIAL COMERCIAL,Portugués,Español,FEB,6
Brasil,2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,CENTRO ANCHIETA DE FE E CULTURA,1
Brasil,2021,100 - Filosofía y psicología,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,CPDOC - CENTRO DE PESQUISA E DOCUMENTACAO ESPIRITA,1
Brasil,2021,100 - Filosofía y psicología,TODOS,Español,Portugués,EDITORA PAULINAS,3
Brasil,2021,100 - Filosofía y psicología,TODOS,Español,Portugués,EDITORA TIMO,2
Brasil,2021,100 - Filosofía y psicología,TODOS,Español,Portugués,GRUPO PLANETA,6
Brasil,2021,100 - Filosofía y psicología,TODOS,Español,Portugués,IGA FENIX EDITORA,4
Brasil,2021,100 - Filosofía y psicología,TODOS,Español,Portugués,SIM A VIDA EDITORA,4
Brasil,2021,100 - Filosofía y psicología,TODOS,Portugués,Español,ASSOCIACAO IRDIN EDITORA,2
Brasil,2021,100 - Filosofía y psicología,TODOS,Portugués,Español,CPDOC - CENTRO DE PESQUISA E DOCUMENTACAO ESPIRITA,1
Brasil,2021,100 - Filosofía y psicología,TODOS,Portugués,Español,EDITORA ALINEA,1
Brasil,2021,100 - Filosofía y psicología,TODOS,Portugués,Español,EDITORA MANOLE,2
Brasil,2021,100 - Filosofía y psicología,TODOS,Portugués,Español,FEB,6
Brasil,2021,200 - Religión,AMBAS,Español,Portugués,ANEAS EDICOES LOYOLA,3
Brasil,2021,200 - Religión,AMBAS,Español,Portugués,EDITORA BENEDICTUS,2
Brasil,2021,200 - Religión,AMBAS,Español,Portugués,EDITORA CARITATEM,2
Brasil,2021,200 - Religión,AMBAS,Español,Portugués,EDITORA VOZES,4
Brasil,2021,200 - Religión,AMBAS,Español,Portugués,IGA FENIX EDITORA,6
Brasil,2021,200 - Religión,AMBAS,Portugués,Español,EDITORA JOCUM,4
Brasil,2021,200 - Religión,AMBAS,Portugués,Español,EDITORA TRINITAS,1
Brasil,2021,200 - Religión,AMBAS,Portugués,Español,FACULDADE BATISTA PIONEIRA,1
Brasil,2021,200 - Religión,AMBAS,Portugués,Español,FEB,4
Brasil,2021,200 - Religión,AMBAS,Portugués,Español,IGA FENIX EDITORA,1
Brasil,2021,200 - Religión,AUTOR-EDITOR,Español,Portugués,ANTONIO CARLOS DE SOUZA,1
Brasil,2021,200 - Religión,AUTOR-EDITOR,Español,Portugués,FLOS CARMELI,1
Brasil,2021,200 - Religión,AUTOR-EDITOR,Español,Portugués,PROFESSIO FIDEI,2
Brasil,2021,200 - Religión,AUTOR-EDITOR,Portugués,Español,IARA SIMOES,1
Brasil,2021,200 - Religión,AUTOR-EDITOR,Portugués,Español,JOSE WILFREDO RIOS CONTRERAS,2
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,ANEAS EDICOES LOYOLA,3
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,EDITORA BENEDICTUS,2
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,EDITORA CARITATEM,2
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,EDITORA VOZES,4
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Español,Portugués,IGA FENIX EDITORA,6
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,EDITORA JOCUM,4
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,EDITORA TRINITAS,1
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,FACULDADE BATISTA PIONEIRA,1
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,FEB,4
Brasil,2021,200 - Religión,EDITORIAL COMERCIAL,Portugués,Español,IGA FENIX EDITORA,1
Brasil,2021,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,CONFERENCIA NACIONAL DOS BISPOS DO BRASIL - EDICOES CNBB,1
Brasil,2021,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,HMSP-BRASIL,1
Brasil,2021,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,LIVRARIA MAHRINGER ARTIGOS RELIGIOSO,1
Brasil,2021,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,AROLE EDITORA E PRODUTORA CULTURAL EIRELI,1
Brasil,2021,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,PUCPRESS,2
Brasil,2021,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,SOFFIA10 ASSESSORIA SOCIOCULTURAIS E EDUCACIONAIS,1
Brasil,2021,200 - Religión,TODOS,Español,Portugués,ANEAS EDICOES LOYOLA,3
Brasil,2021,200 - Religión,TODOS,Español,Portugués,EDITORA BENEDICTUS,2
Brasil,2021,200 - Religión,TODOS,Español,Portugués,EDITORA CARITATEM,2
Brasil,2021,200 - Religión,TODOS,Español,Portugués,EDITORA VOZES,4
Brasil,2021,200 - Religión,TODOS,Español,Portugués,IGA FENIX EDITORA,6
Brasil,2021,200 - Religión,TODOS,Portugués,Español,AROLE EDITORA E PRODUTORA CULTURAL EIRELI,1
Brasil,2021,200 - Religión,TODOS,Portugués,Español,EDITORA JOCUM,4
Brasil,2021,200 - Religión,TODOS,Portugués,Español,FEB,4
Brasil,2021,200 - Religión,TODOS,Portugués,Español,JOSE WILFREDO RIOS CONTRERAS,2
Brasil,2021,200 - Religión,TODOS,Portugués,Español,PUCPRESS,2
Brasil,2021,300 - Ciencias sociales,AMBAS,Español,Portugués,BOITEMPO,2
Brasil,2021,300 - Ciencias sociales,AMBAS,Español,Portugués,COMPANHIA DAS LETRAS,1
Brasil,2021,300 - Ciencias sociales,AMBAS,Español,Portugués,EDITORA ELEFANTE,2
Brasil,2021,300 - Ciencias sociales,AMBAS,Español,Portugués,EDUSP,2
Brasil,2021,300 - Ciencias sociales,AMBAS,Español,Portugués,TIRANT LO BLANCH,2
Brasil,2021,300 - Ciencias sociales,AMBAS,Portugués,Español,ANEAS EDICOES LOYOLA,1
Brasil,2021,300 - Ciencias sociales,AMBAS,Portugués,Español,EDITORA CONTRACORRENTE,1
Brasil,2021,300 - Ciencias sociales,AMBAS,Portugués,Español,KOTTER EDITORIAL,1
Brasil,2021,300 - Ciencias sociales,AMBAS,Portugués,Español,PHORTE EDITORA,1
Brasil,2021,300 - Ciencias sociales,AMBAS,Portugués,Español,RIEMMA EDITORA,2
Brasil,2021,300 - Ciencias sociales,AUTOR-EDITOR,Español,Portugués,ENGENHO DAS LETRAS,1
Brasil,2021,300 - Ciencias sociales,AUTOR-EDITOR,Español,Portugués,FIGURA DE LINGUAGEM,1
Brasil,2021,300 - Ciencias sociales,AUTOR-EDITOR,Portugués,Español,KELLY FERNANDES,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,BOITEMPO,2
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,COMPANHIA DAS LETRAS,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,CORTEZ EDITORA,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,EDITORA ELEFANTE,2
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Español,Portugués,TIRANT LO BLANCH,2
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,ANEAS EDICOES LOYOLA,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,EDITORA CONTRACORRENTE,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,KOTTER EDITORIAL,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,PHORTE EDITORA,1
Brasil,2021,300 - Ciencias sociales,EDITORIAL COMERCIAL,Portugués,Español,RIEMMA EDITORA,2
Brasil,2021,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,Español,Portugués,EDUSP,2
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,"FAISCA PUBLICACOES LIBERTARIAS""",1
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,SYAL LETRAS E LIVROS,1
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ARTIGO 19,1
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,CASA DE OSWALDO CRUZ,1
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,CRESOL INSTITUTO,4
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,FUNDACAO ROSA LUXEMBURGO,1
Brasil,2021,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,PEMALM SP,2
Brasil,2021,300 - Ciencias sociales,TODOS,Español,Portugués,BOITEMPO,2
Brasil,2021,300 - Ciencias sociales,TODOS,Español,Portugués,COMPANHIA DAS LETRAS,1
Brasil,2021,300 - Ciencias sociales,TODOS,Español,Portugués,EDITORA ELEFANTE,2
Brasil,2021,300 - Ciencias sociales,TODOS,Español,Portugués,EDUSP,2
Brasil,2021,300 - Ciencias sociales,TODOS,Español,Portugués,TIRANT LO BLANCH,2
Brasil,2021,300 - Ciencias sociales,TODOS,Portugués,Español,ANEAS EDICOES LOYOLA,1
Brasil,2021,300 - Ciencias sociales,TODOS,Portugués,Español,ARTIGO 19,1
Brasil,2021,300 - Ciencias sociales,TODOS,Portugués,Español,CRESOL INSTITUTO,4
Brasil,2021,300 - Ciencias sociales,TODOS,Portugués,Español,PEMALM SP,2
Brasil,2021,300 - Ciencias sociales,TODOS,Portugués,Español,RIEMMA EDITORA,2
Brasil,2021,400 - Lenguas,AMBAS,Español,Portugués,BERTRAND BRASIL,1
Brasil,2021,400 - Lenguas,EDITORIAL COMERCIAL,Español,Portugués,BERTRAND BRASIL,1
Brasil,2021,400 - Lenguas,TODOS,Español,Portugués,BERTRAND BRASIL,1
Brasil,2021,500 - Ciencias naturales y matemáticas,AMBAS,Portugués,Español,PROTON EDITORA E TECNOLOGIA LTDA.,1
Brasil,2021,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,Portugués,Español,PROTON EDITORA E TECNOLOGIA LTDA.,1
Brasil,2021,500 - Ciencias naturales y matemáticas,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,DATUM,1
Brasil,2021,500 - Ciencias naturales y matemáticas,TODOS,Portugués,Español,DATUM,1
Brasil,2021,500 - Ciencias naturales y matemáticas,TODOS,Portugués,Español,PROTON EDITORA E TECNOLOGIA LTDA.,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Español,Portugués,CPB,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,ABNT,8
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,EDITORA MANOLE,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,EDITORA MEDVET,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,EDITORA METRICS,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AMBAS,Portugués,Español,EDITORA NAPOLEAO,22
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,Portugués,Español,MARIANA BATISTA RIBEIRO LAGES,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,Portugués,Español,WANESSA MARINHO,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Español,Portugués,CPB,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,ABNT,8
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,EDITORA MANOLE,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,EDITORA MEDVET,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,EDITORA METRICS,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,Portugués,Español,EDITORA NAPOLEAO,22
Brasil,2021,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,Portugués,Español,UFRN,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,ASSOCIACAO BRASILEIRA DE PROFISSIONAIS DE EPIDEMIOLOGIA DE CAMPO - PROEPI,11
Brasil,2021,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,INTERAMERICAN ASSOCIATION OF PEDIATRIC OTORHINOLARYNGOLOGY - IAPO,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,SALUZ,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,SOCIEDADE BRASILEIRA DE PATOLOGIA - SBP,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Español,Portugués,CPB,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,ABNT,8
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,ASSOCIACAO BRASILEIRA DE PROFISSIONAIS DE EPIDEMIOLOGIA DE CAMPO - PROEPI,11
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,EDITORA MANOLE,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,EDITORA MEDVET,1
Brasil,2021,600 - Tecnología (Ciencias aplicadas),TODOS,Portugués,Español,EDITORA NAPOLEAO,22
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Español,Portugués,EDITORA CORNER,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Español,Portugués,JAVALI - EDITORA E PRODUCAO CULTURAL (NOME FANTASIA),1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AMBAS,Español,Portugués,LPM EDITORES,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,Español,Portugués,QUADRICULANDO,3
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,Español,Portugués,ZARABATANA BOOKS,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,Portugués,Español,LEONOR FERREIRA ALVES JUNIOR,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,Portugués,Español,TREM FANTASMA,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Español,Portugués,EDITORA CORNER,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Español,Portugués,JAVALI - EDITORA E PRODUCAO CULTURAL (NOME FANTASIA),1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,Español,Portugués,LPM EDITORES,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,Español,Portugués,FUNPAR,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,LABORATORIO LABIRINTO,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,ENTIDAD PRIVADA NO EDITORIAL,Portugués,Español,OBSERVATORIO DE FAVELAS,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,OTROS,Español,Portugués,SUR DISTRIBUIDORA DE LIVROS,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,EDITORA CORNER,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,FUNPAR,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,JAVALI - EDITORA E PRODUCAO CULTURAL (NOME FANTASIA),1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,LPM EDITORES,1
Brasil,2021,700 - Las Artes Bellas artes y artes decorativas,TODOS,Español,Portugués,QUADRICULANDO,3
