PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA_ORIGEN,NOMBRE_DEWEY,CANTIDAD,TOP_EDITORIALES
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,FRANCÉS,Sociología y antropología,1,EL COLEGIO DE MICHOACAN::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INGLÉS,Delitos criminales,3,EL COLEGIO DE LA FRONTERA NORTE::1~~EL COLEGIO DE MICHOACAN::1~~EL COLEGIO DE SAN LUIS::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INGLÉS,Economía,4,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS::2~~EL COLEGIO DE MEXICO::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INGLÉS,Instituciones políticas,2,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS::2
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,INGLÉS,Sociología y antropología,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,ITALIANO,Derecho,1,CENTRO DE ESTUDIOS JURIDICOS CARBONELL::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LATÍN,Ciencia política (Política y gobierno),1,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Aspectos específicos de la cultura,1,UNIVERSIDAD DE GUADALAJARA::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Educación,1,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO::1
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Relaciones internacionales,2,EL COLEGIO DE MICHOACAN::2
México,2016,300 - Ciencias sociales,EDITORIAL UNIVERSITARIA,LENGUA NO DETERMINADA,Sociología y antropología,2,UNIVERSIDAD DE GUADALAJARA::1~~UNIVERSIDAD INTERCULTURAL DEL ESTADO DE HIDALGO::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESLOVACO,Economía,1,CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Costumbres. etiqueta. folclor,1,ESPACIO PARA LA CULTURA AMBIENTAL::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Derechos civiles y políticos,1,COMISION MEXICANA DE DEFENSA Y PROMOCION DE LOS DERECHOS HUMANOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Economía,5,CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS::3~~PROMEXICO::2
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Educación de adultos,1,SINDICATO NACIONAL DE TRABAJADORES DE LA EDUCACION::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,Empresas de negocios,3,DE LA RIVA INVESTIGACION ESTRATEGICA::2~~PROMEXICO::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Costumbres de comer. beber; uso de drogas,2,ADVANCED MARKETING::2
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Economía,1,CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Educación de adultos,1,SINDICATO NACIONAL DE TRABAJADORES DE LA EDUCACION::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Educación preescolar,8,ADVANCED MARKETING::7~~LIBROS PARA IMAGINAR::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Educación primaria,1,LIBROS PARA IMAGINAR::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,Problemas y servicios de bienestar social,4,CENTRAL MEXICANA DE SERVICIOS GENERALES DE ALCOHOLICOS ANONIMOS::4
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Desarrollo y crecimiento económicos,1,INSTITUTO MEXICANO DE EJECUTIVOS DE FINANZAS::1
México,2016,300 - Ciencias sociales,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Educación de adultos,2,SINDICATO NACIONAL DE TRABAJADORES DE LA EDUCACION::2
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ALEMÁN,Educación primaria,2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::2
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,Aspectos específicos de la cultura,2,"SECRETARIA DE INVESTIGACION, INNOVACION Y EDUCACION SUPERIOR::2"
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,Derecho constitucional y administrativo,7,SUPREMA CORTE DE JUSTICIA DE LA NACION::7
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,Derecho laboral. social. educativo. cultural,2,COMISION NACIONAL DE LOS DERECHOS HUMANOS::2
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ESPAÑOL,Derechos políticos,1,INSTITUTO NACIONAL ELECTORAL::1
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,FRANCÉS,Educación preescolar,2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::2
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,INGLÉS,Derecho laboral. social. educativo. cultural,1,COMISION NACIONAL DE LOS DERECHOS HUMANOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,INGLÉS,Derechos políticos,2,TRIBUNAL ELECTORAL DEL PODER JUDICIAL DE LA FEDERACION::2
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,INGLÉS,Educación preescolar,4,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::4
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,INGLÉS,Educación primaria,4,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::4
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,INGLÉS,Educación secundaria,7,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::7
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ITALIANO,Educación secundaria,1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,ITALIANO,Participación social,5,INSTITUTO NACIONAL ELECTORAL::5
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,JAPONÉS,Educación preescolar,1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Aspectos específicos de la cultura,1,"SECRETARIA DE INVESTIGACION, INNOVACION Y EDUCACION SUPERIOR::1"
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Derecho,2,SUPREMA CORTE DE JUSTICIA DE LA NACION::1~~TRIBUNAL ELECTORAL DEL PODER JUDICIAL DE LA FEDERACION::1
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Derechos políticos,4,TRIBUNAL ELECTORAL DEL PODER JUDICIAL DE LA FEDERACION::4
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,MULTILINGÜE,Educación,3,SECRETARIA DE EDUCACION DE VERACRUZ::3
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,NÁHUATL,Educación preescolar,1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1
México,2016,300 - Ciencias sociales,ENTIDAD PÚBLICA,SUECO,Educación primaria,1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1
México,2016,300 - Ciencias sociales,OTROS,ESPAÑOL,Otros aspectos de seguridad pública,1,PUBLICACIONES DE LA NOCHE::1
México,2016,300 - Ciencias sociales,OTROS,LENGUA NO DETERMINADA,Grupos lingüísticos,1,PROVEEDORA GRAFICA DE OAXACA::1
México,2016,300 - Ciencias sociales,TODOS,ALEMÁN,Economía,1,COLOFON::1
México,2016,300 - Ciencias sociales,TODOS,ALEMÁN,Gente joven,1,PENGUIN RANDOM HOUSE::1
México,2016,300 - Ciencias sociales,TODOS,ALEMÁN,Sociología y antropología,1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,300 - Ciencias sociales,TODOS,ESPAÑOL,Economía,5,CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS::3~~PROMEXICO::2
México,2016,300 - Ciencias sociales,TODOS,ESPAÑOL,Empresas de negocios,3,DE LA RIVA INVESTIGACION ESTRATEGICA::2~~PROMEXICO::1
México,2016,300 - Ciencias sociales,TODOS,ESPAÑOL,Sociología y antropología,1,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL::1
México,2016,300 - Ciencias sociales,TODOS,FRANCÉS,Economía,2,SIGLO XXI EDITORES::1~~UNIVERSIDAD DE GUADALAJARA::1
México,2016,300 - Ciencias sociales,TODOS,FRANCÉS,Educación preescolar,3,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::2~~EDITORIAL JUVENTUD::1
México,2016,300 - Ciencias sociales,TODOS,FRANCÉS,Gente joven,2,PENGUIN RANDOM HOUSE::2
México,2016,300 - Ciencias sociales,TODOS,FRANCÉS,Sociología y antropología,21,FONDO DE CULTURA ECONOMICA MEXICO::18~~CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES::1~~EDICIONES COYOACAN::1~~EL COLEGIO DE MICHOACAN::1
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Comunicación social,37,CENGAGE LEARNING::34~~LID EDITORIAL MEXICANA::2~~FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Economía,45,CENGAGE LEARNING::38~~CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS::2~~CENTRO DE ESTUDIOS MONETARIOS LATINOAMERICANOS::1~~EL COLEGIO DE MEXICO::1~~FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Economía financiera,19,CENGAGE LEARNING::19
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Educación preescolar,14,ADVANCED MARKETING::7~~DIRECCION GENERAL DE MATERIALES EDUCATIVOS::4~~EDITORIAL JUVENTUD::1~~LIBROS PARA IMAGINAR::1~~LZR EDICIONES::1
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Empresas de negocios,56,CENGAGE LEARNING::46~~GRUPO EDITORIAL PATRIA::4~~FONDO DE CULTURA ECONOMICA MEXICO::3~~GRUPO PAIDOS::2~~MCGRAW-HILL::1
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Escuelas de pensamiento económico,25,CENGAGE LEARNING::25
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Gente joven,34,PENGUIN RANDOM HOUSE::32~~GRUPO PLANETA::2
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Instituciones de crédito y préstamo,28,CENGAGE LEARNING::28
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Macroeconomía y temas relacionados,28,CENGAGE LEARNING::21~~FONDO DE CULTURA ECONOMICA MEXICO::7
México,2016,300 - Ciencias sociales,TODOS,INGLÉS,Sociología y antropología,31,FONDO DE CULTURA ECONOMICA MEXICO::17~~PEARSON::10~~SIGLO XXI EDITORES::2~~COLOFON::1~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2016,300 - Ciencias sociales,TODOS,ITALIANO,Gente joven,1,PENGUIN RANDOM HOUSE::1
México,2016,300 - Ciencias sociales,TODOS,ITALIANO,Sociología y antropología,1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Economía financiera,1,MCGRAW-HILL::1
México,2016,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Empresas de negocios,1,MCGRAW-HILL::1
México,2016,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Macroeconomía y temas relacionados,1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,Sociología y antropología,4,FONDO DE CULTURA ECONOMICA MEXICO::2~~UNIVERSIDAD DE GUADALAJARA::1~~UNIVERSIDAD INTERCULTURAL DEL ESTADO DE HIDALGO::1
México,2016,300 - Ciencias sociales,TODOS,NÁHUATL,Educación preescolar,2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1~~PRODUCCIONES SIN SENTIDO COMUN::1
México,2016,400 - Lenguas,AMBAS,ESPAÑOL,Inglés e inglés antiguo,5,NUEVO MUNDO PEGASSO::5
México,2016,400 - Lenguas,AMBAS,ESPAÑOL,Otras lenguas,1,UNIVERSIDAD DE GUADALAJARA::1
México,2016,400 - Lenguas,AMBAS,FRANCÉS,Diccionarios y enciclopedias de lenguas,1,SERVICIOS DIDACTICOS Y EQUIPOS DE OFICINA::1
México,2016,400 - Lenguas,AMBAS,FRANCÉS,Filosofía y teoría de las lenguas,2,BONILLA ARTIGAS EDITORES::1~~FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,400 - Lenguas,AMBAS,FRANCÉS,Lectura,2,FONDO DE CULTURA ECONOMICA MEXICO::2
México,2016,400 - Lenguas,AMBAS,FRANCÉS,Lingüística,4,GRUPO PAIDOS::2~~EDITORIAL FONTAMARA::1~~GRUPO PLANETA::1
México,2016,400 - Lenguas,AMBAS,INGLÉS,Diccionarios de español,1,EDICIONES LAROUSSE::1
México,2016,400 - Lenguas,AMBAS,INGLÉS,Diccionarios de inglés,1,EDICIONES LAROUSSE::1
México,2016,400 - Lenguas,AMBAS,INGLÉS,Filosofía y teoría de las lenguas,3,FONDO DE CULTURA ECONOMICA MEXICO::3
México,2016,400 - Lenguas,AMBAS,INGLÉS,Gramática del inglés estándar,8,EDICIONES CULTURALES INTERNACIONALES::8
México,2016,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Diccionarios y enciclopedias de lenguas,1,EDITORIAL DANTE::1
México,2016,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,Inglés e inglés antiguo,1,U.D. PUBLISHING::1
México,2016,400 - Lenguas,AMBAS,MULTILINGÜE,Diccionarios y enciclopedias de lenguas,2,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO::2
México,2016,400 - Lenguas,AUTOR-EDITOR,ESPAÑOL,Lingüística,1,"GARCIA LEYVA, JAIME::1"
México,2016,400 - Lenguas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Chino,1,REYES GARCIA ESTHER::1
México,2016,400 - Lenguas,AUTOR-EDITOR,LENGUA NO DETERMINADA,Gramática,1,"BUSTAMANTE ZAMORA, GLORIA::1"
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,ESPAÑOL,Inglés e inglés antiguo,5,NUEVO MUNDO PEGASSO::5
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,FRANCÉS,Diccionarios y enciclopedias de lenguas,1,SERVICIOS DIDACTICOS Y EQUIPOS DE OFICINA::1
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,FRANCÉS,Filosofía y teoría de las lenguas,2,BONILLA ARTIGAS EDITORES::1~~FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,FRANCÉS,Lectura,2,FONDO DE CULTURA ECONOMICA MEXICO::2
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,FRANCÉS,Lingüística,4,GRUPO PAIDOS::2~~EDITORIAL FONTAMARA::1~~GRUPO PLANETA::1
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,INGLÉS,Diccionarios de español,1,EDICIONES LAROUSSE::1
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,INGLÉS,Diccionarios de inglés,1,EDICIONES LAROUSSE::1
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,INGLÉS,Filosofía y teoría de las lenguas,3,FONDO DE CULTURA ECONOMICA MEXICO::3
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,INGLÉS,Gramática del inglés estándar,8,EDICIONES CULTURALES INTERNACIONALES::8
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Diccionarios y enciclopedias de lenguas,1,EDITORIAL DANTE::1
México,2016,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,Inglés e inglés antiguo,1,U.D. PUBLISHING::1
México,2016,400 - Lenguas,EDITORIAL UNIVERSITARIA,ESPAÑOL,Otras lenguas,1,UNIVERSIDAD DE GUADALAJARA::1
México,2016,400 - Lenguas,EDITORIAL UNIVERSITARIA,MULTILINGÜE,Diccionarios y enciclopedias de lenguas,2,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO::2
México,2016,400 - Lenguas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,Inglés e inglés antiguo,1,SOCIEDAD COOPERATIVA DE PRODUCCION TALLER ABIERTO::1
México,2016,400 - Lenguas,ENTIDAD PÚBLICA,ESPAÑOL,Lenguas nativas norteamericanas,1,CONSEJO ESTATAL PARA LAS CULTURAS Y LAS ARTES DE CHIAPAS::1
México,2016,400 - Lenguas,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Diccionarios y enciclopedias de lenguas,1,SECRETARIA DE LAS CULTURAS Y ARTES DEL GOBIERNO DEL ESTADO DE OAXACA::1
México,2016,400 - Lenguas,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,Gramática,1,SECRETARIA DE EDUCACION DEL GOBIERNO DEL ESTADO DE YUCATAN::1
México,2016,400 - Lenguas,ENTIDAD PÚBLICA,MULTILINGÜE,Sistemas de escritura,1,INSTITUTO NACIONAL DE LENGUAS INDIGENAS::1
México,2016,400 - Lenguas,TODOS,ESPAÑOL,Inglés e inglés antiguo,5,NUEVO MUNDO PEGASSO::5
México,2016,400 - Lenguas,TODOS,ESPAÑOL,Lingüística,1,"GARCIA LEYVA, JAIME::1"
México,2016,400 - Lenguas,TODOS,FRANCÉS,Diccionarios y enciclopedias de lenguas,1,SERVICIOS DIDACTICOS Y EQUIPOS DE OFICINA::1
México,2016,400 - Lenguas,TODOS,FRANCÉS,Filosofía y teoría de las lenguas,2,BONILLA ARTIGAS EDITORES::1~~FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,400 - Lenguas,TODOS,FRANCÉS,Lectura,2,FONDO DE CULTURA ECONOMICA MEXICO::2
México,2016,400 - Lenguas,TODOS,FRANCÉS,Lingüística,4,GRUPO PAIDOS::2~~EDITORIAL FONTAMARA::1~~GRUPO PLANETA::1
México,2016,400 - Lenguas,TODOS,INGLÉS,Diccionarios de español,1,EDICIONES LAROUSSE::1
México,2016,400 - Lenguas,TODOS,INGLÉS,Diccionarios de inglés,1,EDICIONES LAROUSSE::1
México,2016,400 - Lenguas,TODOS,INGLÉS,Filosofía y teoría de las lenguas,3,FONDO DE CULTURA ECONOMICA MEXICO::3
México,2016,400 - Lenguas,TODOS,INGLÉS,Gramática del inglés estándar,8,EDICIONES CULTURALES INTERNACIONALES::8
México,2016,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Chino,1,REYES GARCIA ESTHER::1
México,2016,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Diccionarios y enciclopedias de lenguas,2,EDITORIAL DANTE::1~~SECRETARIA DE LAS CULTURAS Y ARTES DEL GOBIERNO DEL ESTADO DE OAXACA::1
México,2016,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Gramática,2,"BUSTAMANTE ZAMORA, GLORIA::1~~SECRETARIA DE EDUCACION DEL GOBIERNO DEL ESTADO DE YUCATAN::1"
México,2016,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,Inglés e inglés antiguo,2,SOCIEDAD COOPERATIVA DE PRODUCCION TALLER ABIERTO::1~~U.D. PUBLISHING::1
México,2016,400 - Lenguas,TODOS,MULTILINGÜE,Diccionarios y enciclopedias de lenguas,2,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO::2
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,ESPAÑOL,Física,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,FRANCÉS,Filosofía y teoría de la ciencia,2,FONDO DE CULTURA ECONOMICA MEXICO::2
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,FRANCÉS,Física,1,SIGLO XXI EDITORES::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Algebra. teoría de los números,9,CENGAGE LEARNING::7~~PEARSON::2
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Bioquímica,5,EDITORIAL MEDICA PANAMERICANA::2~~FONDO DE CULTURA ECONOMICA MEXICO::2~~UNIVERSIDAD IBEROAMERICANA::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Ciencias de la vida   Biología,64,CENGAGE LEARNING::57~~GRUPO PAIDOS::4~~FONDO DE CULTURA ECONOMICA MEXICO::2~~EDITORIAL LIMUSA::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Cálculo y ecuaciones diferenciales,20,CENGAGE LEARNING::20
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Educación. investigación. temas relacionados con las ciencias naturales,14,FONDO DE CULTURA ECONOMICA MEXICO::12~~GRUPO EDITORIAL TOMO::1~~PEARSON::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Filosofía y teoría de la ciencia,4,FONDO DE CULTURA ECONOMICA MEXICO::3~~GRUPO PAIDOS::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Física,33,CENGAGE LEARNING::31~~EDITORIAL TRILLAS::2
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Matemáticas estadísticas,20,CENGAGE LEARNING::20
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Mecánica,10,CENGAGE LEARNING::10
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,Probabilidades y matemáticas aplicadas,18,CENGAGE LEARNING::18
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,ITALIANO,Física,1,COLOFON::1
México,2016,500 - Ciencias naturales y matemáticas,AMBAS,JAPONÉS,Educación. investigación. temas relacionados con las ciencias naturales,1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,500 - Ciencias naturales y matemáticas,AUTOR-EDITOR,ESPAÑOL,Física,1,"AGUADO, GUILLERMO::1"
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,FRANCÉS,Filosofía y teoría de la ciencia,2,FONDO DE CULTURA ECONOMICA MEXICO::2
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,FRANCÉS,Física,1,SIGLO XXI EDITORES::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Algebra. teoría de los números,9,CENGAGE LEARNING::7~~PEARSON::2
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Ciencias de la vida   Biología,64,CENGAGE LEARNING::57~~GRUPO PAIDOS::4~~FONDO DE CULTURA ECONOMICA MEXICO::2~~EDITORIAL LIMUSA::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Cálculo y ecuaciones diferenciales,20,CENGAGE LEARNING::20
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Educación. investigación. temas relacionados con la química,5,PEARSON::4~~EDICIONES LAROUSSE::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Educación. investigación. temas relacionados con las ciencias naturales,14,FONDO DE CULTURA ECONOMICA MEXICO::12~~GRUPO EDITORIAL TOMO::1~~PEARSON::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Filosofía y teoría de la ciencia,4,FONDO DE CULTURA ECONOMICA MEXICO::3~~GRUPO PAIDOS::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Física,33,CENGAGE LEARNING::31~~EDITORIAL TRILLAS::2
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Matemáticas estadísticas,20,CENGAGE LEARNING::20
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Mecánica,10,CENGAGE LEARNING::10
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,Probabilidades y matemáticas aplicadas,18,CENGAGE LEARNING::18
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,ITALIANO,Física,1,COLOFON::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,JAPONÉS,Educación. investigación. temas relacionados con las ciencias naturales,1,FONDO DE CULTURA ECONOMICA MEXICO::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,ESPAÑOL,Educación. enseñanza. temas relacionados con las plantas,1,UNIVERSIDAD AUTONOMA METROPOLITANA::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,ESPAÑOL,Enfermedades  Patología,1,UNIVERSIDAD DE NUEVAS CIENCIAS MEDICAS::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,ESPAÑOL,Física,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
México,2016,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,ESPAÑOL,Matemáticas,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::1
